Frame,Theta,Omega,Alpha,CoM_X_rel,CoM_Z_rel,L_pendulum,omega_0,XCoM_X,XCoM_Z,Tilt_deg
14,-6.620997531742036,-10.70900920153812,24.368742440364812,-0.14908408279488572,-0.008758769675503968,0.4079729007705232,4.903643008594777,-0.16946735154148165,0.15828919224117574,21.47261903708981
15,-6.936412163370785,-9.984310153973844,21.026884343036855,-0.16126245092363323,0.02807923651807091,0.38899321285150923,5.021847171076048,-0.1158804147763059,0.19142336430482934,24.885178367204105
16,-7.238686669662965,-9.306866512780712,16.94450263235548,-0.16480183993538974,0.06435816518760012,0.40724869452666984,4.908001121397664,-0.0427742483549141,0.2250845897892784,25.7492774446739
17,-7.53385126349791,-8.715128144716516,14.02304464098097,-0.15573575035715853,0.09797353683833664,0.4602809012254585,4.616608281625964,0.05708923435560612,0.25330320595606626,23.561604128043665
18,-7.819748984464237,-8.197496002197276,13.237885322747104,-0.1275453793510436,0.12839963952885308,0.533291757961809,4.288960710345809,0.1843283790795407,0.2686410194170431,19.838295002175197
19,-8.092258181010873,-7.701879518280383,14.51737700398047,-0.0739160191592169,0.15557748097824442,0.6057438938939401,4.02429659494032,0.32921857080970157,0.2663002935533184,16.520051661577167
20,-8.34808146507692,-7.163562918681527,17.043415189384447,0.0076661450075297816,0.17826758430935932,0.6510782334907267,3.8816637823989963,0.4720145053850598,0.24502057535283026,15.905806797010891
21,-8.585375153767902,-6.543215021472685,19.931182440982838,0.11329332628454195,0.19322685505051118,0.6446715226391931,3.900903981306987,0.5888729990390847,0.20720475179045472,20.331419146412586
22,-8.80229814035322,-5.84181059329967,22.538136111747733,0.23211515589687914,0.19616229080618172,0.5905104578839051,4.07587359733243,0.6662722508238316,0.1578828028088278,30.973710957123846
23,-8.994987684998636,-5.088815664777577,24.25827011486558,0.3482695275360901,0.1841867362079176,0.544552553071913,4.244383371762239,0.7124968348519577,0.0990897391848743,46.342893767065576
24,-9.157739159867475,-4.329647154564115,24.45457159560975,0.4448717162772609,0.1580736444656015,0.5685545474385518,4.1538272871327315,0.7330023265641556,0.025875171569372524,56.13861597606785
25,-9.286124735099655,-3.6243478374673446,22.432234871842937,0.5085989862076274,0.12228650669567123,0.6324072118753791,3.9385475832537624,0.698697391179548,-0.05716617466338181,55.806751660861
26,-9.380496332902691,-3.082544518703897,16.759229120189914,0.5327052579533187,0.08240750649447189,0.6635602799536016,3.844982016061504,0.5954353540172996,-0.13117424438149639,54.32594224414212
27,-9.447142303218067,-2.8623750762093705,5.779603193004419,0.5172127965388513,0.042019151286581895,0.6355834000044334,3.9286942455918537,0.44670103611628265,-0.18267639912433783,54.73017177233459
28,-9.496802883737828,-3.0938101656584047,-10.327183002530589,0.4671038197586946,0.0017612401428198313,0.569411589070548,4.1507000733857975,0.2849915666943178,-0.2121481309845426,55.11814629333923
29,-9.541788649385879,-3.8252692178213064,-29.010435836189586,0.39043324066420426,-0.03871872204908086,0.4997342497870574,4.430624513972055,0.1302964578046482,-0.2283287089662921,51.731228420080306
30,-9.598689621466487,-5.007314414200968,-46.196789287306686,0.297388058987042,-0.07791681003588283,0.4457764549241442,4.691113499282303,-0.009160980225297488,-0.23745991962518606,43.601730388502986
31,-9.712885034122783,-6.502243079735743,-57.59310449268112,0.19971934728137913,-0.11156529540383037,0.4105520730218524,4.888215896244563,-0.1276716044782657,-0.23921689093885387,33.86372801611895
32,-9.936958164099995,-8.111123484252703,-59.895222823960694,0.10935570091237612,-0.13472539335876677,0.3972245542734247,4.969543088322957,-0.22138676606919439,-0.23052416104532186,25.902050403186067
33,-10.278143839022636,-9.611938946867923,-51.742118931297426,0.035831882085290125,-0.14511647467573102,0.41054939621994996,4.888231831920517,-0.28825336834559273,-0.20852055333564087,21.35127094252704
