Frame,Theta,Omega,Alpha,CoM_X_rel,CoM_Z_rel,L_pendulum,omega_0,XCoM_X,XCoM_Z,Tilt_deg
36,11.471015503840427,8.560089704480127,-4.35038699019421,0.027446184578655053,-0.1156504924567407,0.5273723523514426,4.312963915921104,-0.11678110726466467,-0.22482315136866324,13.025611340506568
37,11.749533248982175,8.46779225134479,-1.3524305126346974,-0.024460428021590028,-0.1430752090829667,0.5595322553384523,4.187182980300798,-0.18521966961446507,-0.24653711045338028,15.035352340058102
38,12.00942222374665,8.674482995901947,-1.2655150708736755,-0.0731431601679334,-0.15670995976737237,0.6111559446767307,4.006438526493723,-0.23484906895056454,-0.2462145762623012,16.43757370741252
39,12.267838288381334,8.827345203922716,7.1096384668697965,-0.1127924106671027,-0.16027286385210088,0.636926355262608,3.9245502463505204,-0.25228089098221806,-0.2302361665729516,17.92079226821856
40,12.534281743452564,9.186154826815885,16.084357445925747,-0.1400784381181724,-0.1569519591827693,0.6182385151759027,3.9834234438347633,-0.2361252901629523,-0.2093204162764012,19.893601813556387
41,12.81663480010684,9.712679541024064,22.058025049085842,-0.1534687465933144,-0.14739067697480546,0.5780211611984661,4.119671951395372,-0.19524702048212467,-0.1908714652236587,21.599932413653843
42,13.13149824591709,10.26897653785467,22.372315370097482,-0.15248349292033617,-0.13172593072022695,0.5470109018760343,4.234835185105459,-0.1382366304735013,-0.17645675241476166,21.615046872991304
43,13.4950503791232,10.683173453812188,15.943494815268224,-0.13764273742526,-0.11356454642739056,0.5348722526808904,4.282619294509025,-0.07013518667481851,-0.1667520252060259,19.488687059613536
44,13.906702828361233,10.838767112904105,4.133207831380076,-0.110913592608962,-0.10157814551515888,0.5413985522886674,4.256728573191637,0.0039461801867593516,-0.1659291441362603,16.128809708996435
45,14.344156803142692,10.719803178832302,-9.511942395037835,-0.07582011215590131,-0.10613864748115848,0.5620416258831767,4.17782517886587,0.07665354776219455,-0.1799215524458524,13.419508073192715
46,14.769251824371455,10.375574275731859,-20.682079908660853,-0.0366198390380936,-0.13277844207227138,0.5817856291082046,4.1063220674633305,0.13770585689944997,-0.2103823539072444,13.69459575972112
47,15.141809704285743,9.895112450190911,-25.543184540846227,0.0030961657718531657,-0.17732311936167727,0.5878285685992795,4.085160830733281,0.17842425963142008,-0.2511985543905381,17.559969638048507
48,15.437540524231101,9.393362793887501,-22.354693528267802,0.041209237556608644,-0.22666279100099884,0.5796962976964691,4.113715379378254,0.1966704745332548,-0.289637431770131,23.41650749452124
49,15.673632821195412,8.983962366433012,-12.562223932434705,0.07635712462872116,-0.26502440322077697,0.564161974841423,4.169966809508678,0.19560215892714541,-0.31095762525399984,29.266690760947576
50,15.895033428136816,8.740234188032554,-0.4154662383661787,0.10614438325523307,-0.28157546374696585,0.548508786370394,4.2290489236490005,0.1790881628817036,-0.3047739438372717,33.27172340513664
51,16.13554599938143,8.65169896386469,8.379310940780556,0.12603231578868446,-0.2745552600587408,0.5341703239543539,4.285432167556046,0.1483380299352971,-0.26958581037060214,34.44055959234469
52,16.41707103945904,8.657603084654978,9.99177323917624,0.13045613358886135,-0.2501591837073894,0.5135185521518087,4.37075471347802,0.10310444238627307,-0.2135844165678445,33.32650475135239
53,16.743711076464702,8.753416430459584,6.150460952597825,0.11588812964207189,-0.21799063411801234,0.48174275781744413,4.512600700115569,0.045522294030564056,-0.1513467672748904,30.828741759795594
54,17.097613850549436,8.928140835525927,1.375813515278253,0.08364183245471463,-0.18628885949994758,0.453003470744485,4.653543082606919,-0.019860903215467074,-0.0959929544930141,26.793687707192202
55,17.445636588388673,9.157938794940527,-0.36164231306241845,0.04005297919608416,-0.15932119908309014,0.4535821899516959,4.650573439626937,-0.08840742821627076,-0.05265299191938243,21.234176440000972
56,17.742286737093643,9.411496382951006,1.9541153833521605,-0.006317772982529867,-0.13753823943225907,0.49102280977009377,4.469754498360376,-0.15239048467707042,-0.02201046036998626,16.284136475932556
57,17.981054218045287,9.65283462774279,6.91735519571165,-0.04840831123099578,-0.11948295928195664,0.5410228128070179,4.258206462244849,-0.1988832438587758,-0.006121387375294149,13.785252588524296
58,18.24227867256008,9.863303657457527,11.790793635102858,-0.082672178602228,-0.10386150748721776,0.5585444405084378,4.1908839698777935,-0.21646238201413168,-0.006824926828133779,13.748878236230437
59,18.5653635924058,10.044730391825656,13.60416797393458,-0.10835879620661318,-0.09062830361205314,0.49293799641841235,4.461062994332571,-0.2027314523985824,-0.022820094866880872,16.6528809789829
60,18.94800472287228,10.184985489547223,9.998718274101435,-0.12523163026867415,-0.08076573425720938,0.3297204172044538,5.454583360872229,-0.1686990717506336,-0.04753987236034669,26.868834339779536
61,19.35462210251494,10.2298335379182,0.3101707782163885,-0.13193891039148373,-0.07525435329815754,0.3,5.718391382198319,-0.13684550904393555,-0.06655464637384526,30.418067658457776
62,19.74896390020333,10.115728217988899,-11.649887606146251,-0.12646377181099214,-0.07424345971749524,0.4691338146430996,4.572841357124343,-0.08557936742828343,-0.0929788642272192,18.21537205006056
63,20.111180007884737,9.855539793169957,-18.356850706216335,-0.10817610702443711,-0.07720955508735128,0.6795480793308482,3.799482154342289,-0.005467551671505311,-0.1337833155280903,11.278406102010122
64,20.43673607390891,9.547049268285374,-16.90497029172053,-0.07948530954375821,-0.08398566513976184,0.7084490696328707,3.721175788032694,0.07232614909335375,-0.17080997857865182,9.394024338716838
65,20.720465210955254,9.310518736196329,-8.729176853568276,-0.045260052975736605,-0.09571961799520617,0.5259068609353718,4.318968985390647,0.11545294350793472,-0.18691410992547514,11.61472770992237
66,20.957443028105565,9.233741765966375,2.0982505418605797,-0.010094666737521671,-0.11469111540863491,0.3,5.718391382198319,0.12314047564026258,-0.1875082429666271,22.568126486885483
67,21.18725833418278,9.330715658170753,11.27770243548008,0.024347798470602765,-0.14252274078906083,0.3,5.718391382198319,0.1566089279794666,-0.2108378370499484,28.813383483962095
68,21.482604066206225,9.560149879958015,16.017837914799316,0.059349746155927946,-0.17753875883711945,0.4451257099958168,4.694541298828684,0.20273973596466696,-0.24754341035259075,24.869109752608896
69,21.834023150372524,9.863025706334724,15.498586533388902,0.09609483206811657,-0.21324046219282106,0.5794404148225437,4.114623594529749,0.22196332026619003,-0.27411514767427375,23.806707886975822
70,22.21744080350356,10.167823829892853,10.090696904615811,0.1320439059969506,-0.2397170063837591,0.6060480226354291,4.0232867262521985,0.20791047262818593,-0.28381833143470303,26.845013332206236
71,22.605839501193323,10.363559417261442,1.0215094039697306,0.16004244314950528,-0.24791103830012282,0.5801159264437626,4.11222727550562,0.17362457908387188,-0.27841415136635245,30.574656392806972
72,22.976882900404853,10.297741088667653,-9.19682389678195,0.17127102335681105,-0.23449999957651924,0.548820186096115,4.2278489754997475,0.12220062259989384,-0.2586127716918602,31.945306886452222
73,23.325262477784204,9.871904818446328,-18.181444930266025,0.15991771698269333,-0.20445476391808629,0.531820401856612,4.294889619568178,0.05216558241117561,-0.2293451654965503,29.214076785587395
74,23.65972004078163,9.12335098115307,-26.091449890688978,0.12613484487338006,-0.1695821848400873,0.5255099509495903,4.32059970461128,-0.03350992111011486,-0.20107288218414127,23.714381408867105
75,23.980170452731706,8.118254223067229,-33.202678442172044,0.07544932552861423,-0.14377501441582347,0.5165393571877382,4.357955535716839,-0.12392556302071657,-0.18595149726546711,18.32103572900613
76,24.268403170834993,7.034634752758279,-36.95204052876505,0.015679358549666927,-0.13754095408201428,0.49752787338409205,4.440437844968469,-0.20530423349991206,-0.1923621436706413,16.15514483927809
77,24.501811177191485,6.09059355140478,-34.099219875967094,-0.046049249491581914,-0.15441990546288853,0.47455571864082624,4.546643451220521,-0.2684143329198359,-0.22155678852326266,19.850027713199314
78,24.670893282522485,5.451253843260094,-23.178052380086285,-0.10441047530436096,-0.19054732595354895,0.46160307802548745,4.6099918292536195,-0.3103197530388395,-0.2675669640227815,28.07997884678361
79,24.776545844576212,5.224871040164853,-5.108307678732842,-0.15524194777960398,-0.2370022669622226,0.4721647371693528,4.558140723114414,-0.33027265531365535,-0.3194302580199634,36.8730841029677
80,24.82549982400275,5.472164062249568,16.540980597094972,-0.19452051330346684,-0.2833808071886996,0.5114497730639013,4.379585493329183,-0.32468522783839016,-0.36381323916504893,42.22539401340202
81,24.90611065267462,6.190494502245809,36.46265180999063,-0.21824088078906345,-0.32077557289851477,0.5660354270668593,4.163060255486646,-0.2873999786655369,-0.3876116600857141,43.269323134148486
82,25.080123582515093,7.2905165850944975,49.46214299027139,-0.22350975959499106,-0.3431917964760448,0.6079777455117368,4.016896690687602,-0.21783960466708166,-0.38287935295607645,42.348527796912094
83,25.353176081412094,8.591027474307651,51.959443134195624,-0.20997518881131758,-0.3476835764572398,0.6146640814168486,3.994988983046098,-0.12589245106183494,-0.3507522123933145,41.36081607201707
84,25.713214288461224,9.855676404725447,42.94632556149122,-0.1802496821907189,-0.3341087478853927,0.5831172133716286,4.101630867418689,-0.027476316058961753,-0.2994751726201635,40.61966198641883
85,26.136817846798365,10.869104910532187,25.50405290880991,-0.1387781158328248,-0.30511013518555297,0.5293078661516172,4.305071111917703,0.06358900900485623,-0.23900441864269906,39.29095917258792
86,26.593124353463395,11.527725309142749,8.159688623525767,-0.08993086468022679,-0.26621546693643916,0.4760063464003164,4.539710224536213,0.1408235245404283,-0.1775026425065485,36.179572636679424
87,27.049743076644276,11.850855050133813,-3.5125998280994395,-0.03671185609601833,-0.2253357519627141,0.440219392873229,4.720629526088443,0.2042462699281551,-0.12161690887166038,31.239751380403803
88,27.472946574845587,11.89955003490827,-8.919367792065998,0.019094049346353448,-0.19095014112984676,0.4284898851376323,4.784804704856681,0.25532967309706445,-0.07794031014633077,26.60630805452603
89,27.83797635819596,11.730350866372895,-9.850730881392849,0.07563326509730196,-0.1691368989392728,0.43638875611452743,4.74130318759561,0.2920727913803476,-0.05285041387756775,25.123410452049455
90,28.160381587484743,11.398895148421715,-8.99028670789221,0.12960274974660296,-0.16078079090620817,0.4518529161841151,4.659463981898043,0.3090648242664479,-0.049674160514988366,27.19590579245651
91,28.518211348810752,10.96292048002758,-8.788822257483048,0.17575036538187888,-0.16079928048117118,0.46503933149108245,4.592928248737327,0.3020100738134077,-0.06475046802352637,30.813079188184425
92,28.9139941771118,10.468773443446917,-10.900008932850426,0.20766405352161582,-0.1605351868555583,0.4750685227828895,4.544188892555529,0.26953576838090804,-0.08748293717154473,33.53940730586016
93,29.305503211631812,9.930138707862657,-16.03539384579142,0.2196317389689647,-0.15264693628729825,0.48671379741105675,4.489496887119694,0.2117262507736635,-0.10612114593785052,33.335377092290756
94,29.66312709301822,9.31418346456719,-23.377483434541034,0.20876697819605022,-0.13581188508043265,0.5013817010390462,4.4233394018921555,0.13046755422804163,-0.11465823881050909,29.78440962656215
95,29.97408331064222,8.553248301728324,-30.14585430840657,0.1762597699155132,-0.11605337575756541,0.5126858451497726,4.374302774576454,0.032578221151306236,-0.1153729052045876,24.30707543978696
96,30.24128561474904,7.620046769816518,-32.80870843202251,0.1269997894744907,-0.1034022173051013,0.5138540241231511,4.369327746845599,-0.06977517914663867,-0.11622060389371283,18.585006625522222
97,30.471951623671014,6.654220269516827,-30.548517710692465,0.06784488039676101,-0.10575920776265377,0.5090618028115333,4.38984562648451,-0.164468889966449,-0.12544810655956162,14.28981362536157
98,30.667150297292835,5.8433363211884455,-23.975210962268307,0.005616294576733896,-0.12390666851443505,0.5112871501481582,4.380281935962449,-0.24386209354923785,-0.1459250164349586,14.039540056345663
99,30.826085837926087,5.319979841518695,-13.889141275438021,-0.054156571376697146,-0.15095935385877912,0.5244627197826144,4.324911174305141,-0.301612632046647,-0.1725400652547849,17.80619007443891
100,30.952359342856568,5.156818722287287,-1.2591215238619498,-0.10741054828993277,-0.17647475735782084,0.534840828913753,4.2827451020834735,-0.3299767675731184,-0.19523949740060392,22.72252507751771
101,31.062020993988693,5.38266618895868,12.798695235295952,-0.15102801505874217,-0.192178395251266,0.520939092224286,4.339513354734821,-0.3244820174622183,-0.20559057096270053,27.982022913211498
102,31.189028184880463,5.991520918487748,26.58189217857648,-0.1823224470846041,-0.1953687301889604,0.4659888737883913,4.588246373440573,-0.28878240164143415,-0.20173081015362884,34.99205036760724
103,31.361876696245453,6.9254991635663465,37.46408544910133,-0.1990435545776647,-0.18824042617399123,0.38994322328224945,5.015726130616474,-0.23614651858594174,-0.18837527566444376,44.63257820163349
104,31.592495835664486,8.054861108443045,42.516675390548414,-0.19986168353490863,-0.17470164723469866,0.40538446342677037,4.9192733261907335,-0.17413656738564864,-0.17149299363499773,40.9058651937162
105,31.884888967128788,9.189765277247197,39.70861677283858,-0.18478662192927708,-0.15783558409513046,0.5593618870483451,4.187820589790425,-0.08374504915185099,-0.155570046363297,25.750766831655923
106,32.24136684379748,10.123553777807377,29.11193009029614,-0.1550738106656344,-0.13989069975940224,0.6998278325653262,3.7440263653687915,0.026986453589259746,-0.14607815062545348,17.363151169278815
107,32.65505277826265,10.680480564355921,12.923304950250554,-0.11284599177396817,-0.12406138152140748,0.6958668481283137,3.754667040617269,0.12379946476035608,-0.143214435464945,13.945781822863458
108,33.099430911662,10.734881930314206,-6.385424118852086,-0.06103405690486256,-0.11560968602437532,0.5099995837778543,4.385807772349784,0.17466424058370744,-0.14519003439715022,14.852806088611214
109,33.53396974076597,10.208026382537092,-26.814999852302208,-0.0037082560958864997,-0.12042638559984431,0.3,5.718391382198319,0.19057857242964216,-0.15238604943353434,23.67896312562525
110,33.920675278247465,9.154955796882955,-44.436506336554885,0.05392221399944909,-0.1414724147183656,0.3,5.718391382198319,0.24943173626647347,-0.17894077416044646,30.309292688808508
111,34.240580137016245,8.004113954105662,-48.83841982341693,0.10645052676580069,-0.1756339195126398,0.4768402307814995,4.535739030738354,0.33930981917204284,-0.22163731007141427,25.512012137673
112,34.490265057547774,6.933343756366643,-41.07473100116448,0.1497177514220309,-0.2136019516465006,0.608206067299856,4.016142644341217,0.3813914267075559,-0.2517821723978223,25.396467784843793
113,34.654986599423296,6.11697126469236,-24.61989024380864,0.18173139209962463,-0.24341085774614704,0.5947571314082446,4.061296292112773,0.36591690423751755,-0.2528749028720934,30.71335568306457
114,34.714504998621216,5.691793412755985,-4.229048212042187,0.20639189315060755,-0.2510238187064068,0.4721024450709264,4.558441427747569,0.31980070235535074,-0.22146697385621555,43.50065631366992
115,34.722396664017076,5.726911718223043,15.459432705503616,0.2222295403880453,-0.2482556414358004,0.3394375287137535,5.375942008676325,0.2754114553590199,-0.19098147758531306,78.99184627854615
116,34.92580615004009,6.242226141740429,15.459432705500534,0.22860707743291167,-0.23416805605721794,0.3736238596388382,5.124095348395229,0.2393091357885163,-0.14028377245907303,61.15100928656499
117,35.16493534098132,6.757540565257114,15.459432705500534,0.22488724790618167,-0.20782279269355078,0.5296491898548791,4.30368372224967,0.18393950004849757,-0.05580384787487638,35.31964795171874
118,35.43978423684071,7.2728549887737985,15.459432705500534,0.21043279542883045,-0.16828158146769062,0.6437539210779913,3.9036831495851607,0.10609782159334191,0.043674887333998436,24.743260774258616
119,35.75035283761823,7.7881694122904825,15.459432705500534,0.18460646362183283,-0.11460615250252894,0.6656559031744134,3.838924843476623,0.018321571716524765,0.14603461904683118,19.05205509520228
120,36.0966411433139,8.303483835807167,15.459432705500534,0.14677099610616398,-0.045858235920957335,0.6239108703238047,3.9652742293544705,-0.07248741471193387,0.25014897635496686,14.268062368804939
