Frame,Theta,Omega,Alpha,CoM_X_rel,CoM_Z_rel,L_pendulum,omega_0,XCoM_X,XCoM_Z,Tilt_deg
70,22.792360841086087,12.859241015724646,1.816038842161845,0.29548759517233003,-0.0819638332496343,0.3525019504853842,5.275379914713174,0.34465090069589677,-0.03792009230469798,60.44810208972199
71,23.124123788326884,12.9693028465886,16.48811928024236,0.28106906328083675,-0.054079481881627124,0.33971001173416415,5.373785541800592,0.27501695620587685,-0.03174517700785001,57.41092354752711
72,23.51786010684237,13.2632342678599,26.246306599753666,0.22961753990945222,-0.04458012878238396,0.36954852334791943,5.152271830667586,0.1769159278266619,-0.047887419272562015,39.26798022695005
73,24.02006154074668,13.70490217040986,25.589211800462067,0.15433722185679233,-0.05523443289298461,0.45058153995664474,4.666033002494323,0.06497226782636359,-0.08768851709475484,21.333976741180013
74,24.575418426785273,14.11417923209736,11.772962209721697,0.07385503887917971,-0.08367768099808147,0.5266517917908563,4.315913387917684,-0.030058083881236777,-0.14273641981244856,12.234975086793924
75,25.12184458929233,14.345885525276689,-3.3100231017215833,0.006651052389670844,-0.12422799727458933,0.5447952082235364,4.243438029196839,-0.08044412120915924,-0.1959382470632827,13.200157243720568
76,25.640441289503926,14.384734762416794,-12.488541257497502,-0.0337385122962097,-0.16899884796817868,0.5014319403188924,4.423117805564961,-0.08061209087310195,-0.2339554616266688,20.1014277621528
77,26.140515106299574,14.20330369918145,-15.60715292717731,-0.040864940061526495,-0.2092300453847729,0.4325770196918144,4.762146828295837,-0.04237475017868549,-0.2524722205966307,29.5262194241184
78,26.586273555996584,13.817582106332875,-13.635929947984948,-0.015042528633360957,-0.23677935331279037,0.36751938463755507,5.166475548666609,0.01909916871276127,-0.25156600574421206,40.20785540705605
79,26.937547328416734,13.39096228709317,-9.528089597761152,0.037921564127054865,-0.24551714687613885,0.31262406537504533,5.601744552647551,0.09011917654498965,-0.23220370422010908,52.62274594428504
80,27.35970399262675,13.044096922946188,-5.5992254084166575,0.10767151830954813,-0.23248955552308448,0.3,5.718391382198319,0.1611101077955944,-0.1947396679097254,58.653810985414964
81,27.840886544450758,12.848640414426335,-1.8241638650591199,0.17992240452353256,-0.1989192344080596,0.3233671377477041,5.5079065402972125,0.21719601239083303,-0.14115258062911235,56.042661211331385
82,28.290937261492736,12.862751296511878,2.513619631521067,0.23789544531307016,-0.1507766406595381,0.3759638969484005,5.108124014023039,0.23947193190706018,-0.08044597071378244,48.51648602421535
83,28.702003318857614,13.086289769186216,5.730140967687873,0.2656078215180354,-0.09811870143581913,0.4028330980147167,4.93482698063026,0.21560678153857535,-0.031670639082084756,44.660167966555186
84,29.10619820788866,13.389214621079812,6.757574333279194,0.2525225472431834,-0.05270963888124458,0.3825343958637919,5.064064844492231,0.15260473699756494,-0.00798762842169979,42.40428930511693
85,29.51548387847208,13.55080828593291,8.374897018934064,0.19749225267448295,-0.024662680961441828,0.31184322640582174,5.608753404196645,0.0701890623850967,-0.011923971714173226,39.65960840474136
86,29.958818734594193,13.627379197931749,8.345445954133822,0.10986892620055394,-0.01975440045294941,0.3,5.718391382198319,-0.03406964145984337,-0.03874111437388397,21.845335958613767
87,30.457580276511294,13.69524337180567,4.326911111084655,0.007119680857459925,-0.038618228903280684,0.3,5.718391382198319,-0.13313951431339408,-0.08720340218913564,7.521417912367391
88,30.974499726856436,13.744869733958371,-1.4686066503240909,-0.08992214452420462,-0.07757075333734717,0.3,5.718391382198319,-0.20225815185821633,-0.14763204316776654,23.319403074873247
89,31.464603189425496,13.769203299042243,-5.499390908146893,-0.1621212866770167,-0.12988207931615664,0.3191414933770822,5.544250792486447,-0.22730079243561935,-0.21093683660675747,40.610201902788475
90,31.915097718710747,13.745808402711337,-6.793074911260987,-0.19576458187926082,-0.18671621847295666,0.40123252476508703,4.9446600451651355,-0.19600682575168166,-0.269842000367857,42.39582096635193
91,32.34166978095775,13.617071513278422,-5.8659718172615385,-0.1844474903950732,-0.2379250031248657,0.4363193805000296,4.741680110742671,-0.10491423434789236,-0.29908780714429756,43.62764895841803
92,32.75425893514352,13.392772601826184,-3.804637161841299,-0.12953704572646527,-0.273249554874615,0.42924272343211006,4.780606887574129,0.017858031017196768,-0.29563155268403385,44.788697195270004
93,33.183498157569474,13.170596154596222,-2.3172237631267762,-0.03979972510908297,-0.28423675311437235,0.39748200412889545,4.967933436348215,0.1450359429268909,-0.2629807852883982,46.22561522648425
94,33.65018301676317,13.010734777820453,-2.5251088157045274,0.06963308069185148,-0.2666754449924821,0.3679459265995245,5.163480057353533,0.25823090836200857,-0.2067803863971614,48.509749268451536
95,34.11978421780285,12.925503852883004,-3.5542728424790653,0.17929656366401378,-0.2226577545915871,0.3639166766642226,5.191986144092182,0.34396638599208845,-0.1330591291004668,51.7712918915557
96,34.554107820144104,12.911590372550936,-3.514442302231032,0.26873495575118017,-0.1608742083153115,0.38274794888063246,5.062651907835518,0.3823974107738719,-0.05415870023181865,54.9162620468242
97,34.95975196498447,12.94433682343514,-1.8023314044262975,0.3207195367306005,-0.09431371674810826,0.4010921947760686,4.945524962779143,0.356219105865028,0.009470728989732002,56.457143727142586
98,35.36298123452502,12.964543219075189,1.152221068841584,0.3250740748052673,-0.03622127174639461,0.39941505555186446,4.955897187190056,0.267578579134242,0.040477052749042605,54.97603850646884
99,35.76945580404665,12.9205182352045,3.1422871873677423,0.28078730474433533,0.003392663155872215,0.3666977647726648,5.172260290557689,0.1385394347907007,0.03352469641289657,49.97594492729437
100,36.195051862416605,12.768321578781812,0.45597368819397843,0.1958458466747523,0.01879740849742515,0.3,5.718391382198319,0.002517930712188393,-0.0035072308731836158,40.98182364409015
101,36.6528476212498,12.411987480576052,-8.96349068145014,0.08502685726458298,0.00749111744940576,0.3,5.718391382198319,-0.14805748119719636,-0.06721549555065119,16.530201488843375
102,37.122728409953154,11.825547927255315,-21.44738319545661,-0.03366431773200147,-0.0307124390449322,0.3,5.718391382198319,-0.2745583974501909,-0.15262121416859956,8.736870847699805
103,37.57463711021691,11.155429436710342,-29.492518531872577,-0.14281539988480757,-0.0928781803435628,0.3,5.718391382198319,-0.35778189607899696,-0.24954760873015558,34.60163993214656
104,37.97652266667923,10.556977101915376,-29.049144884444047,-0.2283108716913363,-0.1713653190359882,0.3759019319896684,5.10854501698101,-0.40656890917919714,-0.3657105794434496,49.41320152700689
105,38.29577984426396,10.116129798137685,-19.790125460546676,-0.28016548799113294,-0.25389106499962094,0.4612045595259677,4.611983104376928,-0.38251948700908245,-0.46458785971276717,55.06396554497497
106,38.51167697787557,9.877286139310542,-4.716423521267245,-0.2922172102133955,-0.3264281263624844,0.492721440957766,4.462043225093718,-0.28786887294981345,-0.5130083669727479,62.7700362082692
107,38.70012320666297,9.867680395631396,10.837673764252258,-0.26234159237430027,-0.3775526268753107,0.4926443889197957,4.462392154351219,-0.1504517991511076,-0.509183255215298,68.94353589702395
108,38.98118875619388,10.100605965976406,22.250507983639295,-0.19395208085590207,-0.40157309142935244,0.4859003663168044,4.493253181119723,0.007895296950114511,-0.4601973807399806,66.60608411262044
109,39.35415617187041,10.542034142157206,26.17982863132147,-0.09746174079016104,-0.3987594154939842,0.4701679817113015,4.567809447813731,0.16321591951094613,-0.3760354799296805,60.819259719511614
110,39.78019869865956,11.11506186920493,21.80150298021681,0.010568845311663983,-0.373073929956481,0.42589424876406323,4.799363186928434,0.2840713706160982,-0.2746268997260669,61.20268864930256
111,40.21976801383524,11.752359235635595,13.063562470503484,0.1113952869284684,-0.32937089875521375,0.3615897969910006,5.208664924140178,0.3513925208959308,-0.1761742284638238,74.06674309272947
112,40.64346413796101,12.264834074917864,5.1446208074822835,0.18945516816685024,-0.2721565120805446,0.32876505264512057,5.462502899928833,0.3716174748430987,-0.0822196985087636,90.0
113,41.05558679181027,12.556975830794904,2.227544564796517,0.23622395117821823,-0.20647465201969062,0.3505692391100636,5.289901686343642,0.3406891112825743,0.012048668464231027,63.50173484505467
114,41.45276993881145,12.719821645737994,3.4916996290797897,0.2587262393928073,-0.13481542319679723,0.3730581277528439,5.127979147904554,0.24744098352902572,0.10309638161346865,51.44711050668944
115,41.84264017407796,12.866050218557383,6.57950994415512,0.2563327045646783,-0.06705540095889345,0.3490474031929683,5.301421048119005,0.13026244264239184,0.1751526136520303,49.38400751293271
116,42.27988613133687,13.08536721669645,6.579509944150184,0.22644965138608159,-0.008747048197719154,0.3,5.718391382198319,0.002814639724198875,0.2269987182519546,49.059902999307916
117,42.72609430850868,13.30468421483479,6.579509944150184,0.16648338454926875,0.03455717219498483,0.3,5.718391382198319,-0.1639090948244093,0.2815018735013116,34.525549065214015
118,43.18126470559327,13.524001212973129,6.579509944150184,0.07384020874649122,0.05730479732747712,0.3,5.718391382198319,-0.3633097383389823,0.315448433490457,18.15321388771469
119,43.645397322590654,13.74331821111147,6.579509944150184,-0.05407357132999896,0.05394336430801744,0.3,5.718391382198319,-0.5979809861272678,0.3232859353276504,14.749798299924631
120,44.11849215950083,13.962635209249807,6.579509944150184,-0.21985165098795023,0.01892041024486446,0.3,5.718391382198319,-0.8705165334970142,0.29946191612115036,47.35351162883791
