Frame,Theta_deg,Omega_deg_s,Alpha_rad_s2,CoM_X_rel,CoM_Z_rel
0,-6.26269767506553,428.70098935579796,-12.206205445806294,-0.1284599898937884,0.0839646494167135
1,6.729338012683934,405.38885415865457,-12.206205445806294,-0.05652359402257144,0.06536402674549871
2,19.218442941294786,382.0767189615112,-12.206205445806294,-0.003172082039455515,0.0490063465201763
3,31.20461711076703,358.7645837643678,-12.206205445806294,0.03421859984770664,0.03443729484938696
4,42.68786052110065,335.45244856722434,-12.206205445806294,0.0582725054310623,0.0212025578417714
5,53.66817317229584,312.1403133700798,-12.206205445806209,0.07161368850275879,0.008847821605970307
6,66.70707016528723,294.9968777709048,-11.24996662908368,0.07686620285494333,-0.003081227749375609
7,75.03825866869781,284.24276360479115,-7.554588599524564,0.07665410227976369,-0.015038904115625794
8,82.41266271669681,280.50316605158014,-1.9748704094323948,0.07900055410786673,-0.027570066596468996
9,89.33703497873233,285.5146719418914,5.103099257700414,0.08070961496548806,-0.0418457115372701
10,96.30021080623764,293.12441639740024,9.995424399713329,0.08323862005708743,-0.05835901662286615
11,106.35157872109615,299.18884939194476,11.047581029013166,0.08788648102868342,-0.07673881933693688
12,117.9694935592741,303.8076556674283,4.997258629786909,0.09587343603691054,-0.09486594640384953
13,130.3745776037211,303.832121590775,-2.5847514335062343,0.10761081641141446,-0.10869736333753276
14,144.63987139142262,299.58793739513226,-8.973845322393068,0.12195967352607154,-0.11313253062133154
15,155.45240510296492,291.9832175302975,-11.807765946927518,0.13645528298438914,-0.10364434800621558
16,163.69571043319647,281.51128661113506,-9.655111245942223,0.14828099919886734,-0.07823958046733498
17,168.99441523314218,272.382674534749,-4.5135005905903895,0.15503131176311885,-0.039054943981784225
18,176.0852751177202,266.64886735398835,1.6303130764988296,0.1548814815786588,0.007391998797520904
19,184.31505012933349,264.1624927457153,6.338605697792595,0.14661462070112416,0.05188495187960958
20,193.92188807334412,265.44583138569806,5.44500003295019,0.1300744530406506,0.08565719827862302
21,204.3804262594198,271.33873784353693,2.685515332032587,0.10712618607809696,0.10358343277249579
22,214.91992833692868,281.3652953157215,0.5894722359824485,0.0825069729341475,0.1057441507646514
23,225.18162404440687,293.35101627948984,2.475232634658873,0.06332601756949513,0.09633722723286522
24,234.11939984125465,304.37442190473365,5.140182479716401,0.056235372677783925,0.08036083948241805
25,240.5144681255738,312.9595220928377,7.187018570764074,0.06321404990342354,0.060205239076281544
26,250.09469675164777,316.7069594395426,6.488410984871329,0.07917109057861586,0.03491303897126683
27,262.1625327622934,316.05912676742776,2.931416516219471,0.09416336569101773,0.0031112039059627977
28,276.934171362006,309.6635812720742,-3.467390283383949,0.09926914015725798,-0.03267959554351012
29,289.30739281136715,300.0430220808712,-10.45853460272096,0.09159911115642635,-0.06449403645788122
30,300.28799568225804,287.6958493128733,-15.390908794260426,0.07446094447085785,-0.08238575559684048
31,308.4067598430043,269.80235718926605,-14.749690485635867,0.0530565484586139,-0.08076182006445966
32,315.5302903598441,251.66428048780568,-9.739061207722187,0.030066418241402146,-0.0625688383541409
33,320.8978712832103,237.71706210079876,-2.6082181150663075,0.005193302035745851,-0.03782776284290572
34,327.4144149798695,231.88939243263744,2.306383849198113,-0.02128031856761219,-0.01756951538509572
35,335.13612558776214,234.11728855735734,5.688573968275051,-0.0445164268784119,-0.007761257219794648
36,343.5980879351001,243.08549557110058,6.686061371385222,-0.05464656490208303,-0.0076493894921130755
37,352.5391755219577,254.04295131898584,6.009733227002826,-0.04124157385515385,-0.013517411251810952
38,361.6199641605108,259.39166063268857,1.8688799202632964,-0.0007550847285968786,-0.024673823790647035
39,369.73981984765277,254.16126966492374,-3.6584840266830696,0.057983479448977145,-0.04637377630277822
40,379.3604987203281,236.75374763714822,-10.500565540816623,0.11540321879306463,-0.08641050744705099
41,389.13729110900164,203.4330380854977,-19.704832668438485,0.15060905092767718,-0.14748433142285233
42,398.62341560649253,155.82617916698223,-29.370232858971193,0.15260545784853224,-0.22156028646099485
43,404.0054294205819,99.58059989327208,-36.42329181153447,0.12514553083851382,-0.2911086320697862
44,407.5013532516137,41.01080225016672,-38.49229157730764,0.08197978691872973,-0.3366405760062178
45,408.072301098629,-14.57915329714731,-33.354831568296945,0.03702247552958762,-0.34535023054930103
46,403.2681547420679,-59.88820528143272,-22.912372239254054,-0.002481520368078439,-0.31566872630779574
47,396.2636962204224,-88.07127863847725,-9.068254182144301,-0.03543631151176163,-0.256374489637514
48,389.7324511794484,-97.14851828167797,3.551677187494363,-0.06168488965830276,-0.18246016992570044
49,384.5697331404598,-85.37474353983202,15.886876378612243,-0.07802289320014408,-0.11040076596709034
50,381.60107764879257,-51.173850044646166,26.02748442041296,-0.07875421132786257,-0.05408683932252608
51,379.96784384136447,-0.6812665035578104,30.988298316435063,-0.05967025611284508,-0.021974670921814547
52,380.9162129924734,52.24302826443831,30.71027497107012,-0.022022340262200107,-0.015999093888602118
53,381.8995926956642,102.32124620211614,27.688710295708603,0.026621998968071735,-0.032230740017273114
54,387.38715541895897,146.6797799517579,22.985065953430052,0.07561479285874532,-0.06244152915482227
55,396.31494577384547,182.80122961046618,17.115746911984942,0.11654535824817568,-0.09579668529452041
56,405.3397662288686,212.1526700437126,11.276457383600615,0.14684926401766174,-0.12060509543563845
57,412.3414897825223,235.8300861771531,7.339026165768743,0.16911567494095747,-0.12648357309485
58,420.4743840076877,255.8484954014688,5.283692962595495,0.18684855498094266,-0.10705015317465558
