Frame,Theta,Omega,Alpha,CoM_X_rel,CoM_Z_rel,L_pendulum,omega_0,XCoM_X,XCoM_Z,Tilt_deg
17,-2.539930675594762,-7.297943932975379,44.465233079497935,0.1730423861667904,0.024719403229084946,0.41727191345254666,4.848695677558168,0.41582717117267753,-0.04950637903225319,24.765744501012666
18,-2.735101356445795,-5.973254493822898,42.02124515024334,0.2203853189943493,-0.017036561240464883,0.3686253205204505,5.15871959377817,0.4432319370826584,-0.12448978014849993,36.844185716789646
19,-2.8849615480434316,-4.7125132142756385,36.125014758243346,0.2534774576432182,-0.06690978964434219,0.40249663077550374,4.936889185160158,0.4662819576542391,-0.21071118836923522,40.642259696108134
20,-2.9996157691946106,-3.6190498088190957,28.81550397119483,0.276939229085452,-0.11726799635312489,0.44550793047119697,4.692527041941331,0.4663005830005398,-0.2923364135127553,42.45875611876054
21,-3.0839879821880487,-2.752419628349514,21.626992356339983,0.29758126482221686,-0.1610597350578598,0.44316881813555203,4.704894679093019,0.44206163730933357,-0.34980312688462495,49.77602762092866
22,-3.1445664602423427,-2.140956857443458,14.817776196223704,0.31963313657825976,-0.19365020423383286,0.39567937313000645,4.979237000445857,0.40841658625118704,-0.37648800551085104,70.82138973289103
23,-3.1887019805385135,-1.8073751321479885,7.308828571642479,0.34167075051622986,-0.21457336266583213,0.3414041244333166,5.36043608366208,0.3770159610874615,-0.3807390174378649,90.0
24,-3.2228360615126617,-1.7820227341638422,-2.00552134886145,0.3575628842378096,-0.22806700075409425,0.32441066002552926,5.499040844145085,0.3447736255554981,-0.37950644482960155,90.0
25,-3.252418823829129,-2.0952573021254097,-13.075225621898205,0.3606780772977376,-0.2414471292092918,0.36558617365609847,5.180117637527514,0.29622790734658866,-0.38476807191003376,90.0
26,-3.285144208083838,-2.7527045466907585,-24.864826498249556,0.3479766030555018,-0.2614777210924737,0.45170389391493054,4.660232523684953,0.21980716672331624,-0.39586500851372275,74.49642509363161
27,-3.3392261410075132,-3.726988257141842,-35.879583875782906,0.32082539238873076,-0.29042848808112665,0.5372644189841854,4.2730744909461045,0.12152220204437655,-0.4048324482864337,53.65665883519631
28,-3.442754792072404,-4.960202403058711,-44.46052895659373,0.28233886287396914,-0.3243275446797036,0.5767319815167543,4.12427377071092,0.02039916795170349,-0.40451222364153233,48.20958822787068
29,-3.615149638374998,-6.360214221727867,-48.925175475945196,0.23415663343221443,-0.3548751864423365,0.5671802581564275,4.158856646346246,-0.0690053763073073,-0.39091258587029387,48.55684053603651
30,-3.859624173203863,-7.800041757319415,-47.928119504524275,0.17584799568581344,-0.3738911167302099,0.5558958505844752,4.200855930379895,-0.1502230299720217,-0.36117854181170467,48.010493227685146
31,-4.169394262363975,-9.135166798421174,-41.21854074927598,0.10738554263632312,-0.37709605229986853,0.5793503929616163,4.114943255731162,-0.2302104883234276,-0.31099949992460096,42.59190615407357
32,-4.534450047055262,-10.240519927564586,-30.35759456615554,0.03222022682736133,-0.3645507364559112,0.6072940337239078,4.019157232454278,-0.2938199377629126,-0.24251634871980848,37.05828131343244
