Frame,Theta,Omega,Alpha,CoM_X_rel,CoM_Z_rel,L_pendulum,omega_0,XCoM_X,XCoM_Z,Tilt_deg
0,-1.5445262174019465,25.41110109705822,-56.85220288781996,-0.12721915683167517,0.1449198123530111,0.3,5.718391382198319,0.37730643443405,-0.20663985121146422,40.00040976037896
1,-0.6274535453665328,23.516027667464222,-56.85220288781996,-0.31092291788020127,0.12337121478697635,0.3633503538845251,5.196030718663809,0.19295530424537016,-0.21181714296593665,67.01579273830136
2,0.20045911877790634,21.620954237870226,-56.85220288781996,-0.3910762872617594,0.09370648061219283,0.4835685687795971,4.504073525041242,0.13095307904313153,-0.23331798917065738,56.26570626520063
3,0.9392117750313704,19.725880808276226,-56.85220288781996,-0.3869632226534026,0.05887177382254738,0.5258636333132737,4.319146498067584,0.09562068054094591,-0.21994153105038128,48.1015572256379
4,1.58880442339386,17.830807378682227,-56.85220288781996,-0.31786768173218394,0.021813258411926842,0.5078398584933271,4.395123790415261,0.09564570028149572,-0.19104280820528746,38.85805575072112
5,2.1492370638653813,15.935733949088192,-56.85220288781971,-0.2030736221751562,-0.014522901625781959,0.4640917755137195,4.597614646628003,0.13417396152965397,-0.15955941872048277,26.02030649951331
6,2.394563716776685,14.525001988564917,-34.85533177919245,-0.061865001659372976,-0.047190542296692145,0.42537208671685417,4.8023079931204755,0.20542863291336422,-0.1300913618250943,10.53986645080152
7,2.764281630989232,13.552913430067449,-14.423169139381166,0.08647422213811454,-0.0732434996069174,0.4262087366402071,4.797592200162979,0.298396837241182,-0.10021713884621282,15.41979857350823
8,3.179613656961274,12.939612204952962,0.1044278063699906,0.1909591106345611,-0.08871879811733295,0.4873486343688072,4.48657184833995,0.38153724574990633,-0.07002356639623185,25.598138685620555
9,3.606478028818551,12.680095542916447,7.702385613774595,0.24953002936154012,-0.08258373658283684,0.5734618986048208,4.136016089885247,0.3770099479042398,-0.013997961259281821,27.28007815039972
10,4.0758608952782955,12.74031016136052,7.643449865266518,0.25013193227284614,-0.05466685790491399,0.6265115653352256,3.9570356000135916,0.28816591561677884,0.056504288430871866,24.121268441064846
11,4.564200799256757,13.050078296009904,-0.2186517489054296,0.19545309249170018,-0.010943138892649211,0.613189572730735,3.999789381836629,0.15157144828786762,0.12128785645096384,18.617419043633188
12,5.007130824298258,13.170567641413921,-1.754825843576299,0.10025439449293361,0.04024920978515242,0.5441280050077116,4.24603885850369,0.010414762946798453,0.16752534938737312,11.45169857131831
13,5.403663212405407,13.292469001871083,0.7923157911696137,-0.013237276499919869,0.09138960260315562,0.48343054139972835,4.50471647272983,-0.10989827762760626,0.19812389873032613,11.012122712383514
14,5.8172428565506,13.441848554858648,4.981615550321607,-0.11937517292065689,0.13602168207052323,0.5009897231431188,4.42506948953656,-0.19664351063877675,0.21953444319555826,21.17618672635162
15,6.247807500505223,13.53834636821811,8.217134678221058,-0.19285976248566972,0.16711208502542266,0.5604700066426179,4.183678617844198,-0.2247489121368839,0.22243877092262504,27.08502286993093
16,6.690094859245562,13.61430099384384,8.321445302302877,-0.21376678617916633,0.17692050950628246,0.5791239182947163,4.115747780704452,-0.1858969750361587,0.19882065561724993,28.6294845578881
17,7.165069989381433,13.71534537376218,4.552853715026288,-0.17358170999130307,0.1603955534707126,0.5321459948954377,4.2935755063907255,-0.09579051884696595,0.15352216668832908,26.36763958692758
18,7.676545224552967,13.841348750050944,0.21175305873909167,-0.07956102472046947,0.1200691692336206,0.4520297611742623,4.6585524451575555,0.019771594393823963,0.09662219544588331,18.58095265515972
19,8.180750186621557,14.007038863940643,-0.22830905417373515,0.045485813985195675,0.06787805134138866,0.40087452075074087,4.946867485406509,0.13846856431321874,0.039357212234655554,11.760859338738772
20,8.62996030393094,14.212501284142704,2.2794509042828963,0.16883677139171027,0.02113911485085566,0.42982179149866456,4.777385517866228,0.2346071607838343,-0.005851473528399046,23.32045212691663
21,9.056332314863653,14.391978207932322,5.19838571996749,0.2572261840643332,-0.005293569133541886,0.5117127839802852,4.378459835656362,0.26781239787261907,-0.02533539882896784,30.18431382740287
22,9.484817867154486,14.482884461760758,7.076351622390888,0.28660165755135114,-0.005297115870680921,0.5647674692589636,4.167730872714234,0.21631577553929277,-0.015116787657243256,30.501112500419566
23,9.95572851468921,14.485655098835185,6.476461585216839,0.24860033229750467,0.017758370385892664,0.5227388337032914,4.332036642125039,0.10283506771184556,0.01417646469800285,28.475605147269242
24,10.498712794612839,14.39984202019726,1.0236140696456175,0.15146749657396436,0.054873511751721796,0.380935942698846,5.074678435633899,-0.023877685409709665,0.04797554958908544,25.0183278156923
25,11.050593496042492,14.194950220959045,-9.050342376282373,0.01603283854205482,0.09584436524711698,0.3,5.718391382198319,-0.15884643147241356,0.07645339377063887,18.900176387630726
26,11.561530020492865,13.928404990068808,-16.88324131109522,-0.13027543200133154,0.131186267132327,0.3945327594827025,4.986467222566085,-0.31555509843538565,0.0837603237373035,27.944182986499612
27,12.028577869363787,13.715443791213644,-17.036185656725877,-0.25866285590233606,0.15165722018707006,0.5524860878704243,4.2137991424660175,-0.4164494922781692,0.059811675382916665,32.868831400941474
28,12.461671529604782,13.602188155367278,-8.66600952145771,-0.343027122367096,0.14785679915109104,0.6114765477763827,4.005388081448138,-0.41016514188007347,0.016270883627772625,37.65284459371338
29,12.842260163921217,13.595379480489933,4.1355154831673815,-0.3640725158170447,0.11242811389851165,0.5623760814422473,4.176582678772564,-0.3194105961559986,-0.03652660569427063,42.65230240990589
30,13.183032802205679,13.676913884368012,13.361566674170717,-0.314038723823879,0.044968655716995376,0.4489519952359826,4.674493397451971,-0.18327557155068278,-0.09374968693175695,44.961212945342076
31,13.599224668006427,13.676144213648483,12.29366829004266,-0.2005657553366652,-0.04355242788980693,0.3409140277691338,5.364287770771916,-0.028504348355466447,-0.15479024656406692,37.01531409675312
32,14.120726084527995,13.518101546203626,2.3129108249505634,-0.04706936221235117,-0.13135253936157837,0.3235400929555945,5.506434159460262,0.14622296126116913,-0.21682291816603738,25.547845858337713
33,14.692539588584975,13.314328236314312,-9.562702955653464,0.11201138347673253,-0.193240240344014,0.4121815007017703,4.878544329671243,0.31961361341326144,-0.25137409259181015,32.812383413814565
34,15.247052260540023,13.128985407863233,-18.950361817724257,0.2402984158673401,-0.21158909240502194,0.533222007528176,4.289241219292053,0.4229500830898154,-0.2247626555826563,36.9026419562623
35,15.718520798222475,12.943517465040888,-21.81624913815699,0.30976637048844297,-0.1841013281212887,0.6253132470757111,3.960825315391793,0.41731802265250867,-0.13780736623494286,35.18813906369977
36,16.03986923585724,12.774759730681533,-13.36073372112989,0.30819023652368566,-0.12325936205406698,0.6474526011781288,3.892516961657944,0.3124783171091819,-0.01946218602560569,30.841357326429804
37,16.309267023547832,12.811617745918442,5.276006064249771,0.2409245372771858,-0.04843720609881354,0.5805276756725892,4.110768682900244,0.15453098901481666,0.09103182876139689,25.043980273534565
38,16.664821201054455,13.238918128059733,27.308321247479483,0.12718681036659069,0.023107572051332948,0.4516155908441878,4.6606881022090905,-0.002754999058969948,0.1660320655294678,16.632776813611628
