frame,timestamp_sec,x_0,y_0,z_0,vis_0,x_1,y_1,z_1,vis_1,x_2,y_2,z_2,vis_2,x_3,y_3,z_3,vis_3,x_4,y_4,z_4,vis_4,x_5,y_5,z_5,vis_5,x_6,y_6,z_6,vis_6,x_7,y_7,z_7,vis_7,x_8,y_8,z_8,vis_8,x_9,y_9,z_9,vis_9,x_10,y_10,z_10,vis_10,x_11,y_11,z_11,vis_11,x_12,y_12,z_12,vis_12,x_13,y_13,z_13,vis_13,x_14,y_14,z_14,vis_14,x_15,y_15,z_15,vis_15,x_16,y_16,z_16,vis_16,x_17,y_17,z_17,vis_17,x_18,y_18,z_18,vis_18,x_19,y_19,z_19,vis_19,x_20,y_20,z_20,vis_20,x_21,y_21,z_21,vis_21,x_22,y_22,z_22,vis_22,x_23,y_23,z_23,vis_23,x_24,y_24,z_24,vis_24,x_25,y_25,z_25,vis_25,x_26,y_26,z_26,vis_26,x_27,y_27,z_27,vis_27,x_28,y_28,z_28,vis_28,x_29,y_29,z_29,vis_29,x_30,y_30,z_30,vis_30,x_31,y_31,z_31,vis_31,x_32,y_32,z_32,vis_32,angle_right_elbow,FPS,angle_right_elbow_smooth,angular_velocity_deg_s,angular_acceleration_deg_s2
0,0.0,0.4980565905570984,0.6612686514854431,0.26978737115859985,0.999916672706604,0.496366024017334,0.664747953414917,0.27313491702079773,0.9999401569366455,0.4983806312084198,0.6661803722381592,0.27303412556648254,0.9999271631240845,0.5006287097930908,0.6672275066375732,0.27312561869621277,0.9999468326568604,0.4920061230659485,0.6615712642669678,0.2662324905395508,0.9999738931655884,0.4907328188419342,0.659813404083252,0.2660124897956848,0.9999754428863525,0.48929086327552795,0.6582970023155212,0.2660491466522217,0.9999828338623047,0.511633574962616,0.6704779863357544,0.2671217918395996,0.9998956918716431,0.4956609606742859,0.6578859686851501,0.23265403509140015,0.9999419450759888,0.5109400749206543,0.6643308997154236,0.26974213123321533,0.9998095631599426,0.5049882531166077,0.6588636636734009,0.25837522745132446,0.9998620748519897,0.5564317107200623,0.6710315942764282,0.18681088089942932,0.9999583959579468,0.5104696750640869,0.6632741689682007,0.20699948072433472,0.9999934434890747,0.5894289016723633,0.6853733658790588,0.15240971744060516,0.028111809864640236,0.4694315195083618,0.7538900375366211,0.21393318474292755,0.07118827104568481,0.5989092588424683,0.7082453966140747,0.13515859842300415,0.02925669588148594,0.4730851948261261,0.7880251407623291,0.2836077809333801,0.2114320546388626,0.5994618535041809,0.7189548015594482,0.12986615300178528,0.05083391070365906,0.46482157707214355,0.8070977926254272,0.2920841872692108,0.2366323173046112,0.5937331914901733,0.7168039083480835,0.1295693814754486,0.04364343732595444,0.46693387627601624,0.8068169951438904,0.2858939468860626,0.21842607855796814,0.5920799970626831,0.7143075466156006,0.13510389626026154,0.035367708653211594,0.4700680077075958,0.8024568557739258,0.28093284368515015,0.2073075771331787,0.6075211763381958,0.6178666949272156,-0.023351555690169334,0.9999947547912598,0.6077917814254761,0.5922259092330933,0.022985026240348816,0.9999990463256836,0.5790067315101624,0.6701023578643799,-0.13696786761283875,0.9186893701553345,0.658637285232544,0.5423290729522705,-0.27592673897743225,0.9912306070327759,0.5757097601890564,0.8108409643173218,-0.288274347782135,0.8816881775856018,0.6936721205711365,0.44598716497421265,-0.4418070614337921,0.9719992280006409,0.5822155475616455,0.8157442808151245,-0.3055446147918701,0.9676056504249573,0.6934937834739685,0.4257746636867523,-0.45849907398223877,0.9853063821792603,0.5665674209594727,0.8989161252975464,-0.3826211392879486,0.9563162326812744,0.7257107496261597,0.435362309217453,-0.5723434686660767,0.9846230149269104,116.25562651216335,30.0,124.46957206544349,210.88564476967377,-511.0941649966321
1,0.03333333333333333,0.510739803314209,0.7059870958328247,0.23009060323238373,0.9999229311943054,0.5048961639404297,0.7017622590065002,0.2289435714483261,0.9999451041221619,0.5054518580436707,0.7015557289123535,0.22881759703159332,0.999933123588562,0.5063228011131287,0.7010658979415894,0.22893469035625458,0.999951183795929,0.5032262802124023,0.7002347111701965,0.2445000261068344,0.9999759197235107,0.5023809671401978,0.6975747346878052,0.24429762363433838,0.9999772906303406,0.5013591051101685,0.6951263546943665,0.24431593716144562,0.9999841451644897,0.5117206573486328,0.6862214803695679,0.20199641585350037,0.9999040961265564,0.501821756362915,0.6795250773429871,0.26270753145217896,0.9999459981918335,0.5210896134376526,0.705734372138977,0.2210264652967453,0.9998254776000977,0.5165829062461853,0.6947814226150513,0.23995834589004517,0.999872088432312,0.5502321720123291,0.6661356687545776,0.10458474606275558,0.9999579787254333,0.5136446356773376,0.6632588505744934,0.2512858211994171,0.9999935626983643,0.5925233364105225,0.6821594834327698,-0.02659052424132824,0.06144752725958824,0.4794537425041199,0.7449192404747009,0.20486730337142944,0.09976398944854736,0.6040573716163635,0.7175217270851135,-0.13472579419612885,0.11742405593395233,0.47116217017173767,0.8058909177780151,0.1044701337814331,0.2886944115161896,0.6047398447990417,0.7321587204933167,-0.16650789976119995,0.13993240892887115,0.4635409116744995,0.8264944553375244,0.08291251212358475,0.31150129437446594,0.5952296853065491,0.7357277274131775,-0.159123033285141,0.1322426050901413,0.46493491530418396,0.8286685943603516,0.0732560083270073,0.2951013147830963,0.5938141942024231,0.7304628491401672,-0.13328410685062408,0.11827453225851059,0.4681396782398224,0.8216587901115417,0.09414966404438019,0.2844294011592865,0.5875958800315857,0.6193567514419556,-0.049455948173999786,0.9999942183494568,0.6002519726753235,0.5974637269973755,0.04901371896266937,0.9999990463256836,0.5744200348854065,0.6949851512908936,-0.13405174016952515,0.9114066362380981,0.671735405921936,0.552141547203064,-0.21254746615886688,0.9919762015342712,0.5854224562644958,0.8138356804847717,-0.2334965318441391,0.8907687664031982,0.729080855846405,0.44598907232284546,-0.30197831988334656,0.9742839336395264,0.5939309597015381,0.8193550109863281,-0.24772590398788452,0.9698545336723328,0.7270563840866089,0.4264147877693176,-0.31152135133743286,0.9866125583648682,0.5883864164352417,0.8980700969696045,-0.3373274803161621,0.9594427347183228,0.7907552719116211,0.4347713887691498,-0.4129219353199005,0.9858797788619995,147.45872479613797,30.0,131.49909355776595,193.84917260311937,-766.6412474949418
2,0.06666666666666667,0.45797690749168396,0.7085729241371155,0.24265460669994354,0.9998922348022461,0.4499806761741638,0.7034471035003662,0.24629145860671997,0.9999203681945801,0.45032238960266113,0.7032536268234253,0.24621374905109406,0.9999157786369324,0.4508804678916931,0.7030203342437744,0.2463887482881546,0.9999404549598694,0.44959327578544617,0.7021290063858032,0.2762032747268677,0.9999383091926575,0.45225265622138977,0.6990634202957153,0.2761097550392151,0.9999381899833679,0.4527391195297241,0.6964213848114014,0.2761693000793457,0.9999449253082275,0.4589166045188904,0.6972503066062927,0.21343818306922913,0.9999048113822937,0.45500412583351135,0.6927580833435059,0.3155144453048706,0.999890148639679,0.4670434296131134,0.7109599709510803,0.242403045296669,0.9998278021812439,0.46591439843177795,0.7074658274650574,0.2738935351371765,0.9998401999473572,0.5067862868309021,0.6868629455566406,0.0650605708360672,0.9999611377716064,0.49231457710266113,0.6821473836898804,0.36100074648857117,0.9999845623970032,0.5600205063819885,0.6619328856468201,-0.08834756910800934,0.15350645780563354,0.4798588156700134,0.774993896484375,0.33907178044319153,0.11153870075941086,0.6196261048316956,0.6618567705154419,-0.18787157535552979,0.2052946537733078,0.47123801708221436,0.8414665460586548,0.2628072202205658,0.34765520691871643,0.6383100152015686,0.6508233547210693,-0.22837834060192108,0.22537337243556976,0.464091956615448,0.8678362965583801,0.23866182565689087,0.37114036083221436,0.641308069229126,0.6597715616226196,-0.21032443642616272,0.21829400956630707,0.46497663855552673,0.8699662089347839,0.20383602380752563,0.35610663890838623,0.6374586224555969,0.6626268029212952,-0.18147924542427063,0.2047424167394638,0.46829965710639954,0.8603808879852295,0.24171975255012512,0.34446340799331665,0.5888389945030212,0.6193128228187561,-0.09289907664060593,0.9999921321868896,0.6145663857460022,0.5888178944587708,0.09255582094192505,0.9999984502792358,0.5966928005218506,0.7684308886528015,-0.04483329877257347,0.9193705320358276,0.7121503949165344,0.5467787981033325,-0.01676378957927227,0.9927127361297607,0.6111210584640503,0.8975492715835571,0.04028841480612755,0.9013182520866394,0.7946657538414001,0.44579485058784485,-0.019219057634472847,0.9767913818359375,0.6221674680709839,0.9128157496452332,0.04766412824392319,0.9725419878959656,0.796023964881897,0.4172498881816864,-0.01882854662835598,0.9878880381584167,0.6015404462814331,0.942424476146698,0.009598229080438614,0.9631791114807129,0.864519476890564,0.43495553731918335,-0.09412065148353577,0.9872215390205383,144.48682604167539,30.0,137.39285023898478,159.776228270011,-1022.1883299932579
3,0.1,0.44645336270332336,0.7088577151298523,0.10347301512956619,0.999900758266449,0.4395178556442261,0.7136076092720032,0.08197145909070969,0.9999265074729919,0.4402625262737274,0.7153299450874329,0.08180177956819534,0.9999226331710815,0.44118693470954895,0.7170879244804382,0.08169995248317719,0.9999456405639648,0.43825724720954895,0.7078202366828918,0.09751006960868835,0.9999416470527649,0.4383299946784973,0.7053815126419067,0.09737752377986908,0.9999407529830933,0.4380349814891815,0.7030455470085144,0.09740252047777176,0.9999473094940186,0.44867435097694397,0.7144235968589783,0.007472137454897165,0.9999138712882996,0.44354793429374695,0.698077380657196,0.07623552531003952,0.9998937249183655,0.45798730850219727,0.7119823694229126,0.08420740813016891,0.9998443126678467,0.455550879240036,0.7054753303527832,0.10256998240947723,0.9998538494110107,0.5211037397384644,0.7054904103279114,-0.09882987290620804,0.9999645948410034,0.4815167188644409,0.6863104701042175,0.17642928659915924,0.9999805092811584,0.5760899186134338,0.6657443046569824,-0.11413980275392532,0.2367350310087204,0.4791710376739502,0.7843725681304932,0.20730549097061157,0.14369460940361023,0.655634343624115,0.6585901379585266,-0.07754837721586227,0.2842758297920227,0.47954261302948,0.8708138465881348,0.14617331326007843,0.40011605620384216,0.668098509311676,0.6541463136672974,-0.10127845406532288,0.30178937315940857,0.4790714681148529,0.8938577771186829,0.13825623691082,0.4216380715370178,0.6688137054443359,0.6614802479743958,-0.10153883695602417,0.2953532338142395,0.47965219616889954,0.8954119682312012,0.1113402247428894,0.407662957906723,0.6648574471473694,0.6629360914230347,-0.07581668347120285,0.2821521759033203,0.4813145399093628,0.8863719701766968,0.12967225909233093,0.3958071768283844,0.6218947768211365,0.617884635925293,-0.09110739082098007,0.9999870657920837,0.6291293501853943,0.5724127888679504,0.09085996448993683,0.999996542930603,0.6086072325706482,0.7755678296089172,0.04138211905956268,0.9221218228340149,0.7333588600158691,0.5367899537086487,0.1065787523984909,0.9928084015846252,0.6350972056388855,0.9078643321990967,0.21108508110046387,0.9099841713905334,0.82732754945755,0.4574829339981079,0.23745538294315338,0.9786396026611328,0.645527184009552,0.9206694960594177,0.22454266250133514,0.973311185836792,0.8311386108398438,0.43027305603027344,0.2505243718624115,0.9879701137542725,0.6221446394920349,0.948527455329895,0.1834845393896103,0.9655450582504272,0.8816760778427124,0.44899672269821167,0.18148808181285858,0.9873975515365601,127.23695548176522,30.0,142.1508421091,125.70328393690218,-1022.1883299931875
4,0.13333333333333333,0.46949949860572815,0.7163925766944885,-0.09811989217996597,0.9998992681503296,0.46856749057769775,0.7217909097671509,-0.13286343216896057,0.9999247193336487,0.47145965695381165,0.7232367396354675,-0.13307903707027435,0.9999189972877502,0.4740627408027649,0.7241086959838867,-0.13307994604110718,0.9999457597732544,0.46194887161254883,0.7162247896194458,-0.11909718811511993,0.9999395608901978,0.45924970507621765,0.7126663327217102,-0.1193508431315422,0.999936580657959,0.4566434323787689,0.7095342874526978,-0.11945731937885284,0.9999474287033081,0.4855215847492218,0.7194820046424866,-0.22645924985408783,0.9999145269393921,0.4495525062084198,0.6977893710136414,-0.16500268876552582,0.999879002571106,0.4791276752948761,0.712286651134491,-0.12113817781209946,0.9998547434806824,0.47151997685432434,0.7052976489067078,-0.10480893403291702,0.999858558177948,0.560077428817749,0.6994662284851074,-0.2525955140590668,0.999964714050293,0.48825404047966003,0.6817877292633057,-0.07702885568141937,0.9999803304672241,0.6208759546279907,0.6681223511695862,-0.17624615132808685,0.21924988925457,0.49338293075561523,0.7767952680587769,-0.012871289625763893,0.1475738137960434,0.6675271987915039,0.6553643345832825,-0.061326757073402405,0.26299476623535156,0.5309633612632751,0.8495199084281921,-0.04037901759147644,0.4155064523220062,0.6821041703224182,0.6474493145942688,-0.06943071633577347,0.27794209122657776,0.5363398790359497,0.8733509182929993,-0.04803652688860893,0.4319915473461151,0.6797232031822205,0.6453165411949158,-0.08244107663631439,0.27195554971694946,0.5397870540618896,0.8740817308425903,-0.0792313739657402,0.41873565316200256,0.6743475794792175,0.6493926644325256,-0.06270252913236618,0.25836148858070374,0.5403913259506226,0.8640684485435486,-0.05649683251976967,0.4011036157608032,0.6563807129859924,0.6157346963882446,-0.07069718092679977,0.9999685883522034,0.649016261100769,0.5502633452415466,0.07035820186138153,0.9999929666519165,0.6277758479118347,0.7576035857200623,0.0868174210190773,0.8448486328125,0.7232756018638611,0.5369324684143066,0.2779444754123688,0.9233726859092712,0.661984384059906,0.8974747061729431,0.25299325585365295,0.8669877052307129,0.8012426495552063,0.4980239272117615,0.52232825756073,0.9297183752059937,0.6750344038009644,0.9091233015060425,0.2675813138484955,0.9218994975090027,0.808599591255188,0.49550533294677734,0.5471298694610596,0.920971691608429,0.6588239669799805,0.9366344213485718,0.23551464080810547,0.9219934940338135,0.8500259518623352,0.4786684513092041,0.5063869953155518,0.9235741496086121,122.5861971772452,30.0,145.7730691681116,91.63033960379849,-1670.6838024341116
5,0.16666666666666666,0.5926320552825928,0.6616589426994324,-0.7076411247253418,0.9995312690734863,0.5827377438545227,0.659518837928772,-0.7228391170501709,0.9997882843017578,0.5756232142448425,0.6572830080986023,-0.7232509851455688,0.9996808171272278,0.5733124017715454,0.653705894947052,-0.7232212424278259,0.999821126461029,0.5858280658721924,0.6730669736862183,-0.7091271877288818,0.9998506307601929,0.5849411487579346,0.6758805513381958,-0.709614634513855,0.9998062252998352,0.584076464176178,0.6793949604034424,-0.7100255489349365,0.9998793005943298,0.5582773089408875,0.6394118070602417,-0.6754634976387024,0.9997776746749878,0.5703510046005249,0.6820893883705139,-0.6139929294586182,0.9996249675750732,0.592467188835144,0.6401354074478149,-0.675280749797821,0.9985542893409729,0.5952972173690796,0.6521401405334473,-0.6595483422279358,0.9987015724182129,0.5596873164176941,0.5943087339401245,-0.5201485753059387,0.9999512434005737,0.5918423533439636,0.6529302000999451,-0.41438305377960205,0.999955415725708,0.6184900403022766,0.6742548942565918,-0.3671916127204895,0.19898070394992828,0.6412657499313354,0.6616892218589783,-0.16218578815460205,0.13291610777378082,0.6060328483581543,0.7569742202758789,-0.1665755957365036,0.23875193297863007,0.6673763990402222,0.6326835751533508,0.023442676290869713,0.37398120760917664,0.5853517055511475,0.7912392616271973,-0.15783831477165222,0.2517769932746887,0.6723422408103943,0.6245619058609009,0.037953343242406845,0.3888145983219147,0.5850318074226379,0.7869411110877991,-0.17276349663734436,0.2465464174747467,0.6733673810958862,0.6230676770210266,0.017221365123987198,0.3768865764141083,0.5975955128669739,0.7679688334465027,-0.16471906006336212,0.2337253987789154,0.6699241399765015,0.6262046694755554,0.020399555563926697,0.36101341247558594,0.6568930149078369,0.5357558727264404,-0.019427886232733727,0.9999579191207886,0.6552146673202515,0.5665385723114014,0.019364528357982635,0.9999815225601196,0.7075065970420837,0.5828191637992859,0.17419517040252686,0.7604703903198242,0.6349748969078064,0.7187312245368958,-0.0857602208852768,0.8327301740646362,0.7601344585418701,0.5739835500717163,0.531958281993866,0.7804429531097412,0.6798780560493469,0.8853330016136169,0.13002048432826996,0.8390622138977051,0.7632817029953003,0.5682893991470337,0.5650668740272522,0.8299431204795837,0.7153151631355286,0.8634294867515564,0.0858709067106247,0.8307406306266785,0.7904428243637085,0.5763184428215027,0.5050191283226013,0.8301191926002502,0.6806755065917969,0.9137523770332336,0.16645203530788422,0.835957407951355,168.82202824273944,30.0,148.2595314160199,14.324363774628068,-959.99031691046
6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,146.7280267530868,27.630985143101157,1431.203560872539
7,0.23333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,150.10159709222665,109.73793449946399,-330.16958837913535
8,0.26666666666666666,0.7311224937438965,0.5435794591903687,-0.6381009221076965,0.9995766282081604,0.7421734929084778,0.5304611921310425,-0.6291695237159729,0.9998082518577576,0.7443126440048218,0.5305707454681396,-0.6293160915374756,0.9997112154960632,0.7462331056594849,0.5308837890625,-0.6293655633926392,0.9998380541801453,0.7342731952667236,0.5241474509239197,-0.6445227861404419,0.9998649954795837,0.731273889541626,0.5212911367416382,-0.6447377800941467,0.9998249411582947,0.7283717393875122,0.5183668732643127,-0.6448649764060974,0.9998908638954163,0.7436728477478027,0.5232885479927063,-0.5301809310913086,0.9997988939285278,0.7185888290405273,0.5004392266273499,-0.5994465947151184,0.9996610879898071,0.7237381935119629,0.5501662492752075,-0.5939300656318665,0.9986966848373413,0.7160378098487854,0.5441718101501465,-0.615041971206665,0.998828649520874,0.7184851765632629,0.5697181224822998,-0.4063740670681,0.9999560117721558,0.6410567760467529,0.5091275572776794,-0.5120691657066345,0.9999585747718811,0.6811327338218689,0.7044117450714111,-0.41210970282554626,0.2766179144382477,0.5907595157623291,0.5807512402534485,-0.49367594718933105,0.2145262211561203,0.6550918221473694,0.8611096143722534,-0.4980612099170685,0.3127296268939972,0.5957995653152466,0.6656026840209961,-0.489947646856308,0.43553000688552856,0.6568607091903687,0.8808823823928833,-0.520229697227478,0.3244808614253998,0.594917356967926,0.6887656450271606,-0.5299054384231567,0.44883957505226135,0.6557286381721497,0.8843400478363037,-0.5612657070159912,0.3201863467693329,0.6082996129989624,0.6875141263008118,-0.5451028943061829,0.4381557106971741,0.6554521322250366,0.8758115768432617,-0.51578688621521,0.30832648277282715,0.6082675457000732,0.6819269061088562,-0.49746260046958923,0.422850638628006,0.626104474067688,0.5961776375770569,0.027308663353323936,0.999949038028717,0.5904220938682556,0.55286705493927,-0.027428923174738884,0.9999721050262451,0.670055627822876,0.5805624127388,0.05796485021710396,0.6909134984016418,0.5998002290725708,0.4813537001609802,-0.2707827687263489,0.8441093564033508,0.6491197943687439,0.5614031553268433,0.2631840705871582,0.7050331830978394,0.5941869020462036,0.5252859592437744,-0.10389180481433868,0.7923412919044495,0.6383692026138306,0.5649253129959106,0.28247907757759094,0.7543351650238037,0.5914272665977478,0.5337483286857605,-0.0865684226155281,0.7769435048103333,0.6649925708770752,0.5515734553337097,0.23212596774101257,0.7593325972557068,0.6102501153945923,0.5449085235595703,-0.15627752244472504,0.7996637225151062,140.7500558485269,30.0,154.04388905305106,5.6196792511588,-5128.450439799491
9,0.3,0.7311182618141174,0.5066773891448975,-0.7810086607933044,0.9996189475059509,0.7428395748138428,0.4981464445590973,-0.7809270024299622,0.9998273849487305,0.7446495294570923,0.5005341172218323,-0.7811829447746277,0.9997400641441345,0.7463865280151367,0.5031920671463013,-0.7811765670776367,0.9998542070388794,0.7345638871192932,0.4869650900363922,-0.7803898453712463,0.999878466129303,0.731394350528717,0.48230990767478943,-0.7806384563446045,0.9998424053192139,0.7283907532691956,0.4776085615158081,-0.7807943820953369,0.9999017715454102,0.7454020380973816,0.5029902458190918,-0.6811351180076599,0.9998189806938171,0.7185903787612915,0.4627719521522522,-0.6755383610725403,0.9996949434280396,0.724091112613678,0.519557774066925,-0.7330555319786072,0.9988269209861755,0.7143803834915161,0.505781352519989,-0.732595682144165,0.9989455938339233,0.7320519089698792,0.5675355792045593,-0.5464243292808533,0.9999603629112244,0.6493849158287048,0.48572394251823425,-0.5327081680297852,0.9999616146087646,0.6794331669807434,0.7018365263938904,-0.5598705410957336,0.3487529456615448,0.59837806224823,0.5594849586486816,-0.45024991035461426,0.28869307041168213,0.6523644924163818,0.8598063588142395,-0.6635247468948364,0.3809775114059448,0.5935978889465332,0.6458753943443298,-0.4184502363204956,0.4905470907688141,0.655342161655426,0.880967915058136,-0.7147977352142334,0.39093706011772156,0.5780938267707825,0.6586834192276001,-0.46265551447868347,0.502124547958374,0.6557336449623108,0.8845002055168152,-0.7510522603988647,0.3874101936817169,0.5853473544120789,0.6648468375205994,-0.490366667509079,0.49265870451927185,0.6345459818840027,0.8731770515441895,-0.6817434430122375,0.376491904258728,0.5918201208114624,0.6617410182952881,-0.43201303482055664,0.4783088266849518,0.6362852454185486,0.5894635319709778,-0.0020141038112342358,0.9999534487724304,0.6076992154121399,0.5372742414474487,0.001965887611731887,0.999974250793457,0.6318486928939819,0.5836607813835144,0.3467371463775635,0.6587416529655457,0.5615659356117249,0.5018731951713562,0.23330238461494446,0.8499086499214172,0.6194189786911011,0.5458303689956665,0.7584851384162903,0.6394980549812317,0.5577595829963684,0.5249822735786438,0.6431756615638733,0.7457607388496399,0.6196079850196838,0.5386344790458679,0.8007738590240479,0.682133138179779,0.5648975968360901,0.5279620289802551,0.6870149374008179,0.7140538096427917,0.6069796085357666,0.547758162021637,0.7703445553779602,0.7017157673835754,0.5349252223968506,0.5449098944664001,0.6515209674835205,0.7701205015182495,145.34864481640747,30.0,150.47624237563724,-232.15876148716873,-3233.3689191090443
