frame,timestamp_sec,x_0,y_0,z_0,vis_0,x_1,y_1,z_1,vis_1,x_2,y_2,z_2,vis_2,x_3,y_3,z_3,vis_3,x_4,y_4,z_4,vis_4,x_5,y_5,z_5,vis_5,x_6,y_6,z_6,vis_6,x_7,y_7,z_7,vis_7,x_8,y_8,z_8,vis_8,x_9,y_9,z_9,vis_9,x_10,y_10,z_10,vis_10,x_11,y_11,z_11,vis_11,x_12,y_12,z_12,vis_12,x_13,y_13,z_13,vis_13,x_14,y_14,z_14,vis_14,x_15,y_15,z_15,vis_15,x_16,y_16,z_16,vis_16,x_17,y_17,z_17,vis_17,x_18,y_18,z_18,vis_18,x_19,y_19,z_19,vis_19,x_20,y_20,z_20,vis_20,x_21,y_21,z_21,vis_21,x_22,y_22,z_22,vis_22,x_23,y_23,z_23,vis_23,x_24,y_24,z_24,vis_24,x_25,y_25,z_25,vis_25,x_26,y_26,z_26,vis_26,x_27,y_27,z_27,vis_27,x_28,y_28,z_28,vis_28,x_29,y_29,z_29,vis_29,x_30,y_30,z_30,vis_30,x_31,y_31,z_31,vis_31,x_32,y_32,z_32,vis_32
0,0.0,0.4169718325138092,0.3593936562538147,-0.2849214971065521,0.9999992847442627,0.4255666136741638,0.35011494159698486,-0.257729709148407,0.999997615814209,0.43047085404396057,0.3510335087776184,-0.2581349313259125,0.999997615814209,0.4351576864719391,0.3516141176223755,-0.2580695152282715,0.9999972581863403,0.4125128388404846,0.3489467203617096,-0.2631177306175232,0.9999986886978149,0.40839308500289917,0.3492366075515747,-0.2634395360946655,0.9999991655349731,0.4035424590110779,0.34949690103530884,-0.26356759667396545,0.9999984502792358,0.4395742416381836,0.35750484466552734,-0.11770306527614594,0.9999978542327881,0.40165960788726807,0.3550383448600769,-0.14311212301254272,0.9999948740005493,0.4251576066017151,0.37295836210250854,-0.23217202723026276,0.9999947547912598,0.4104823172092438,0.37173041701316833,-0.24111326038837433,0.9999926090240479,0.47870850563049316,0.43587470054626465,-0.04422285407781601,0.9999855756759644,0.37332040071487427,0.43529778718948364,-0.13171054422855377,0.9999388456344604,0.5796209573745728,0.44573545455932617,-0.07228943705558777,0.992624044418335,0.33366847038269043,0.4383735656738281,-0.4614863693714142,0.9468417763710022,0.6608712077140808,0.4598882794380188,-0.21753191947937012,0.9975005984306335,0.2976531982421875,0.4248153865337372,-0.8861794471740723,0.9955348968505859,0.685265302658081,0.46925634145736694,-0.2428252100944519,0.9975653886795044,0.2733376622200012,0.41912105679512024,-0.9783486723899841,0.9962782263755798,0.687724232673645,0.46822288632392883,-0.29714155197143555,0.9983575940132141,0.2735394537448883,0.418804407119751,-0.9872398376464844,0.9965684413909912,0.6783459186553955,0.46637675166130066,-0.24431805312633514,0.9981203675270081,0.28360116481781006,0.4230605363845825,-0.9060084223747253,0.9956914782524109,0.44933179020881653,0.6147255897521973,0.009731852449476719,0.9999525547027588,0.39044123888015747,0.6157932281494141,-0.010140704922378063,0.9998805522918701,0.4499129056930542,0.7320377826690674,-0.07783839851617813,0.9430252909660339,0.37970736622810364,0.7349456548690796,0.003693214152008295,0.5485735535621643,0.42444005608558655,0.8628100156784058,-0.031867265701293945,0.9846422076225281,0.4294441044330597,0.8316831588745117,0.23725518584251404,0.8164023160934448,0.4138573408126831,0.8803973197937012,-0.04070861265063286,0.9445520043373108,0.44230523705482483,0.8647669553756714,0.2507344186306,0.7250340580940247,0.43958958983421326,0.8895634412765503,-0.2314581722021103,0.9878986477851868,0.4042092561721802,0.8691267967224121,0.1119585931301117,0.8215859532356262
1,0.03333333333333333,0.41739492064586253,0.35966351835497096,-0.29217719738434544,0.9999996423721313,0.42580108876558564,0.34998916820057696,-0.2658257499508371,0.9999990463256836,0.43083348808081295,0.3509378740509802,-0.266221556705424,0.9999991655349731,0.4352053352494478,0.3516202865621748,-0.2661546377697465,0.9999992847442627,0.41277506433248695,0.3490304148928486,-0.2677542792960175,0.9999992847442627,0.40882755776363516,0.3493587210873249,-0.2680792302811072,0.9999994039535522,0.4041828118659847,0.34968663098705455,-0.2681998210473312,0.9999990463256836,0.44017986754212096,0.35778154240129834,-0.12868087830123875,0.9999994039535522,0.4020865255246616,0.3555563356929001,-0.13760616815992757,0.9999972581863403,0.42538780075028393,0.3731520567402009,-0.24019720409294315,0.999997615814209,0.41081964695886997,0.3720126523738402,-0.2445679920084785,0.9999959468841553,0.4793206919902824,0.43707552623786106,-0.0640034563615742,0.9999884366989136,0.3724033010700256,0.4357953927839835,-0.10128752195970042,0.9998797178268433,0.5790330578137345,0.44549785459573715,-0.10261013050546591,0.9995132684707642,0.3268311633663675,0.4383213940474942,-0.3522169107027904,0.9880776405334473,0.6610186027728205,0.459091168791653,-0.25493070238534005,0.9992499947547913,0.28721222593643714,0.42476620907284857,-0.7020179812114815,0.9881013631820679,0.6854362872047415,0.46859548354761743,-0.28304865185674427,0.9978779554367065,0.26384172282955926,0.4199520243862864,-0.7770497016894206,0.9772411584854126,0.6880294679868814,0.4680109396192961,-0.3347298500693916,0.9982954859733582,0.26372638346347377,0.4189558571344436,-0.794683510666025,0.9800395369529724,0.6784811850007952,0.4660752871149265,-0.2808487614350647,0.9980886578559875,0.2734742447135704,0.42289470492972225,-0.7232730617951153,0.9839420914649963,0.44946002193420004,0.6140193578566675,-0.005713021960106197,0.9999854564666748,0.3905430573462527,0.6154667081469627,0.0053231313813231675,0.9999697208404541,0.45038148902630865,0.7319643425040108,-0.09411720751138355,0.9941319823265076,0.37892076354045545,0.7345042447938468,0.011303789315453828,0.9637030363082886,0.42616552721340073,0.8613777155530454,-0.03589972910826267,0.9968026876449585,0.4299872435875719,0.8353916386894846,0.23403905915321574,0.9842701554298401,0.4177297737643383,0.8784670936338681,-0.043084513334581485,0.9859637022018433,0.4425411619826092,0.8655438389529979,0.24680707100739932,0.9755207300186157,0.43890591946292634,0.8892414619267112,-0.23382234061656135,0.9971567392349243,0.40243703089580146,0.8709099281582697,0.10703444881050467,0.9873945713043213
2,0.06666666666666667,0.41641123219235376,0.359761166056812,-0.29992449619254946,0.9999995827674866,0.4249773332444099,0.349817555243361,-0.27525883036374027,0.9999988079071045,0.4301808456811563,0.3507869931790818,-0.27563820863298016,0.9999989867210388,0.434433333084131,0.3515821683022833,-0.27556624726950485,0.9999990463256836,0.4118720590411174,0.34904502137829396,-0.2734376798875708,0.9999991655349731,0.40805192380476973,0.34941809820283987,-0.2737591543783821,0.9999993443489075,0.40348138327949845,0.34979320621948334,-0.27386962076937704,0.999998927116394,0.4399783905065552,0.35800690939191604,-0.1431700595065213,0.9999992847442627,0.40136872830707593,0.35582168399136677,-0.13417410572023053,0.9999971985816956,0.42446452804141876,0.37332211266841364,-0.24949565874844765,0.9999973773956299,0.4098840517176554,0.37222879628058125,-0.24887177720280496,0.999995768070221,0.4772960269254159,0.4374512422652094,-0.09388308634578156,0.9999876618385315,0.37120381419823467,0.4361866498840651,-0.0746440481901682,0.9998826384544373,0.5739179058888655,0.4450760050525401,-0.16367490995317208,0.9994275569915771,0.3171511811768092,0.43796345232143263,-0.2661399916782322,0.9866790771484375,0.6558702595191529,0.45759139709972974,-0.34648904941663083,0.9991353154182434,0.2721592727370597,0.4242666081866983,-0.5629067135949429,0.9883899092674255,0.68049765687503,0.4670843756664261,-0.3824248590607417,0.9978030920028687,0.2482406029845074,0.42008256553821954,-0.6243730913653799,0.9782330393791199,0.6833451468414895,0.4664988377598187,-0.43006439993358325,0.9982450604438782,0.24777675330153567,0.4186388510863368,-0.6493019274575405,0.980921745300293,0.673673595287537,0.4646674836192304,-0.3717539048453666,0.9980235695838928,0.257520618225152,0.4222662426727175,-0.5857294656951699,0.9846938252449036,0.44924450294867324,0.6133128163847332,-0.02361656715423941,0.9999844431877136,0.39158380243741314,0.614979663400725,0.02323175678306365,0.9999696612358093,0.449291248939779,0.7318536047456816,-0.11142794312546805,0.9944401383399963,0.37749356570827897,0.7341207651381095,0.031485370473706184,0.9642478823661804,0.4301526477327985,0.8599055233754064,-0.03446336159223343,0.9968479871749878,0.4287385077501032,0.8383441746611053,0.24110169823781585,0.9849703311920166,0.4241019038467964,0.8768771252212484,-0.03895495318794086,0.98581862449646,0.4407941373876612,0.865886676278991,0.2530071646774045,0.9765868782997131,0.436959347293136,0.888890229576782,-0.22520950242642193,0.9972060918807983,0.39910998689109145,0.872711226994259,0.11549917222406299,0.9879124760627747
3,0.1,0.4165699161253241,0.35942560384033606,-0.3059434802708796,0.9999995827674866,0.4250609894227893,0.34936117841395004,-0.28286590990371274,0.9999987483024597,0.43009251367177154,0.35035493410883184,-0.2832260589393326,0.999998927116394,0.434445308116985,0.3512830764735904,-0.28314827597687053,0.999998927116394,0.41240291292254794,0.3487306162480079,-0.27776413290111324,0.9999991655349731,0.4086706176054984,0.3491401922268387,-0.27808207509618527,0.9999993443489075,0.40422361282819924,0.34957711354542664,-0.2781843105985659,0.999998927116394,0.4406729268424832,0.3580386816047465,-0.1559333893648332,0.9999992251396179,0.402651874062102,0.3557345709847719,-0.13066516956465032,0.9999973773956299,0.4246703138659146,0.3729377621163733,-0.25710743915767587,0.9999973773956299,0.41047830013358827,0.3718481643145175,-0.2521684825848576,0.9999959468841553,0.4754624556076506,0.4367021473789863,-0.12564601421287366,0.9999864101409912,0.37221467460162394,0.43559068549002944,-0.05024875576426239,0.9998919367790222,0.5639189360148656,0.4441995408260817,-0.24898267755084283,0.9988698363304138,0.3097484385244068,0.43700499082529476,-0.19444763616267413,0.9833244681358337,0.6425858423652367,0.4549215023901966,-0.4821848774757099,0.9979631900787354,0.25822023322779303,0.4229739318478434,-0.44151918392065476,0.9882672429084778,0.6662364833770619,0.463423987487038,-0.528559039547155,0.9968355298042297,0.23400457871259786,0.419403779975547,-0.49005545652099763,0.978425145149231,0.6683026132498966,0.463087482036219,-0.5719113321635096,0.997532308101654,0.23317557177318704,0.41748246828999747,-0.5173268570568853,0.9810203909873962,0.6590784133693771,0.4617675792867304,-0.5073249865671556,0.9970104098320007,0.24281270731025578,0.42090362379057145,-0.46369204565188243,0.9845505356788635,0.44945299180198445,0.61111168052414,-0.040653691155373935,0.9999827146530151,0.3939449280782805,0.6126736463806435,0.04027953748899023,0.9999709129333496,0.4460057934765515,0.7297862689052329,-0.132466075102412,0.9946014881134033,0.3795577211426318,0.7321602359508155,0.049278540136401774,0.9585821032524109,0.4356452406016719,0.8572342672679426,-0.03851682394062551,0.9965982437133789,0.42827583910937345,0.8399583182754906,0.24442468609427725,0.9838659167289734,0.43201944750802757,0.8732064346216311,-0.039897337110122846,0.9851100444793701,0.43999533901554444,0.8647118341669204,0.2554015816270499,0.9759036898612976,0.43807063429319393,0.888739696465862,-0.22051527456798342,0.9970705509185791,0.39713851767498165,0.8745232181337126,0.12045107004745902,0.9873663187026978
4,0.13333333333333333,0.4167637743931138,0.3587397447302041,-0.3111616729048014,0.9999995827674866,0.42550851290845304,0.34856503790673293,-0.28965919510124283,0.9999986886978149,0.4304226389722954,0.34955792314004175,-0.29000233436701695,0.9999988675117493,0.4349309983232078,0.3505744228054145,-0.2899199118510089,0.9999988675117493,0.41290387409977264,0.3481005389487505,-0.28152002405457943,0.9999991655349731,0.40921668224320434,0.34853486387262717,-0.2818311324295509,0.9999993443489075,0.4048659374867444,0.3489975162678556,-0.2819241327611249,0.999998927116394,0.44138274843070285,0.3576703714273324,-0.16732012879730385,0.9999991655349731,0.40370274217969765,0.3551403808252726,-0.127833034793003,0.9999974966049194,0.4251280014043586,0.37227643556288276,-0.2639848302018018,0.9999973177909851,0.4110552779779598,0.37118499842276464,-0.25501492201666703,0.9999960064888,0.47421305631136895,0.4356203543983731,-0.15126203101328237,0.9999852776527405,0.3736509178002342,0.4346903001520581,-0.0312584348111895,0.9998993873596191,0.5533548828887674,0.44307743981435493,-0.3143763181465068,0.9983524680137634,0.30423687538833455,0.4357691083123596,-0.13827783558227605,0.9790853261947632,0.6286562747845831,0.4522148617299422,-0.5846023918212896,0.9971296191215515,0.24689736344213836,0.4213734803037619,-0.347659129285928,0.9879491329193115,0.6521570503696691,0.4593444001044324,-0.639106116758656,0.9961829781532288,0.2224053050854722,0.41832098138589036,-0.38664033570938927,0.9784999489784241,0.6539380495194744,0.4592022863083795,-0.6786469178361123,0.9970425367355347,0.22130306013764262,0.41592349534011763,-0.41693435678733864,0.9810512065887451,0.6447677173997819,0.4586711923384217,-0.6093710683646862,0.9962923526763916,0.2309546335779588,0.4191260022030838,-0.369406094138884,0.984457790851593,0.4494133586229013,0.6089660349557495,-0.054404811037170264,0.9999796152114868,0.3962628993783589,0.6102501147277682,0.05403457636792161,0.9999706149101257,0.4430688502890062,0.7274734300125923,-0.14800719780475913,0.9940608143806458,0.3825922943666797,0.729946671126901,0.06242105327624532,0.9462013244628906,0.4401008076657902,0.85460964598517,-0.048734557385153095,0.9959318041801453,0.42809329138784274,0.8411534171460326,0.24194336246200548,0.9810963273048401,0.4386302935068563,0.869874796592284,-0.04907250597595375,0.9835366010665894,0.43990048145336735,0.8634474783667627,0.250981600298519,0.9741858839988708,0.43852001588845446,0.8883327081676687,-0.2229765168703231,0.9966897368431091,0.3963660605926988,0.8758597946489015,0.12019809961308191,0.9858503937721252
5,0.16666666666666666,0.4158556459480413,0.35646364315767287,-0.3053968828543344,0.999993085861206,0.4247881594095343,0.3462154223309757,-0.28814766037140155,0.9999889731407166,0.42963806755770056,0.34709095898524917,-0.2884821679642457,0.9999867081642151,0.4342141308525418,0.3480405636849834,-0.2884004945135704,0.999989926815033,0.4127022900235131,0.34579855100267876,-0.27521203380303916,0.999991238117218,0.4093788438895823,0.34611062005184723,-0.27552425805065245,0.9999896883964539,0.40556075255864926,0.3464019506472016,-0.2756157539051376,0.9999918341636658,0.4418703696623035,0.3551825741576618,-0.17777752255078033,0.9999881982803345,0.4060357812619656,0.352168751350474,-0.11877254908172068,0.9999738931655884,0.42442784509485765,0.3700477375152325,-0.26305927602114865,0.9999716877937317,0.4108755677636904,0.3686149568603307,-0.24784171403194388,0.9999651312828064,0.47263573103672607,0.4327862905961115,-0.18183501566288068,0.9999606609344482,0.3789710000640424,0.4311112968789713,-0.003798831995666021,0.9998599290847778,0.5248205287078356,0.44199212684192146,-0.36790215675340915,0.9867953658103943,0.3066363525452571,0.43346189850497385,-0.07895879770494485,0.9028392434120178,0.572509663212841,0.4471490317681276,-0.633039144379302,0.977089524269104,0.2446400945021672,0.41940876207449435,-0.2679711114558173,0.940342903137207,0.5904829416786868,0.4532174688342643,-0.6939830321522225,0.977035403251648,0.21988328266610047,0.4168057553078099,-0.3016534621766521,0.9371016621589661,0.5911063088237395,0.4523606573681045,-0.7234750149610302,0.9789782762527466,0.2183931174879033,0.4139775323267414,-0.3353860624047563,0.9414469003677368,0.5849895268209224,0.45225376094191927,-0.6534024930063473,0.9654499888420105,0.22802317327003602,0.4170847478088276,-0.290659764733886,0.942718505859375,0.44912439763152207,0.6048766179735947,-0.06837872032956349,0.9999788999557495,0.3997627175034212,0.604880282328021,0.06802878427150874,0.999971330165863,0.4402807659918913,0.7248679069824162,-0.15785793026281897,0.9782912731170654,0.3873775667988033,0.7270180495051605,0.07420635442640318,0.9036337733268738,0.44507438326487847,0.8516748391652871,-0.05659829465473079,0.9897357821464539,0.42813617629772494,0.841375590170583,0.24124415344607722,0.9666993021965027,0.44566394527258596,0.8660742352206932,-0.054906850344190405,0.9618611335754395,0.4399154099376718,0.861753410319986,0.24911428273320577,0.9554930925369263,0.4395547946183748,0.8884131145634528,-0.22100670740591938,0.9908140897750854,0.39637802718756937,0.8767046093587488,0.12074152798336138,0.9745708107948303
6,0.2,0.41408103095010684,0.35014036643304247,-0.2826315277447985,0.9998743534088135,0.4236992165046718,0.3397767122173986,-0.274588256623458,0.9998801350593567,0.4276919837957196,0.3405254374916233,-0.27492510628486794,0.9998985528945923,0.43181581346717113,0.3413345481094273,-0.27485327262318193,0.9999266862869263,0.41192425068595656,0.3392351017328197,-0.25421382720439856,0.9998552799224854,0.409261383420339,0.33937191145098045,-0.25451901228907803,0.9998626708984375,0.40635032556791495,0.33942923521653495,-0.25461275533460614,0.999858558177948,0.4415930986334507,0.34822379671330456,-0.19736501208841922,0.9999716281890869,0.4099119257560082,0.34516685736113517,-0.1065802210203557,0.9998095631599426,0.42190116371166614,0.3638331200961217,-0.2522330243953257,0.9999254941940308,0.40990963778559353,0.36214887254975797,-0.22737962923980345,0.9998555779457092,0.46555365010458805,0.4266322180606317,-0.22874238965633376,0.9999619722366333,0.3898515657964395,0.42380179923886147,0.02804532206968367,0.999787449836731,0.4944562558387806,0.4390822319074591,-0.43663237908397534,0.9880627989768982,0.33337271069543345,0.4397794852490747,0.02514163221367957,0.8127954006195068,0.5106116608096358,0.44125128686947324,-0.687065806894281,0.9793372750282288,0.28257365682752666,0.44269502305599917,-0.08435970756653507,0.8473849892616272,0.5199369206609357,0.44695475325515377,-0.7536186348504188,0.9792623519897461,0.2625141903109863,0.4450345042969315,-0.10035258140426537,0.8456395268440247,0.5194668253988134,0.4455900575079726,-0.7708117719751363,0.9810149073600769,0.259737727816837,0.4429040049783957,-0.13614500582109157,0.8496361970901489,0.5164138473398563,0.4455071162946484,-0.7013954576704566,0.9686878323554993,0.266889896136268,0.4439045362293248,-0.1048043584178929,0.8507765531539917,0.44807265330759855,0.598706668324612,-0.0867864040337685,0.9999799728393555,0.40769676243064956,0.5980651984773063,0.08648807329393872,0.999971330165863,0.4357457365210951,0.7198633544581059,-0.15609248517967592,0.9785200357437134,0.3944010967258319,0.7212603289153414,0.1055416955635822,0.8604689240455627,0.448872662080636,0.846841409829007,-0.051980050951372335,0.9901369214057922,0.42734686426430435,0.8374334887090594,0.27489541006937557,0.9588818550109863,0.4521159424859238,0.8606901987727045,-0.0493638177381384,0.9628518223762512,0.43937839666494954,0.8558468851864448,0.2838075628718145,0.9481647610664368,0.44040991737509944,0.8879252005542649,-0.21111084147378867,0.9910333752632141,0.39521254513495035,0.8746789385710276,0.16175655945094056,0.9699774384498596
7,0.23333333333333334,0.41282737298932803,0.3399534679994218,-0.19033601453044102,0.9992944002151489,0.42241797353317,0.3296198577075206,-0.19308282117385558,0.999355673789978,0.4254750420028536,0.33016661220288646,-0.19341223726056284,0.9994251132011414,0.4284515454609706,0.33073109569068027,-0.19336487175614994,0.9996305108070374,0.41250614073619984,0.3288197652018962,-0.16887895981598072,0.9991104602813721,0.41109328123996325,0.32866767601265073,-0.1691818935364866,0.9990432262420654,0.40953254497003555,0.3283936649567062,-0.1692687595847285,0.9991585612297058,0.43800802708904907,0.33742801511270715,-0.1632737786428113,0.9998483061790466,0.4147120571609268,0.33449781776584825,-0.05630444129393445,0.9986147284507751,0.41977231334431575,0.3535496336946108,-0.17631653695922675,0.9993591904640198,0.4106952424254635,0.3519812690365468,-0.14649501448163343,0.9987969994544983,0.4530135141638129,0.41630687725271076,-0.22928918636073106,0.9999617338180542,0.4049492573452211,0.4139487579166055,0.0768199681513384,0.9996405839920044,0.45497621474918454,0.43357773170793446,-0.40816091564064383,0.9885777831077576,0.3576305775286424,0.4414128596683082,0.11422133044192746,0.7318588495254517,0.4473520697894948,0.4360891746869123,-0.5882967577388453,0.9796864986419678,0.31165938445673586,0.4543418359655428,0.062020305101298426,0.7633637189865112,0.4491552915422422,0.44276424505156986,-0.6470850793653992,0.9781975746154785,0.29588711905370335,0.45878747658417546,0.0599735065494882,0.7625017166137695,0.44819004472690954,0.44063702436448865,-0.6551594000076092,0.9795204401016235,0.2914667147394814,0.4570466413750861,0.025722125450008293,0.7660412788391113,0.4478855773345096,0.4401451140273802,-0.596445665504082,0.9636538624763489,0.2962975475495341,0.4568922814352185,0.04412682059741492,0.767155110836029,0.4452237850560703,0.5870673611703178,-0.09782828814788239,0.9999809861183167,0.4178368094048463,0.5861157375462215,0.09754066418709413,0.9999712109565735,0.43176293731817394,0.7122945800294804,-0.15447552486678584,0.977432370185852,0.40200894889942446,0.7107747937139965,0.13660352247845842,0.8190038800239563,0.45057117338824515,0.8402591861469512,-0.0499380339831928,0.9887561202049255,0.42642591925132456,0.8299494481684082,0.29780551841033565,0.9484741687774658,0.45633703728050823,0.8536114337680888,-0.04548324352726476,0.958401083946228,0.4383920566409391,0.8468890560463864,0.3070916963856495,0.9360476732254028,0.44100726830895337,0.8856834144258301,-0.1950963020382373,0.9848999977111816,0.395661033204608,0.8683122180048701,0.20031085207820343,0.9503312706947327
8,0.26666666666666666,0.41599281931262144,0.3298798650621779,-0.06948791496544611,0.9991218447685242,0.4231504420681492,0.3193106730431918,-0.07960092663471391,0.9991155862808228,0.4248287317414863,0.31968338400286406,-0.0799155942751129,0.9992401599884033,0.42633815663506935,0.32005429814342307,-0.07988524853237548,0.9995124340057373,0.4170876048062435,0.31859750067536263,-0.05842159305383163,0.9988150000572205,0.41684498031613365,0.31838463771823866,-0.058692407054699705,0.9987508058547974,0.41649745246666664,0.3180597996775953,-0.0587493476894049,0.9988420605659485,0.43409438327088284,0.3266199221435053,-0.09070347582981596,0.9997952580451965,0.42173551397306086,0.3244922050563527,0.003431600621938022,0.9981580972671509,0.42036488795286253,0.3433920329573172,-0.06961157028719796,0.9990285038948059,0.4153225505073994,0.34195203356227566,-0.043710710260295146,0.9980541467666626,0.4383886884208478,0.4065431551615635,-0.17745274857213086,0.9999639987945557,0.42113353435144024,0.40484266096541377,0.10635525622568448,0.9994773268699646,0.42360413489052284,0.4283700894168114,-0.33795858932587086,0.9890655875205994,0.3908256654030827,0.4362699551104814,0.17447050483815268,0.6614501476287842,0.40179625133173164,0.4341680338044773,-0.481320552881417,0.9692538976669312,0.34556018414377376,0.44884942918071435,0.20982066426568688,0.6871249079704285,0.39917570426984716,0.44077030227806946,-0.5317828199027068,0.9593448638916016,0.3315795413374042,0.4531398030499093,0.22251936834216088,0.6863750219345093,0.39751217636406494,0.43893702155099096,-0.5308015554056997,0.9588349461555481,0.3268768300582865,0.4512378617862668,0.19475295859037955,0.6895555257797241,0.3992835776386462,0.4380438725970642,-0.4840774226886917,0.9295104742050171,0.3309422219351034,0.4510194980157868,0.19722697494196084,0.6905682682991028,0.44033088963423367,0.5759826477735811,-0.088514808624181,0.9999790787696838,0.42774955072200566,0.574891910620552,0.08823135903773505,0.999954879283905,0.4285573042052348,0.7072410647019416,-0.13864967961787591,0.9547483325004578,0.4126335653200768,0.7002709729552464,0.1242791053166104,0.7639173865318298,0.45108025312082994,0.8360783504213904,-0.06453255377821988,0.9626684784889221,0.42639735310415894,0.820480703889545,0.2540160310793357,0.8722376823425293,0.45935304236572116,0.8499452975900735,-0.06216449689047498,0.9416838884353638,0.43605574990974605,0.8374302492914022,0.26157441305646556,0.8703151941299438,0.44082499748304776,0.88126953435961,-0.18780331355100505,0.9276642203330994,0.4019436796001647,0.8576949615999226,0.1699082987745799,0.8644891977310181
9,0.3,0.42202856959617957,0.323666195565928,0.029470349671263732,0.999026894569397,0.42643066568927773,0.31322369458095894,0.015543494752370421,0.9990162253379822,0.42676413607057356,0.3133458634996142,0.015228649635190224,0.9991621375083923,0.42691753298562796,0.3135030206083986,0.015223847202230294,0.9994526505470276,0.4235608504653979,0.3128648882761182,0.02959509915349793,0.9987962245941162,0.42391586423998706,0.31267756454903045,0.029326914563459705,0.998755931854248,0.42421426136270135,0.31239612596204475,0.029266667297398588,0.998823881149292,0.4312425329787582,0.3199125684172263,-0.021808822516441555,0.9997808337211609,0.4283557569203126,0.3187456602161066,0.04210407066952035,0.9981092810630798,0.42399399678092164,0.3367646910514178,0.02041833570387567,0.9987703561782837,0.4220814466620577,0.33576918003260375,0.037034757381962,0.9977522492408752,0.42349013008099023,0.3986093370554672,-0.11035290220577011,0.9999640583992004,0.43443727552071637,0.39799287759967394,0.12087317483339563,0.9994840621948242,0.39810051100695826,0.42628531777077927,-0.20451178835603767,0.9792697429656982,0.42441142905206425,0.4312042888779861,0.214507642512456,0.6558733582496643,0.38363114570662515,0.4314645347187156,-0.2460119489072428,0.8959775567054749,0.38188720644884866,0.4415986715016535,0.2647089974563217,0.6221467852592468,0.3814010602860193,0.43714686653407453,-0.27295332075041207,0.8819791674613953,0.3704249941033989,0.4440649250686949,0.28350235856501327,0.6213913559913635,0.3812603887854061,0.4353225946963761,-0.27158366686719426,0.8809083700180054,0.36281412473178,0.442740195418358,0.26191774248971106,0.6241399645805359,0.38344417634766825,0.4344053922348077,-0.24553480993798085,0.8519582152366638,0.3664060504244482,0.4429513327578611,0.2559884255641622,0.6248800158500671,0.43356690827230115,0.5669021522736379,-0.06642238535685147,0.9999790787696838,0.43425987532683397,0.5654584661511591,0.06615106257340765,0.9999536871910095,0.4260333491542746,0.7030940314558258,-0.10300116053383229,0.9527026414871216,0.43126476362366106,0.6860865630937845,0.08480431336660718,0.782774806022644,0.4486098432257605,0.8342952822806664,-0.0703703573720554,0.9612267017364502,0.4293760696182738,0.8053129487521568,0.1742330940812776,0.8763590455055237,0.45665204925872027,0.8484221490166095,-0.06972476915111446,0.9431350827217102,0.43443979161736945,0.8199600547452177,0.17936493218924135,0.872795581817627,0.4403467520520685,0.8796020623322419,-0.17407198202077978,0.912888765335083,0.4077626266610461,0.8470574214472911,0.10933328831213861,0.8478497266769409
