frame,timestamp_sec,detected,used_roi,mean_visibility,n_low_visibility_landmarks
91,3.033333333333333,True,True,0.8103123596220305,0
92,3.0666666666666664,True,True,0.8047357300917307,1
93,3.1,True,True,0.7989783323172367,5
94,3.1333333333333333,True,True,0.8052906845555161,1
95,3.1666666666666665,True,True,0.8149893455433123,1
96,3.2,True,True,0.8031247032411171,2
97,3.2333333333333334,True,True,0.7857935320247303,6
98,3.2666666666666666,True,True,0.7690399704557477,6
99,3.3,True,True,0.7518539220997782,6
100,3.3333333333333335,True,True,0.7322380226669889,6
101,3.3666666666666667,True,True,0.725930726889408,6
102,3.4,True,True,0.7154153133883621,8
103,3.433333333333333,True,True,0.710323053779024,9
104,3.466666666666667,True,True,0.734124731836897,8
105,3.5,True,True,0.7431706668752612,6
106,3.533333333333333,True,True,0.7572563995014537,4
107,3.5666666666666664,True,True,0.7759195656487436,2
108,3.6,True,True,0.79064572670243,2
109,3.6333333333333333,True,True,0.7955735343875308,2
110,3.6666666666666665,True,True,0.7993479000799584,5
111,3.6999999999999997,True,True,0.7901082996166113,5
112,3.7333333333333334,True,True,0.7933395414641409,5
113,3.7666666666666666,True,True,0.801168991760774,5
114,3.8,True,True,0.8042225909955574,5
115,3.8333333333333335,True,True,0.7940387025927053,5
116,3.8666666666666667,True,True,0.781077558795611,5
117,3.9,True,True,0.7877501633131143,5
118,3.933333333333333,True,True,0.7840215956622903,5
119,3.966666666666667,True,True,0.7791149060834538,5
120,4.0,True,True,0.7794827724044974,5
121,4.033333333333333,True,True,0.7626743551456567,5
122,4.066666666666666,False,True,0.0,33
123,4.1,True,True,0.7549224405577688,5
124,4.133333333333333,True,True,0.7504083568399603,5
125,4.166666666666667,True,True,0.7515797438946638,6
126,4.2,True,True,0.7604198961546926,7
127,4.233333333333333,True,True,0.7722148750767563,6
128,4.266666666666667,True,True,0.7818160860827474,7
129,4.3,True,True,0.7833083028143103,6
130,4.333333333333333,True,True,0.7962980532284939,4
131,4.366666666666666,True,True,0.798596309893059,4
