frame,timestamp_sec,detected,used_roi,mean_visibility,n_low_visibility_landmarks
144,4.8,True,True,0.7477368026068716,10
145,4.833333333333333,True,True,0.7265907769853418,10
146,4.866666666666666,True,True,0.7237572091998477,10
147,4.9,True,True,0.7328327505877523,10
148,4.933333333333334,True,True,0.7433695711872794,9
149,4.966666666666667,True,True,0.737475908163822,9
150,5.0,True,True,0.7355203167958693,9
151,5.033333333333333,True,True,0.7227267650040713,10
152,5.066666666666666,True,True,0.7215867444421306,10
153,5.1,True,True,0.7132705508759527,10
154,5.133333333333333,True,True,0.7113691821242824,10
155,5.166666666666667,True,True,0.7138641133452907,10
156,5.2,True,True,0.7170744267376986,9
157,5.233333333333333,True,True,0.7372734501506343,9
158,5.266666666666667,True,True,0.7633491131392393,9
159,5.3,True,True,0.7634173658761111,9
160,5.333333333333333,True,True,0.7666884046612363,9
161,5.366666666666666,True,True,0.7757276260491573,5
162,5.4,True,True,0.7774399148695397,4
163,5.433333333333334,True,True,0.779745160630255,1
164,5.466666666666667,True,True,0.7808614580920248,5
165,5.5,True,True,0.7791495323181152,2
166,5.533333333333333,True,True,0.7959976051792954,0
167,5.566666666666666,True,True,0.8082613818573229,0
168,5.6,True,True,0.7898518695975795,0
169,5.633333333333333,True,True,0.7826819049589562,3
170,5.666666666666667,True,True,0.7592727117466204,5
171,5.7,True,True,0.778005759824406,3
172,5.733333333333333,True,True,0.800080241578998,0
173,5.766666666666667,True,True,0.8199061805551703,0
174,5.8,True,True,0.8360609610875448,0
175,5.833333333333333,True,True,0.849049777695627,0
176,5.866666666666666,True,True,0.8381566838784651,0
177,5.9,True,True,0.8433878801085732,0
178,5.933333333333334,True,True,0.8477563550977996,0
179,5.966666666666667,True,True,0.848170387022423,0
180,6.0,True,True,0.8333218693733215,0
181,6.033333333333333,True,True,0.7920312863407712,0
182,6.066666666666666,True,True,0.7706434013265552,2
183,6.1,True,True,0.7663082353996508,2
184,6.133333333333333,False,True,0.0,33
185,6.166666666666667,True,True,0.7886193810087262,1
186,6.2,True,True,0.7908402374296477,2
187,6.233333333333333,False,True,0.0,33
188,6.266666666666667,False,True,0.0,33
189,6.3,False,True,0.0,33
190,6.333333333333333,False,True,0.0,33
191,6.366666666666666,True,True,0.7610206613034913,2
192,6.4,True,True,0.7341092454664635,8
193,6.433333333333334,True,True,0.711984758124207,12
194,6.466666666666667,True,True,0.6960584954781965,12
195,6.5,False,True,0.0,33
196,6.533333333333333,True,True,0.6773907731879841,18
197,6.566666666666666,True,True,0.6625681293733192,18
198,6.6,True,True,0.650699625412623,18
199,6.633333333333333,True,True,0.6493417259418603,18
200,6.666666666666667,False,True,0.0,33
201,6.7,True,True,0.60239034168648,18
202,6.733333333333333,True,True,0.5992901496814959,18
203,6.766666666666667,True,True,0.6008121511249831,18
204,6.8,True,True,0.6071282250411583,18
205,6.833333333333333,True,True,0.6058042519020311,15
206,6.866666666666666,True,True,0.610940929163586,14
207,6.8999999999999995,True,True,0.6334710450786533,13
208,6.933333333333334,True,True,0.6387078662713369,12
209,6.966666666666667,True,True,0.6421635367653586,8
210,7.0,True,True,0.6290711141896971,12
211,7.033333333333333,True,True,0.6348601177786336,11
212,7.066666666666666,True,True,0.6271452560569301,13
213,7.1,True,True,0.6210321820143497,9
214,7.133333333333333,True,True,0.6021644536292914,12
215,7.166666666666667,True,True,0.62053082883358,11
216,7.2,True,True,0.593589696468729,15
217,7.233333333333333,True,True,0.5537854848486005,18
218,7.266666666666667,True,True,0.547482428225604,18
219,7.3,True,True,0.5271952265139782,18
220,7.333333333333333,True,True,0.5276227539235895,18
221,7.366666666666666,True,True,0.5028708751002947,18
222,7.3999999999999995,True,True,0.5037127401341092,18
223,7.433333333333334,True,True,0.4921324219216,18
224,7.466666666666667,True,True,0.49416108587474533,18
225,7.5,True,True,0.4942961804794543,18
226,7.533333333333333,True,True,0.5088484951040961,18
227,7.566666666666666,False,True,0.0,33
228,7.6,True,True,0.5186772328434568,18
229,7.633333333333333,False,True,0.0,33
230,7.666666666666667,False,True,0.0,33
231,7.7,False,True,0.0,33
232,7.733333333333333,True,True,0.5465349670160901,18
233,7.766666666666667,True,True,0.5468412924445036,18
234,7.8,False,True,0.0,33
235,7.833333333333333,True,True,0.5203120694919066,18
236,7.866666666666666,True,True,0.47886898187976895,18
237,7.8999999999999995,False,True,0.0,33
238,7.933333333333334,False,True,0.0,33
239,7.966666666666667,True,True,0.4349730710188548,18
240,8.0,True,True,0.4253906492482532,18
241,8.033333333333333,False,True,0.0,33
242,8.066666666666666,False,True,0.0,33
243,8.1,False,True,0.0,33
244,8.133333333333333,False,True,0.0,33
245,8.166666666666666,False,True,0.0,33
246,8.2,True,False,0.7487567681254763,10
247,8.233333333333333,True,True,0.44287554558479425,18
248,8.266666666666666,True,True,0.4929872073910453,18
249,8.3,True,True,0.5000078578790029,18
250,8.333333333333334,False,True,0.0,33
251,8.366666666666667,True,True,0.47179920610153314,18
252,8.4,True,True,0.44076132684042957,18
253,8.433333333333334,True,True,0.4087772017175501,18
254,8.466666666666667,True,True,0.41149065937056684,18
255,8.5,True,True,0.4118976148240494,18
256,8.533333333333333,True,True,0.44371504855878424,18
257,8.566666666666666,True,True,0.46363019536842,18
258,8.6,True,True,0.4404712621912812,18
259,8.633333333333333,True,True,0.42137038798043225,21
260,8.666666666666666,True,True,0.4302597041382934,22
261,8.7,True,True,0.4259900942896352,20
262,8.733333333333333,True,True,0.43086372970631626,18
263,8.766666666666666,True,True,0.4804829426787116,18
264,8.8,True,True,0.46398905822725006,18
265,8.833333333333334,True,True,0.4588796410596732,18
266,8.866666666666667,True,True,0.4559432889024417,18
267,8.9,True,True,0.49835926745877124,18
268,8.933333333333334,True,True,0.5101082776532029,18
269,8.966666666666667,False,True,0.0,33
270,9.0,True,True,0.5117365948178552,18
271,9.033333333333333,True,True,0.5253571475094015,18
272,9.066666666666666,False,True,0.0,33
273,9.1,True,True,0.5452392453497107,18
274,9.133333333333333,True,True,0.5690828995271162,18
275,9.166666666666666,True,True,0.5737297670407728,18
276,9.2,True,True,0.5561731945384633,18
277,9.233333333333333,False,True,0.0,33
278,9.266666666666666,True,True,0.5578133323878953,18
279,9.3,True,True,0.5655839723167997,18
280,9.333333333333334,True,True,0.5644298855102423,17
281,9.366666666666667,False,True,0.0,33
282,9.4,True,True,0.5926170773578413,16
283,9.433333333333334,False,True,0.0,33
284,9.466666666666667,True,True,0.5960562373652603,17
285,9.5,True,True,0.6080507897969448,18
286,9.533333333333333,True,True,0.6105625376556859,17
287,9.566666666666666,True,True,0.6204858453887881,17
288,9.6,True,True,0.6114578341895883,18
289,9.633333333333333,True,True,0.5960649649302164,18
290,9.666666666666666,True,True,0.57996159250086,18
291,9.7,True,True,0.5875454436648976,18
292,9.733333333333333,True,True,0.5809976955254873,18
293,9.766666666666666,True,True,0.5990440619714332,18
294,9.8,True,True,0.6110557629303499,18
295,9.833333333333334,False,True,0.0,33
296,9.866666666666667,True,True,0.6252873368335493,18
297,9.9,True,True,0.6607085231578711,18
298,9.933333333333334,True,True,0.6782784078157309,13
299,9.966666666666667,False,True,0.0,33
300,10.0,True,True,0.6609920267805909,17
301,10.033333333333333,True,True,0.6433005567752954,18
302,10.066666666666666,True,True,0.6148641244931654,18
303,10.1,True,True,0.6018316858645641,18
304,10.133333333333333,True,True,0.5858487369436206,18
305,10.166666666666666,True,True,0.597429815566901,18
306,10.2,True,True,0.5923074818018711,18
307,10.233333333333333,True,True,0.6222268523591937,18
