frame,timestamp_sec,x_0,y_0,z_0,vis_0,x_1,y_1,z_1,vis_1,x_2,y_2,z_2,vis_2,x_3,y_3,z_3,vis_3,x_4,y_4,z_4,vis_4,x_5,y_5,z_5,vis_5,x_6,y_6,z_6,vis_6,x_7,y_7,z_7,vis_7,x_8,y_8,z_8,vis_8,x_9,y_9,z_9,vis_9,x_10,y_10,z_10,vis_10,x_11,y_11,z_11,vis_11,x_12,y_12,z_12,vis_12,x_13,y_13,z_13,vis_13,x_14,y_14,z_14,vis_14,x_15,y_15,z_15,vis_15,x_16,y_16,z_16,vis_16,x_17,y_17,z_17,vis_17,x_18,y_18,z_18,vis_18,x_19,y_19,z_19,vis_19,x_20,y_20,z_20,vis_20,x_21,y_21,z_21,vis_21,x_22,y_22,z_22,vis_22,x_23,y_23,z_23,vis_23,x_24,y_24,z_24,vis_24,x_25,y_25,z_25,vis_25,x_26,y_26,z_26,vis_26,x_27,y_27,z_27,vis_27,x_28,y_28,z_28,vis_28,x_29,y_29,z_29,vis_29,x_30,y_30,z_30,vis_30,x_31,y_31,z_31,vis_31,x_32,y_32,z_32,vis_32
0,0.0,0.5357339382171631,0.3703843057155609,-0.6987584233283997,0.9999181032180786,0.5330848693847656,0.3564985990524292,-0.7223660945892334,0.9999558925628662,0.5328168272972107,0.35458919405937195,-0.7226247787475586,0.9999183416366577,0.5387755632400513,0.35556548833847046,-0.7226588726043701,0.999957799911499,0.5342267155647278,0.3627716302871704,-0.7283176183700562,0.9999758005142212,0.534621000289917,0.36447829008102417,-0.7285597324371338,0.9999575614929199,0.5340222120285034,0.3653217554092407,-0.7289260029792786,0.99997878074646,0.5374205708503723,0.33712679147720337,-0.6751714944839478,0.9999655485153198,0.5326781868934631,0.34546613693237305,-0.7028065323829651,0.9999715089797974,0.5335713028907776,0.36213719844818115,-0.6607839465141296,0.9997720122337341,0.5327886939048767,0.3648546040058136,-0.6700087785720825,0.9998657703399658,0.5113892555236816,0.31341609358787537,-0.4733784794807434,0.9999208450317383,0.5353481769561768,0.33343905210494995,-0.5096114873886108,0.999937891960144,0.4767640233039856,0.2872214913368225,-0.186545267701149,0.01941867731511593,0.5064947009086609,0.3034340739250183,-0.23316062986850739,0.03433649241924286,0.49001267552375793,0.31229597330093384,0.10810092091560364,0.0014610395301133394,0.5192956328392029,0.3162626624107361,0.07106733322143555,0.00041613532812334597,0.4942062199115753,0.30843329429626465,0.1432618647813797,0.0017182831652462482,0.5161433219909668,0.31376975774765015,0.10271555930376053,0.00026568080647848547,0.49754759669303894,0.30711424350738525,0.11935145407915115,0.0014524235157296062,0.516401469707489,0.31242606043815613,0.09570082277059555,0.0002650988462846726,0.4965660870075226,0.3119036555290222,0.10836060345172882,0.001728406990878284,0.5117746591567993,0.31137537956237793,0.07766614109277725,0.00027034690720029175,0.5187385082244873,0.44250741600990295,0.034973565489053726,0.999848484992981,0.5229490995407104,0.45821115374565125,-0.034924961626529694,0.9999536275863647,0.5098373293876648,0.5567758679389954,0.3241576552391052,0.00013471399142872542,0.5380136370658875,0.5936504602432251,0.09275048226118088,0.015442803502082825,0.52826327085495,0.6072044372558594,0.7230681777000427,0.0006938738515600562,0.5201952457427979,0.7912625074386597,0.30219176411628723,0.11378597468137741,0.5356185436248779,0.6167470216751099,0.7630496621131897,0.0029220725409686565,0.513787567615509,0.8180580139160156,0.3247952163219452,0.03453977778553963,0.5212268233299255,0.6151546239852905,0.7755696177482605,0.0005166176124475896,0.5327711701393127,0.834061861038208,0.2786807119846344,0.016535239294171333
1,0.03333333333333333,0.5423345475025012,0.3803032054298583,-0.7419413444721534,0.9999685287475586,0.5417195038419527,0.3679669612611364,-0.7664411859739577,0.9999828338623047,0.5417401594240461,0.3664326475545576,-0.7667634374762277,0.9999762773513794,0.5466878247387894,0.3673141284281816,-0.7667746916591358,0.9999819993972778,0.5420290508720293,0.37217531359708045,-0.7738438697945851,0.9999905824661255,0.5420151112742769,0.37315126312871705,-0.7741489110523255,0.9999885559082031,0.5415711328920805,0.37424738384152295,-0.7745153944040224,0.9999934434890747,0.5458943573982781,0.3483976454979642,-0.7153706730376492,0.9999836683273315,0.5404670453377655,0.35238304601052195,-0.7501039842932381,0.9999858140945435,0.5398816627988645,0.37195525783248795,-0.7011521694283654,0.9999027252197266,0.5388552920206787,0.37320937985088243,-0.7127702765800988,0.999958872795105,0.5224497072699303,0.3173346979463726,-0.5103605777198076,0.9999932050704956,0.5350592621733667,0.3413679729173289,-0.5472481309962874,0.999997615814209,0.4861818721091071,0.2912164036327233,-0.22999743291183958,0.00395901408046484,0.502993701213974,0.30772668052940905,-0.27858848904261513,0.04205913096666336,0.49019512629451223,0.3145493966877078,0.053362632170617,0.0011441517854109406,0.5136720497300936,0.31898859720370887,0.022862673668647464,0.010564779862761497,0.49170209281159916,0.3121851345201235,0.08526312621395479,0.0032455779146403074,0.5116424602772839,0.3156743362293838,0.051594360834978856,0.01748218759894371,0.49417431239769644,0.3119515457991069,0.05993439340975468,0.0036582681350409985,0.5126182573320848,0.31408314503053625,0.043422945126362085,0.017882850021123886,0.4940566387235283,0.31623151283833717,0.053122641776762555,0.003763534128665924,0.5082496219242633,0.3129864418489944,0.028210836020971304,0.018962178379297256,0.5175112826550533,0.43514155316805614,0.04481719408613862,0.9999898672103882,0.5165627299988161,0.45273303866484427,-0.04480652576435157,0.9999982118606567,0.5127427084756907,0.5452330295678612,0.3432749344365344,0.00018676259787753224,0.5296790862465827,0.6006399776440299,0.03960574583681692,0.7389791011810303,0.5227493126466749,0.5932465691853143,0.7425010271715309,0.0001328196085523814,0.5132306577891078,0.8039597675479734,0.19669247751888086,0.725437343120575,0.5273050125619547,0.6020226832597777,0.7827336390840961,0.0008134476374834776,0.5052777719994067,0.830831438816074,0.21493963251464443,0.5911238789558411,0.5168084871207561,0.6036397533062549,0.797659390251432,0.0012102541513741016,0.5287330217101921,0.856908476984735,0.15212826615549896,0.6298784613609314
2,0.06666666666666667,0.5530209391890903,0.3957163250185442,-0.6608720165502134,0.9999708533287048,0.5537186717117067,0.38603315715270325,-0.6892166367823308,0.999984085559845,0.5538552076939969,0.38430017073737965,-0.6895783518283041,0.9999781847000122,0.5575655577167168,0.383845792172997,-0.6895631291636316,0.9999833703041077,0.55375356392655,0.3897430760389924,-0.6997363474171607,0.9999912977218628,0.5537122469911935,0.3902610236558979,-0.7000925287421567,0.9999894499778748,0.5532894832304538,0.39094006394638936,-0.7004255766901344,0.9999939203262329,0.5566996527800695,0.3620285883450086,-0.6617927531445802,0.9999850392341614,0.552551281775246,0.3696182419540345,-0.7109890024820457,0.999987006187439,0.5501577293444313,0.38411195654671837,-0.6284150165165038,0.9999114274978638,0.5493053251625638,0.3867388745760619,-0.6445717418376282,0.9999624490737915,0.5363341441280349,0.31599891821873366,-0.48558434735548034,0.9999938607215881,0.5389542085611262,0.35710855800960395,-0.5341540821720904,0.9999977946281433,0.49178862002909557,0.2856948943832167,-0.2352557923804412,0.08292229473590851,0.503064312555169,0.3227754566021041,-0.2986081790035351,0.12527169287204742,0.49178491702419097,0.31149014057580815,0.017866244796894686,0.05770684778690338,0.5062607544890204,0.32385393665166756,-0.01744238665337196,0.08378221839666367,0.49000467542796033,0.31048670211425633,0.04637885669674671,0.0767044946551323,0.5034929905509853,0.317966506621141,0.007756236355116804,0.0970195010304451,0.49178977973835936,0.3114133876665577,0.018019001206608615,0.07901673763990402,0.5041225940201005,0.3168289535420503,-0.003928155747775164,0.09716054052114487,0.4926858517154982,0.3152464021286153,0.015794308583162213,0.07975602149963379,0.5010668791468537,0.31686771607886277,-0.01490337910742889,0.09895988553762436,0.5170721241912671,0.4250248993167858,0.05915627796438283,0.9999908804893494,0.5135924861759944,0.44919259212399987,-0.059197999033482614,0.9999983906745911,0.5097521198631036,0.5259197103991555,0.3729444006045609,0.04575854539871216,0.5224641963675893,0.6023072263104694,-0.04873817932111249,0.7650778293609619,0.506331438243283,0.5779301701624228,0.7383711467965293,0.05412185937166214,0.5056711555387451,0.8115410796838016,0.021616908965353093,0.7528808116912842,0.5065548612107748,0.5856642693005549,0.7747755816711247,0.07293137907981873,0.49576054085697063,0.8381484047597655,0.03176642172786709,0.6319605708122253,0.5001065224490959,0.5972234972151002,0.7983723146517732,0.07639177143573761,0.5246575378018201,0.8708972434285831,-0.03742040857111953,0.6668553352355957
3,0.1,0.5667772954006567,0.4177114891904921,-0.6054821264675988,0.9999732971191406,0.5689677297060501,0.41103051248392025,-0.6356427976510517,0.99998539686203,0.5692332186197224,0.409443136446521,-0.6360399105773586,0.9999800324440002,0.572190695943475,0.408843006141816,-0.6359988509201252,0.9999848008155823,0.5690709063036836,0.4135984383606548,-0.6493878149602891,0.9999920129776001,0.5692720727269028,0.4134986868557844,-0.6497800932790164,0.9999903440475464,0.569083393058762,0.4135350429462659,-0.6500701048853801,0.9999943971633911,0.5718774456160352,0.3875541199061388,-0.6178502250147966,0.9999863505363464,0.569476685703459,0.39220064051919107,-0.6816325336715776,0.9999880194664001,0.5638100378339503,0.40257312265352774,-0.5756670894217614,0.999919593334198,0.5633019317304606,0.40507601926802733,-0.5964186904556349,0.9999657273292542,0.5505255365365749,0.3217026821794821,-0.46287131881313903,0.9999944567680359,0.5501722508474403,0.36727161785979184,-0.515080029692265,0.9999979138374329,0.5013287808926145,0.2826967068459719,-0.24348369775320938,0.15572890639305115,0.5093734130910956,0.3316968951729528,-0.31127401490636813,0.18604683876037598,0.4914620448523682,0.31028220665525136,-0.024924664289109832,0.1135789081454277,0.5009899392466756,0.32881576229103515,-0.06212105600670425,0.12367406487464905,0.48590812335216826,0.30984976073420356,-0.003209595993531808,0.134865865111351,0.49376988870201177,0.32217503102708084,-0.04115886783669052,0.13738012313842773,0.48770793757491204,0.3123274737045735,-0.03183457763164342,0.13837477564811707,0.49626155424299134,0.3213687377262439,-0.057776156962673526,0.13869954645633698,0.48936747567871586,0.3160149822266698,-0.027970521220155448,0.1354614496231079,0.49316790283941614,0.3217184070394022,-0.06278395784566329,0.1403118222951889,0.5138121022949054,0.42337034809920027,0.06879431039232732,0.999991774559021,0.510707310902405,0.45141622242813007,-0.06889000192681168,0.9999985098838806,0.49215020581902197,0.5108366888044678,0.38123515104674577,0.10238061100244522,0.5137955839596807,0.6039258721847801,-0.11579860256740522,0.788530170917511,0.47614565731438996,0.5641232504652561,0.7072044841861346,0.12006603181362152,0.4958917772576515,0.8198534182716007,-0.10804923299073561,0.7774807214736938,0.4711298437347031,0.5700584274281701,0.7392938757746902,0.14268557727336884,0.4844911268125788,0.8485919097147891,-0.1046918671652613,0.6681352853775024,0.47143911520726245,0.5939255487273256,0.7623944138325867,0.15242010354995728,0.5172664451231125,0.8821977332486622,-0.18430446290334296,0.6999726891517639
4,0.13333333333333333,0.5814693571042449,0.4433899897871667,-0.549342183610199,0.9999105334281921,0.5853595966224985,0.4393062509697071,-0.5780754569711782,0.9997910857200623,0.5856940467938753,0.43772300626906624,-0.5784768662205064,0.9997533559799194,0.5880701686714527,0.43699086827055605,-0.5784079772304866,0.9998044371604919,0.5855528448183648,0.44085535816269183,-0.5957325042118836,0.9999068379402161,0.5859523400622146,0.44013554527300885,-0.5961637781107957,0.999920666217804,0.5860202267171413,0.4395556648202965,-0.5964208092669716,0.9999518990516663,0.5885213567896153,0.4168528378637105,-0.5585341039290793,0.9997912049293518,0.5881177334825674,0.41818086357196477,-0.6408445944162953,0.9999174475669861,0.5785730260489305,0.42461826025652516,-0.5185922653336054,0.999678373336792,0.5786530606304042,0.42610587473296696,-0.5451308267845703,0.9998944401741028,0.5665218598982577,0.3426065862869322,-0.4228702142891777,0.9999896883964539,0.5647753713473305,0.3737167458340437,-0.4827538832816564,0.9999971985816956,0.5166455080386286,0.29834221017649365,-0.22349206065860908,0.1698950082063675,0.5219768500261874,0.33251090920380055,-0.2979241208505224,0.2626442015171051,0.49494635050083946,0.32154444205903193,-0.03135129433854336,0.10552220791578293,0.5011704849467941,0.33135455146306536,-0.07157296407828893,0.16010117530822754,0.48756013318094565,0.3197150109608994,-0.016976550744800166,0.12446852773427963,0.49119882647959734,0.32220350436502315,-0.05550835387510912,0.15356557071208954,0.48944723889954345,0.32207576935878945,-0.04471911156241622,0.1277102530002594,0.49358773315568133,0.3221464481697832,-0.07765282387589328,0.15705981850624084,0.4916739113075688,0.3256973159747285,-0.0351343575438586,0.12481465935707092,0.4922107227950057,0.32261520840772334,-0.0749960734626467,0.1532279998064041,0.5096344818783177,0.4290283829691602,0.07085472350509295,0.9999908804893494,0.5040517518132386,0.44402529545928826,-0.0710423262077165,0.9999972581863403,0.4822686781463682,0.5315186229085094,0.28853597934139164,0.17925222218036652,0.4929410127008824,0.5703780147668478,-0.1516126901341748,0.8080466389656067,0.4578935766867954,0.6219803545535106,0.5149299516714547,0.20289430022239685,0.4545689796076095,0.7527121163793392,-0.12422146318808812,0.7933146357536316,0.44016463731033206,0.6330031853324998,0.5338433993754773,0.21752803027629852,0.43923252905372207,0.7740554295668474,-0.11970898979506629,0.6594305634498596,0.4700507691957361,0.658957721735887,0.5095346349182642,0.2343418151140213,0.4673682723894107,0.8146207225997896,-0.21784225325514595,0.7221512794494629
5,0.16666666666666666,0.6042119507328823,0.45880353549843567,-0.45983518667526313,0.9998442530632019,0.6106061809573409,0.4575666612732714,-0.48215867869064355,0.9996961951255798,0.6110311208118895,0.4562398134382874,-0.48259831393050395,0.999683141708374,0.6128998162782274,0.4555755843116904,-0.48251501900312965,0.9997416138648987,0.6112548545319697,0.45807099786151395,-0.5051179546136444,0.9997892379760742,0.61212401530225,0.45690456029191456,-0.5055618285599774,0.9998257160186768,0.6127194152928246,0.4558193250292875,-0.5057932831939985,0.9998391270637512,0.6144486810597434,0.4365506303380563,-0.45071231249628935,0.9997532367706299,0.6171060428322594,0.434510330896944,-0.5571313732950466,0.9997531771659851,0.6010480782530038,0.43916099776646367,-0.4258826000556636,0.9994853138923645,0.6024177964244662,0.43907620186908264,-0.4598062786403191,0.999735414981842,0.5880764668008454,0.3634960857440861,-0.3342297781614739,0.9999886155128479,0.5904261628550713,0.3757863256700841,-0.43069144257752845,0.9999949932098389,0.5347470800422596,0.32558976865594297,-0.18393038055279384,0.1999327838420868,0.548036876301285,0.3323749373949426,-0.29590343354360243,0.3344966173171997,0.5034796078186228,0.33310741802265775,-0.05707043274054159,0.15101374685764313,0.5330567061391741,0.3425191546476425,-0.13408750518633186,0.226272851228714,0.49357761259318234,0.33060560808715334,-0.055854307795038936,0.17459812760353088,0.5255576026297986,0.3375510914772017,-0.1303783422861095,0.21219033002853394,0.4950655441751879,0.33214137445504555,-0.07894660546498374,0.1783212423324585,0.5324833222692847,0.34191548352195195,-0.14453574693930327,0.21601399779319763,0.4981105600904838,0.335432701806499,-0.061448748113264715,0.1655275821685791,0.5257830844236325,0.3377736583255771,-0.13605962216665368,0.20524954795837402,0.504092804226033,0.4325279525510174,0.06895841257466866,0.9999893307685852,0.49588833915828207,0.43393858787956874,-0.06928211202208141,0.9999931454658508,0.4791741070112637,0.5428635676544749,0.22855894967258503,0.2609875798225403,0.4580317955789569,0.5374238407356442,-0.148969312512051,0.8269286155700684,0.44805180326080807,0.6527260525196434,0.3763844358963003,0.28251466155052185,0.4011127208547669,0.6864188350632702,-0.0813967609898827,0.8134609460830688,0.4242509040497904,0.6679972504427216,0.38555968519211525,0.29541778564453125,0.3854204896048732,0.7041637510419587,-0.07352765580652915,0.6893917322158813,0.4683949692369859,0.6940703030066864,0.33958281305660254,0.31082022190093994,0.39624611795708004,0.7425150395796252,-0.16503481561499075,0.7492778897285461
6,0.2,0.6198511731625855,0.4651722005627439,-0.3442703754581772,0.9943850636482239,0.6271549855341225,0.4651394408651752,-0.36996776491855854,0.9919421076774597,0.6275118615159205,0.46409024154968914,-0.370450177625404,0.9926674365997314,0.6289200784492752,0.46353055628671663,-0.3703384403245283,0.9945661425590515,0.6283617621990251,0.4658154669354052,-0.389435587517118,0.993172287940979,0.6294031973439178,0.4649931334831443,-0.3899188265634875,0.995223343372345,0.63015786771634,0.46429418547724155,-0.3901489171179952,0.9955278635025024,0.6301801820749109,0.44713842425581174,-0.3743376195824262,0.9977247714996338,0.6334216293537298,0.44664296290331407,-0.4648445314827672,0.9949389696121216,0.6152362839508828,0.44730732705663856,-0.32393319298861656,0.9961678385734558,0.616657935928595,0.4473014729285401,-0.35364925585281615,0.9961124062538147,0.600437001967743,0.36602341202709415,-0.29874366366143734,0.999980628490448,0.6054031403130398,0.39871747371779337,-0.3616921271145255,0.9999579787254333,0.5059635344327917,0.33446055328239216,-0.17453652798694913,0.22474099695682526,0.5471053042278117,0.3853464736408244,-0.2666647197250647,0.3422662615776062,0.4601412037388985,0.3421414801010045,-0.06962560211002997,0.22428138554096222,0.5134135049355733,0.42493306555767996,-0.13479559430825375,0.2930591404438019,0.4538350417253259,0.3394534330026763,-0.0761683597890498,0.24887649714946747,0.5071878707000999,0.427699464333428,-0.1323353526598191,0.2833196818828583,0.44679620640358675,0.3417985326528136,-0.0971657207450829,0.2524723410606384,0.5136772171920041,0.43098360153952064,-0.14353667843200577,0.28688958287239075,0.46498960559361613,0.34502285768186386,-0.07351076807639703,0.23689475655555725,0.5061205337699122,0.42407121501154266,-0.13619194060564824,0.2744472622871399,0.5194118843031658,0.424571135476666,0.05886019032685637,0.9998894929885864,0.512392505962691,0.4278885862054187,-0.05932415234938371,0.9998853206634521,0.4423439688321252,0.5268445265917633,0.20003478471882438,0.23625485599040985,0.440535709230371,0.5347184906238754,-0.13239934421327806,0.7475603818893433,0.33852036404624397,0.6241936362724281,0.3157777593830264,0.25860220193862915,0.30456696110400533,0.6581115622465611,-0.07362494219429903,0.7478922605514526,0.30661512338192926,0.6384901125575796,0.3216298754879054,0.27088457345962524,0.27699623890981967,0.6691277829558697,-0.06704845745613103,0.6342785954475403,0.3429777984797212,0.6580991885213844,0.27423776268778394,0.28454962372779846,0.28347965335478803,0.7099612899064127,-0.1483034631914281,0.686700165271759
7,0.23333333333333334,0.6237596082572758,0.47697485642321225,-0.2637366897265149,0.9826000332832336,0.6329574658543498,0.47883514466325655,-0.2805705273196527,0.9788657426834106,0.6336766139000591,0.4793430616276426,-0.28111693685150724,0.9784675240516663,0.6349930059378242,0.48036136358712866,-0.2809986590556214,0.9844635725021362,0.6333013241407195,0.4749534986119151,-0.2965405781659994,0.9855398535728455,0.6338683864191447,0.47300677682536313,-0.2971609203806263,0.9888498783111572,0.6343411179071747,0.4710666398606085,-0.29746955488459237,0.9917595386505127,0.6360849974515816,0.46982062647769973,-0.2697387488638658,0.9910517334938049,0.636793850366397,0.45447830779081655,-0.34292746379424943,0.989287257194519,0.6177845204903044,0.46544574195200694,-0.2404770418248913,0.9907519221305847,0.6180535740190815,0.4607135507035356,-0.2656719629321762,0.9919034838676453,0.5979062106621248,0.42784189357811964,-0.21233924186480077,0.9998683929443359,0.6007364469594281,0.4118262712090257,-0.26255176085808773,0.9998927712440491,0.49302522532194215,0.4099960031809607,-0.08619327520476551,0.24582548439502716,0.5305117752751501,0.41154249184417313,-0.18192237849630938,0.3646375834941864,0.4554663167869502,0.4403033262829726,0.013033220505893034,0.25357213616371155,0.46870028093231825,0.41794021298810163,-0.07483888853855307,0.32014796137809753,0.45153062432185254,0.44982046226282324,0.0099457958062725,0.27819299697875977,0.46005995939327904,0.4173233540678756,-0.07654523728688119,0.3055805563926697,0.4460978601963876,0.45298029015169183,-0.01803631577092963,0.2871078848838806,0.4661907955174601,0.42701223456774723,-0.0937117201833713,0.31264248490333557,0.45914224608571774,0.4519461158463395,0.006405157403422089,0.27577200531959534,0.45884345292481504,0.42145951399763204,-0.08014314933228162,0.3025188744068146,0.500873980584527,0.46381871847998335,0.049211771088812174,0.9996336102485657,0.4928611456797193,0.42621615439852156,-0.04982050554422635,0.9997081756591797,0.3864151753926815,0.5660306110736149,0.17529125952941904,0.2369227558374405,0.38275040763683554,0.519251895908263,-0.1093812296130603,0.7143684029579163,0.2479557777004528,0.6442392382696697,0.31533449955047077,0.24962198734283447,0.22333138515063075,0.6156397514543408,0.000575916054055145,0.7053162455558777,0.21689581682636985,0.6553274233779305,0.3244277234942502,0.2501436471939087,0.195177214119524,0.6266162403927865,0.012908097477556404,0.5858060717582703,0.22989117976265025,0.6646153995667975,0.2618401012313798,0.2704372704029083,0.18721879420820078,0.6541095746828892,-0.06903851833607631,0.6414620280265808
8,0.26666666666666666,0.6289594234491624,0.4952592220097533,-0.2171984743586927,0.9769919514656067,0.6348317548167048,0.49796599571386735,-0.22862640195465334,0.9690357446670532,0.6350764730182465,0.499459843151159,-0.2292106136492124,0.9687668681144714,0.6359018948848985,0.5013930718557493,-0.22912497360931097,0.977638840675354,0.6362545606935432,0.490898828337025,-0.24390452152588568,0.978270411491394,0.6370454964913648,0.488023839626145,-0.24459074745500767,0.9827183485031128,0.6378348862925802,0.48532209367700635,-0.24493977077176649,0.987761378288269,0.6371355289646266,0.49264851647619357,-0.206910289461844,0.9861034750938416,0.6468093146245995,0.4695389454099112,-0.27614151672288867,0.9815486073493958,0.6205994870643854,0.48512269921757306,-0.19171107715781202,0.9867173433303833,0.6219361649340426,0.4761107617050593,-0.2159777433039464,0.98821622133255,0.5986168080273695,0.4711156506351294,-0.15981976316714472,0.9998419880867004,0.6049873368970919,0.41750559169980717,-0.20924372507327546,0.9998580813407898,0.4848242434296981,0.46491919828731443,-0.051201402558772396,0.28190338611602783,0.521812599424258,0.3978273577671308,-0.14736102679569274,0.3985965847969055,0.4565547910139969,0.5264001972754667,0.030940658447970212,0.30486947298049927,0.44543998836205506,0.3834558122802179,-0.08246897876476711,0.35623228549957275,0.453394300678374,0.5471315964054362,0.018797108553574356,0.325336754322052,0.429973109967658,0.3724984574075355,-0.09079494414536098,0.3343420624732971,0.4494059099629883,0.5493236062282657,-0.018605445541115356,0.337454229593277,0.4333800229686241,0.38285720620262015,-0.11414319289279344,0.34481281042099,0.45872552591331245,0.5430526952160336,0.015392162416469304,0.3273417055606842,0.4301581305600016,0.38178192207204836,-0.09229088392040705,0.33571264147758484,0.48037461554272237,0.4896584218582499,0.041826582045846335,0.9994373321533203,0.47249126800208646,0.42425293794846247,-0.04244891276908995,0.9995338916778564,0.33124821815418953,0.5811067426799414,0.1655434203110941,0.21989688277244568,0.3309680406762172,0.49665581820281535,-0.09372448216038108,0.6557058691978455,0.17187133377626654,0.6418184652471173,0.3131666092830702,0.22876118123531342,0.15836894340766428,0.5726272347354604,0.043979711638250686,0.6408968567848206,0.142513743302701,0.6484977973284858,0.32265814102345636,0.22726161777973175,0.13135862285465197,0.579443530311286,0.05881560011196694,0.5300363898277283,0.13736224104309658,0.6577022575134606,0.24612272734350102,0.24729810655117035,0.11111457944840225,0.6120647465561254,-0.028817668760107103,0.5816448330879211
9,0.3,0.6298797730155451,0.509534953458052,-0.21100115127179853,0.9498475790023804,0.633786990576088,0.5115847200769247,-0.22070186858861812,0.9397715926170349,0.6338015914780731,0.5123380047221552,-0.22126684162474558,0.9340746998786926,0.6339108701262487,0.513270888208231,-0.22119521099650236,0.9547614455223083,0.6350951503319439,0.5059080618615972,-0.23405083870164023,0.9498229026794434,0.6357088774356352,0.5033506708998788,-0.2347411483611409,0.9565731883049011,0.636314404097129,0.5009808357437208,-0.23510050159711904,0.9714120030403137,0.6336823481859551,0.5037664068338205,-0.21517334977545216,0.9629247784614563,0.6436728568827156,0.4864076061775342,-0.2737680329714149,0.9421433210372925,0.6212255529050769,0.49814362629255005,-0.18283035808726947,0.9490076899528503,0.6233446359754965,0.49119285631504783,-0.2040033499752177,0.9546530246734619,0.5901699603289146,0.4753987504370292,-0.1831813142269983,0.9997029304504395,0.6040693649367472,0.44841437209254154,-0.21236554746975297,0.9995018839836121,0.47002556747254987,0.43398998018961193,-0.08121425857692624,0.2672004699707031,0.51955558869178,0.4458844002298341,-0.1684304791682081,0.3662049472332001,0.43839465051352056,0.46175678138049664,-0.006779420089614255,0.30406907200813293,0.44424954081106904,0.4817486300247243,-0.12172272985465396,0.34778892993927,0.4378111237923897,0.4717261362142807,-0.02592411972789237,0.3244713544845581,0.4322164113078082,0.48457162354581224,-0.13992601959337392,0.33029454946517944,0.4309224882745913,0.47156402455887964,-0.060028889776740285,0.3349531292915344,0.4358606485486577,0.49363588865119334,-0.15928715565286464,0.34048038721084595,0.4473954549739825,0.46996254244557206,-0.02040556445646642,0.3159818947315216,0.43238418862600797,0.48852369150080766,-0.13085986747436887,0.32413455843925476,0.4858803255363464,0.48324502624392296,0.03477127688050937,0.9992930889129639,0.48267442999446175,0.43370969418669086,-0.035397057378211146,0.9993099570274353,0.33628764908478975,0.5462867203114001,0.1410996133030653,0.1983514279127121,0.36196342425249933,0.5071121420194653,-0.08152482765497693,0.5902442932128906,0.1824255988178263,0.6253785461571783,0.27168639670927347,0.20641882717609406,0.2437141026356345,0.5645611760152452,0.0609982609401333,0.5769306421279907,0.15595140690419207,0.6323456119456773,0.28035415997629376,0.20532067120075226,0.22258420010447527,0.5725228081310016,0.07693995943556768,0.47733259201049805,0.15400617651260612,0.6429635423001213,0.20784704817466765,0.2231552004814148,0.20564197779798166,0.620124060556646,0.003249868958311763,0.5236457586288452
