frame,timestamp_sec,wx_0,wy_0,wz_0,wvis_0,wx_1,wy_1,wz_1,wvis_1,wx_2,wy_2,wz_2,wvis_2,wx_3,wy_3,wz_3,wvis_3,wx_4,wy_4,wz_4,wvis_4,wx_5,wy_5,wz_5,wvis_5,wx_6,wy_6,wz_6,wvis_6,wx_7,wy_7,wz_7,wvis_7,wx_8,wy_8,wz_8,wvis_8,wx_9,wy_9,wz_9,wvis_9,wx_10,wy_10,wz_10,wvis_10,wx_11,wy_11,wz_11,wvis_11,wx_12,wy_12,wz_12,wvis_12,wx_13,wy_13,wz_13,wvis_13,wx_14,wy_14,wz_14,wvis_14,wx_15,wy_15,wz_15,wvis_15,wx_16,wy_16,wz_16,wvis_16,wx_17,wy_17,wz_17,wvis_17,wx_18,wy_18,wz_18,wvis_18,wx_19,wy_19,wz_19,wvis_19,wx_20,wy_20,wz_20,wvis_20,wx_21,wy_21,wz_21,wvis_21,wx_22,wy_22,wz_22,wvis_22,wx_23,wy_23,wz_23,wvis_23,wx_24,wy_24,wz_24,wvis_24,wx_25,wy_25,wz_25,wvis_25,wx_26,wy_26,wz_26,wvis_26,wx_27,wy_27,wz_27,wvis_27,wx_28,wy_28,wz_28,wvis_28,wx_29,wy_29,wz_29,wvis_29,wx_30,wy_30,wz_30,wvis_30,wx_31,wy_31,wz_31,wvis_31,wx_32,wy_32,wz_32,wvis_32
0,0.0,-0.32752561569213867,-0.2525327801704407,0.30760836601257324,0.9999473094940186,-0.3321499824523926,-0.2492542266845703,0.2902810275554657,0.9999803304672241,-0.3273605406284332,-0.2497655153274536,0.3026096224784851,0.999970555305481,-0.33020979166030884,-0.2529236674308777,0.29697152972221375,0.9999805688858032,-0.32011720538139343,-0.27753734588623047,0.2901178300380707,0.9999946355819702,-0.31810155510902405,-0.2758130729198456,0.2773953080177307,0.9999939203262329,-0.311202734708786,-0.26956266164779663,0.2969900965690613,0.9999959468841553,-0.3037504553794861,-0.23609353601932526,0.2502727210521698,0.9999740123748779,-0.20925688743591309,-0.2603120803833008,0.29310140013694763,0.9999792575836182,-0.31638938188552856,-0.24357722699642181,0.30218687653541565,0.9998915195465088,-0.27045485377311707,-0.2385423332452774,0.2831501364707947,0.99992835521698,-0.34577345848083496,-0.12904192507266998,0.20938706398010254,0.999990701675415,-0.12057938426733017,-0.2508713901042938,0.3258502185344696,0.9999686479568481,-0.611479640007019,-0.18260259926319122,0.14074550569057465,0.8706326484680176,0.13155104219913483,-0.14551928639411926,0.2518141567707062,0.03671082481741905,-0.8051897287368774,-0.24648557603359222,0.20950400829315186,0.9423919916152954,0.23518723249435425,-0.08742782473564148,0.22504857182502747,0.1941317617893219,-0.8571523427963257,-0.27140045166015625,0.21493585407733917,0.9448407292366028,0.26065489649772644,-0.12256385385990143,0.20178556442260742,0.2457440048456192,-0.86224365234375,-0.26509740948677063,0.21808233857154846,0.9355008602142334,0.24262717366218567,-0.12868466973304749,0.1885724514722824,0.22542910277843475,-0.7962507009506226,-0.2556403875350952,0.21395333111286163,0.8995286226272583,0.22414638102054596,-0.08640255033969879,0.2198638916015625,0.1914232224225998,-0.03962516039609909,0.05903427675366402,0.0028528228867799044,0.9999988079071045,0.03438626602292061,-0.06428518891334534,-0.0011236699065193534,0.9999978542327881,0.04995329678058624,0.35125628113746643,-0.12583529949188232,0.9939528107643127,0.21312564611434937,-0.21242007613182068,-0.10406116396188736,0.9509173631668091,0.10229110717773438,0.6482725143432617,-0.30962762236595154,0.990726113319397,0.4530388414859772,-0.33769333362579346,-0.2554803490638733,0.8822333216667175,0.09661033749580383,0.7025256156921387,-0.31962060928344727,0.9970259070396423,0.470115602016449,-0.34334734082221985,-0.3139205276966095,0.9868630170822144,0.07465282082557678,0.7811932563781738,-0.3548959195613861,0.9836723208427429,0.487857460975647,-0.4041239023208618,-0.32082802057266235,0.9197859764099121
1,0.03333333333333333,-0.5833256840705872,-0.18660245835781097,0.23660464584827423,0.9954025745391846,-0.5911049842834473,-0.17939862608909607,0.2145654410123825,0.9882904291152954,-0.5932626128196716,-0.18128524720668793,0.2254067063331604,0.9919648170471191,-0.5933880805969238,-0.1836254745721817,0.23004814982414246,0.9891176819801331,-0.5844762325286865,-0.221374049782753,0.21890860795974731,0.9937246441841125,-0.581499457359314,-0.2154291868209839,0.20333066582679749,0.9969106316566467,-0.5742406249046326,-0.20836283266544342,0.22706389427185059,0.9954857230186462,-0.556771993637085,-0.14986884593963623,0.16501344740390778,0.9981188178062439,-0.45127880573272705,-0.22855976223945618,0.17943604290485382,0.9962949156761169,-0.5564833879470825,-0.18876007199287415,0.2333536595106125,0.993608832359314,-0.5133315324783325,-0.19224104285240173,0.20130710303783417,0.9950443506240845,-0.4938492476940155,-0.0892457664012909,0.13341231644153595,0.9999927282333374,-0.35817617177963257,-0.21688486635684967,0.3008749485015869,0.999946117401123,-0.7710670828819275,-0.1300218403339386,0.15898576378822327,0.9579676985740662,-0.16052931547164917,-0.14864057302474976,0.298888623714447,0.08905906975269318,-0.8945292234420776,-0.16001391410827637,0.40714794397354126,0.7047474980354309,-0.052600614726543427,-0.07921557128429413,0.26941174268722534,0.019556643441319466,-0.9355511665344238,-0.1675819456577301,0.4428446888923645,0.603757917881012,-0.027430810034275055,-0.11704477667808533,0.25108247995376587,0.02483524940907955,-0.9075432419776917,-0.16801050305366516,0.4613540470600128,0.5550269484519958,-0.029331162571907043,-0.10454349219799042,0.24836668372154236,0.022659456357359886,-0.8706307411193848,-0.1716238409280777,0.42355287075042725,0.49437999725341797,-0.06184094399213791,-0.07283671945333481,0.25281575322151184,0.022195516154170036,0.010239960625767708,-0.015184799209237099,-0.03142482042312622,0.9999986886978149,-0.009788569062948227,0.022020231932401657,0.028845954686403275,0.9999979734420776,0.27841809391975403,-0.16137272119522095,-0.07180659472942352,0.9993232488632202,-0.052437566220760345,0.3693198561668396,0.00750808184966445,0.9866088032722473,0.4241214990615845,-0.34958040714263916,0.08377011865377426,0.9746910333633423,0.009444087743759155,0.7755429148674011,0.005954562220722437,0.9943946599960327,0.43577295541763306,-0.3554818332195282,0.10996456444263458,0.9730614423751831,0.0076933205127716064,0.8226571083068848,-0.04045604541897774,0.9921851754188538,0.40555721521377563,-0.3853539824485779,0.12747450172901154,0.9400560259819031,-0.13756273686885834,0.8860745429992676,-0.06644578278064728,0.9862053990364075
2,0.06666666666666667,-0.6256321668624878,-0.11256804317235947,0.1105039045214653,0.9957839250564575,-0.6236841082572937,-0.12725652754306793,0.07631462812423706,0.9894375801086426,-0.6237961053848267,-0.12960614264011383,0.08452563732862473,0.9927510619163513,-0.6263266205787659,-0.13031800091266632,0.0850444957613945,0.9901924729347229,-0.6226878762245178,-0.1536203920841217,0.08929383009672165,0.9943329691886902,-0.6204065680503845,-0.1529364436864853,0.07690750807523727,0.9972020387649536,-0.6083791255950928,-0.1523536592721939,0.09714970737695694,0.9959185123443604,-0.5585170388221741,-0.14904987812042236,0.0005621760501526296,0.9983000159263611,-0.4917154014110565,-0.19555549323558807,0.12200300395488739,0.9966307282447815,-0.5901814699172974,-0.1247803196310997,0.10313321650028229,0.9941816926002502,-0.5566708445549011,-0.1275695413351059,0.10720627009868622,0.9954230785369873,-0.4819522500038147,-0.08051592856645584,-0.01646745763719082,0.9999881386756897,-0.41174817085266113,-0.19434665143489838,0.26642704010009766,0.9997068643569946,-0.49745020270347595,-0.03165935352444649,-0.16948291659355164,0.9497424960136414,-0.3163537383079529,-0.12789857387542725,0.30523285269737244,0.08026710152626038,-0.6465166211128235,-0.08731629699468613,-0.19226889312267303,0.7276407480239868,-0.4545519948005676,-0.05137638375163078,0.4100908041000366,0.017739737406373024,-0.7142838835716248,-0.12484627962112427,-0.2033340334892273,0.6398218274116516,-0.5022569894790649,-0.08436084538698196,0.4090595245361328,0.022625111043453217,-0.7029926776885986,-0.127212256193161,-0.1894528567790985,0.5956677198410034,-0.5498248934745789,-0.08718312531709671,0.3886217176914215,0.02067723125219345,-0.6382074356079102,-0.10542836040258408,-0.19539636373519897,0.5389533638954163,-0.4884042739868164,-0.04354376345872879,0.39831194281578064,0.020297382026910782,-0.021694853901863098,0.03484974429011345,-0.04542910307645798,0.9999982714653015,0.018599098548293114,-0.03952193632721901,0.04517410695552826,0.9999968409538269,-0.0385911799967289,0.36990267038345337,-0.06928952783346176,0.998379647731781,0.3164764940738678,-0.12312556058168411,0.0978015884757042,0.984725832939148,-0.013440714217722416,0.7209662199020386,-0.020455902442336082,0.9762694835662842,0.3351854979991913,-0.22816407680511475,0.19407711923122406,0.993483304977417,-0.02509377710521221,0.7774905562400818,-0.00458555668592453,0.9748745560646057,0.32182860374450684,-0.23664329946041107,0.17101745307445526,0.9921983480453491,-0.1438935250043869,0.8273043632507324,0.008959476836025715,0.9446483254432678,0.3369230031967163,-0.33181232213974,0.21215952932834625,0.9847149848937988
3,0.1,-0.689025342464447,-0.03666273131966591,-0.002542052650824189,0.9954259395599365,-0.6820452213287354,-0.07004974782466888,-0.0300096794962883,0.9896365404129028,-0.6824724078178406,-0.0721038430929184,-0.022240424528717995,0.9924766421318054,-0.6844414472579956,-0.07027269154787064,-0.023238424211740494,0.9905728697776794,-0.6936950087547302,-0.08962514996528625,-0.01600095070898533,0.9940757155418396,-0.6910394430160522,-0.09010331332683563,-0.02624461241066456,0.9966843724250793,-0.6765667200088501,-0.09196693450212479,-0.006279488559812307,0.995762825012207,-0.5823929309844971,-0.13375090062618256,-0.09730308502912521,0.9981902241706848,-0.5636975169181824,-0.15465424954891205,0.05178496614098549,0.9962071776390076,-0.6391287446022034,-0.06102166697382927,-0.011870818212628365,0.9941844940185547,-0.6176193952560425,-0.06001010537147522,-4.971925591235049e-05,0.9950811862945557,-0.470603346824646,-0.07263607531785965,-0.10021968185901642,0.9999583959579468,-0.4954248070716858,-0.17374320328235626,0.21995514631271362,0.9994698762893677,-0.3845919966697693,-0.04540394991636276,-0.29789257049560547,0.9092205762863159,-0.4128371477127075,-0.15703944861888885,0.3150027394294739,0.07234654575586319,-0.44329866766929626,-0.0767231360077858,-0.38790345191955566,0.7107948660850525,-0.5119218826293945,-0.1033935695886612,0.4605728089809418,0.016217036172747612,-0.49103298783302307,-0.10831043869256973,-0.4017055630683899,0.6420251727104187,-0.540421187877655,-0.14357110857963562,0.4706641137599945,0.020949523895978928,-0.4855971336364746,-0.11094488203525543,-0.38521695137023926,0.5986166000366211,-0.5812930464744568,-0.14573265612125397,0.44664329290390015,0.019173236563801765,-0.4320342242717743,-0.08868470042943954,-0.3885466754436493,0.5336659550666809,-0.5389672517776489,-0.09709236025810242,0.44987037777900696,0.018896182999014854,-0.018261022865772247,0.0286348108202219,-0.04876188561320305,0.9999952912330627,0.015491529367864132,-0.0270104818046093,0.0501423217356205,0.9999939799308777,0.10157300531864166,0.10686483234167099,-0.07930178195238113,0.9855678081512451,0.14495564997196198,0.11911941319704056,0.09035242348909378,0.9294546842575073,0.2009049504995346,0.10363463312387466,0.06944215297698975,0.9396555423736572,0.2310115247964859,0.3484897315502167,0.1492784470319748,0.969622015953064,0.20558907091617584,0.12071456015110016,0.0997268334031105,0.9383857846260071,0.3060062527656555,0.36631596088409424,0.11790092289447784,0.9702311158180237,0.06503600627183914,0.12769748270511627,0.15261037647724152,0.9111668467521667,0.19913654029369354,0.4048176407814026,0.12523533403873444,0.9656630158424377
4,0.13333333333333333,-0.7048097848892212,-0.07992426306009293,0.030346551910042763,0.995844841003418,-0.681614875793457,-0.09213807433843613,0.01702704094350338,0.9906243681907654,-0.6807876825332642,-0.09869848936796188,0.02829667367041111,0.9931706786155701,-0.6866518259048462,-0.08456914126873016,0.02306768111884594,0.9914888739585876,-0.6961316466331482,-0.10659265518188477,0.032362669706344604,0.9946213960647583,-0.6944162845611572,-0.0967627763748169,0.020675301551818848,0.9969603419303894,-0.6793281435966492,-0.1064794659614563,0.0415317602455616,0.9961387515068054,-0.5776645541191101,-0.17939984798431396,-0.045465003699064255,0.9983659386634827,-0.5456042289733887,-0.1628561168909073,0.08686593919992447,0.9965322613716125,-0.6532443165779114,-0.09338611364364624,0.022318625822663307,0.994752824306488,-0.6322690844535828,-0.09563366323709488,0.03138422966003418,0.9955487251281738,-0.4151996076107025,-0.07362771034240723,-0.056752581149339676,0.9999615550041199,-0.4805639386177063,-0.17979876697063446,0.23311050236225128,0.9994871616363525,-0.25429072976112366,-0.03837079182267189,-0.28074896335601807,0.9043214321136475,-0.37033411860466003,-0.1640639454126358,0.34607183933258057,0.0651240348815918,-0.1616027057170868,-0.044852372258901596,-0.3575250506401062,0.7231190800666809,-0.3795631527900696,-0.13601860404014587,0.48311135172843933,0.014598263427615166,-0.17717783153057098,-0.07405674457550049,-0.38207653164863586,0.6632194519042969,-0.39686623215675354,-0.18416748940944672,0.49906590580940247,0.018861664459109306,-0.1726120561361313,-0.07356280088424683,-0.3651193678379059,0.6221835017204285,-0.4188186228275299,-0.17919538915157318,0.48496586084365845,0.017262056469917297,-0.1469343602657318,-0.05347277596592903,-0.3533794581890106,0.5480226874351501,-0.39827394485473633,-0.12772998213768005,0.47244012355804443,0.017014935612678528,-0.009528844617307186,0.02225874364376068,-0.037161294370889664,0.9999954104423523,0.005547738168388605,-0.02467777207493782,0.04273876175284386,0.9999942779541016,0.357540488243103,-0.09047987312078476,-0.10988989472389221,0.9857838749885559,0.09850522875785828,0.14983642101287842,-0.019754497334361076,0.922575056552887,0.16415415704250336,-0.02097766473889351,0.12624482810497284,0.8701644539833069,0.041896574199199677,0.540778398513794,0.0355818048119545,0.9423273205757141,0.1301080286502838,-0.008802620694041252,0.16732732951641083,0.8757585287094116,0.03156145289540291,0.6168121099472046,-0.001519591547548771,0.9439517855644226,0.05214697867631912,0.004393606912344694,0.2353827953338623,0.8435158133506775,-0.12094991654157639,0.6707958579063416,0.007379577495157719,0.9441996812820435
5,0.16666666666666666,-0.6785945892333984,-0.0795862153172493,-0.29014596343040466,0.996170163154602,-0.6699517369270325,-0.10813172161579132,-0.3209715187549591,0.9914586544036865,-0.6722677946090698,-0.1116492971777916,-0.311465859413147,0.9937068223953247,-0.6757600903511047,-0.10560891777276993,-0.3118385076522827,0.9922567009925842,-0.6740031838417053,-0.12885504961013794,-0.3002694547176361,0.9950810074806213,-0.6714754700660706,-0.12415007501840591,-0.3104184865951538,0.9971880316734314,-0.6585912704467773,-0.12683334946632385,-0.2871191203594208,0.9964779019355774,-0.5219780206680298,-0.1767568737268448,-0.36013689637184143,0.9984850883483887,-0.529423713684082,-0.16582275927066803,-0.21123884618282318,0.9968005418777466,-0.6351243257522583,-0.08981724828481674,-0.296305775642395,0.995172917842865,-0.6083931922912598,-0.08892423659563065,-0.2777797281742096,0.9958761930465698,-0.33188822865486145,-0.08150532096624374,-0.2660510540008545,0.9999604821205139,-0.45712482929229736,-0.15645484626293182,-0.016092369332909584,0.9995307922363281,-0.14110927283763885,-0.04856247082352638,-0.2265527993440628,0.8407458066940308,-0.2077217698097229,-0.1797962188720703,0.0736832246184349,0.05866937339305878,-0.09592857211828232,-0.04854492470622063,-0.07973311841487885,0.65223628282547,-0.10745115578174591,-0.1923467069864273,0.14435657858848572,0.013155304826796055,-0.11749470233917236,-0.09218147397041321,-0.07422680407762527,0.598564863204956,-0.09401311725378036,-0.23746661841869354,0.1463121622800827,0.017012573778629303,-0.12086161226034164,-0.0924074575304985,-0.06677864491939545,0.56131911277771,-0.10111293941736221,-0.25425097346305847,0.13817669451236725,0.015570328570902348,-0.08100263774394989,-0.07389791309833527,-0.07486570626497269,0.4942634403705597,-0.10976595431566238,-0.19671520590782166,0.1356993317604065,0.015352606773376465,0.01977364718914032,-0.013354452326893806,-0.03709905967116356,0.9999954104423523,-0.02341124787926674,0.007690309546887875,0.042264584451913834,0.9999945759773254,0.42328375577926636,-0.28627318143844604,-0.10545039921998978,0.9846928715705872,-0.0781545639038086,0.3524482548236847,-0.016819890588521957,0.8905128240585327,0.10948783904314041,-0.5062246322631836,0.09989489614963531,0.849693775177002,-0.20116078853607178,0.8238493800163269,0.10311061888933182,0.9240608811378479,0.0589941143989563,-0.5085777044296265,0.12854696810245514,0.8484253287315369,-0.22820642590522766,0.8839125633239746,0.07621076703071594,0.9114620089530945,-0.014143450185656548,-0.5214627981185913,0.21445414423942566,0.822811484336853,-0.36203649640083313,0.9051717519760132,0.0786018967628479,0.9231656789779663
6,0.2,-0.5561737418174744,-0.06148224323987961,-0.5133916139602661,0.9965499043464661,-0.5385817289352417,-0.09885101020336151,-0.5327397584915161,0.9923099875450134,-0.5336538553237915,-0.1001359075307846,-0.5200204849243164,0.9943332076072693,-0.5365186929702759,-0.09861502051353455,-0.5234824419021606,0.993028998374939,-0.5603007674217224,-0.10880908370018005,-0.5204354524612427,0.9955697655677795,-0.5566686987876892,-0.10755173861980438,-0.5291846990585327,0.9974662065505981,-0.5427672863006592,-0.10857638716697693,-0.5082471966743469,0.9968273639678955,-0.41007891297340393,-0.16675226390361786,-0.5123584866523743,0.9986347556114197,-0.4631737172603607,-0.11708183586597443,-0.403434157371521,0.9971112608909607,-0.5125128626823425,-0.07783933728933334,-0.49658507108688354,0.9956479668617249,-0.5054179430007935,-0.0696345791220665,-0.4935397505760193,0.9962770342826843,-0.24372003972530365,-0.09972681850194931,-0.3616848289966583,0.9999620318412781,-0.45224156975746155,-0.10846347361803055,-0.13980992138385773,0.9995725154876709,-0.034089718014001846,-0.11971575021743774,-0.3412322402000427,0.8456040620803833,-0.27948230504989624,-0.17766974866390228,0.046161849051713943,0.053625889122486115,0.11212415993213654,-0.05265121906995773,-0.24279427528381348,0.6432442665100098,-0.14035741984844208,-0.16322781145572662,0.17334140837192535,0.013009699992835522,0.11820878833532333,-0.1015305295586586,-0.24160942435264587,0.591208815574646,-0.110854871571064,-0.20619982481002808,0.1848367154598236,0.01748022995889187,0.123749740421772,-0.08114886283874512,-0.24764639139175415,0.5548896193504333,-0.12730629742145538,-0.21566560864448547,0.16414164006710052,0.01616651564836502,0.13579140603542328,-0.0868317037820816,-0.23638702929019928,0.4860176146030426,-0.12493142485618591,-0.16299797594547272,0.1614786982536316,0.015889296308159828,0.03482934832572937,-0.03688006475567818,-0.03189368173480034,0.9999942779541016,-0.03791932761669159,0.029392488300800323,0.03514208272099495,0.9999939203262329,0.43345367908477783,-0.29614752531051636,-0.1338261067867279,0.9859363436698914,-0.11504499614238739,0.3458258807659149,-0.010568388737738132,0.8989888429641724,0.07523627579212189,-0.4870165288448334,0.010344130918383598,0.8610352277755737,-0.1618359088897705,0.7625303864479065,0.10711578279733658,0.9306064248085022,0.02101091481745243,-0.49144595861434937,0.032896000891923904,0.8600000143051147,-0.18306870758533478,0.8193039894104004,0.08591510355472565,0.9177353978157043,-0.094325952231884,-0.49585655331611633,0.09779631346464157,0.8371383547782898,-0.3361224830150604,0.8342464566230774,0.08002009242773056,0.9288507699966431
7,0.23333333333333334,-0.4397357106208801,-0.01572483591735363,-0.5857880115509033,0.9968906044960022,-0.4274347126483917,-0.05798454210162163,-0.6073691844940186,0.993076741695404,-0.42342498898506165,-0.05805588141083717,-0.5951452851295471,0.9948982000350952,-0.4258118271827698,-0.05745597556233406,-0.5988031625747681,0.9937251210212708,-0.44869837164878845,-0.06645071506500244,-0.5952388644218445,0.9960086941719055,-0.4444844722747803,-0.06591031700372696,-0.6071629524230957,0.9977157711982727,-0.4329758286476135,-0.06703287363052368,-0.5835407376289368,0.9971402883529663,-0.3048965036869049,-0.12179100513458252,-0.5798358917236328,0.9987707734107971,-0.3500595688819885,-0.08282142877578735,-0.4841718077659607,0.9973844289779663,-0.39727991819381714,-0.03517917916178703,-0.5673752427101135,0.9960801601409912,-0.38880211114883423,-0.029289180412888527,-0.5692067742347717,0.9966407418251038,-0.1498008817434311,-0.10451480001211166,-0.4107264578342438,0.999965488910675,-0.39250874519348145,-0.05988306552171707,-0.2227943241596222,0.999606192111969,0.08696809411048889,-0.13301265239715576,-0.36734285950660706,0.8598933815956116,-0.24775372445583344,-0.17577770352363586,-0.10438309609889984,0.04986141622066498,0.28756406903266907,-0.08998008072376251,-0.27298301458358765,0.6752129197120667,-0.15747736394405365,-0.2195720076560974,-0.05267884209752083,0.01243362482637167,0.30854538083076477,-0.1253926008939743,-0.2795164883136749,0.6248846650123596,-0.15823641419410706,-0.28552526235580444,-0.06203887239098549,0.017081579193472862,0.3181513547897339,-0.09099636226892471,-0.2929542362689972,0.5916537642478943,-0.19003380835056305,-0.31470590829849243,-0.0767529085278511,0.015925662592053413,0.31910377740859985,-0.09020251780748367,-0.27450281381607056,0.5261467695236206,-0.13998927175998688,-0.23375317454338074,-0.06349509209394455,0.015666529536247253,0.04020903632044792,-0.052510522305965424,-0.025458740070462227,0.9999943971633911,-0.042296621948480606,0.044748272746801376,0.02747230976819992,0.9999937415122986,0.37583214044570923,-0.2986129820346832,-0.156514972448349,0.9870873689651489,-0.1489851176738739,0.34313905239105225,-0.004592298995703459,0.9077333807945251,-0.08818446099758148,-0.4463900923728943,-0.027727879583835602,0.8714730143547058,-0.17145560681819916,0.741034209728241,0.10926804691553116,0.936240553855896,-0.14943161606788635,-0.4483218789100647,-0.004579561296850443,0.8703446388244629,-0.18568569421768188,0.7929237484931946,0.08621342480182648,0.9228225350379944,-0.26774832606315613,-0.42626485228538513,0.04878759756684303,0.849723219871521,-0.3308029770851135,0.829168975353241,0.07616337388753891,0.9335739612579346
8,0.26666666666666666,-0.3216431140899658,0.003205893561244011,-0.5893783569335938,0.9971960186958313,-0.31750696897506714,-0.03685386851429939,-0.6021363735198975,0.9937644600868225,-0.3154948949813843,-0.0382559597492218,-0.5874177813529968,0.9954047799110413,-0.3206227719783783,-0.03517122566699982,-0.5918844938278198,0.9943497776985168,-0.3448517918586731,-0.03824540227651596,-0.6059684157371521,0.9964010715484619,-0.3419293463230133,-0.041875652968883514,-0.6141158938407898,0.9979384541511536,-0.33582115173339844,-0.037909235805273056,-0.5830708146095276,0.997419536113739,-0.2196798473596573,-0.11243413388729095,-0.54219651222229,0.9988918304443359,-0.28590285778045654,-0.057554323226213455,-0.48505404591560364,0.9976296424865723,-0.28194689750671387,-0.01859908364713192,-0.5582787394523621,0.9964601397514343,-0.27888065576553345,-0.01647903583943844,-0.5640325546264648,0.9969580769538879,-0.0779648944735527,-0.10375141352415085,-0.3671998083591461,0.9999674558639526,-0.34644195437431335,-0.002749525010585785,-0.25034815073013306,0.9996373653411865,0.15120035409927368,-0.12849202752113342,-0.3587017059326172,0.8671830296516418,-0.2673002779483795,0.057447049766778946,-0.2952992618083954,0.11713568866252899,0.3683447241783142,-0.08634662628173828,-0.33689820766448975,0.679779052734375,-0.2658136785030365,0.013551623560488224,-0.3140362799167633,0.020501883700489998,0.38384637236595154,-0.11694145947694778,-0.3568362891674042,0.6204480528831482,-0.2851937413215637,-0.048134759068489075,-0.36090585589408875,0.022248422726988792,0.3996894061565399,-0.06082507595419884,-0.3634940981864929,0.5892313718795776,-0.3107050657272339,-0.10889945924282074,-0.37568387389183044,0.02210129238665104,0.396912157535553,-0.07604342699050903,-0.3356199264526367,0.5236663222312927,-0.2633158564567566,-0.004291048273444176,-0.3311639130115509,0.02305831015110016,0.03807863965630531,-0.061018433421850204,0.004579808562994003,0.999980628490448,-0.040284205228090286,0.0519191138446331,-0.00591085571795702,0.999984085559845,0.05858280137181282,-0.3111978769302368,-0.18094633519649506,0.9856733083724976,-0.2618122398853302,0.33294570446014404,-0.1478755921125412,0.9133644700050354,-0.3338764011859894,-0.4143429696559906,-0.29103919863700867,0.8693809509277344,-0.2718599736690521,0.7192932367324829,-0.16563816368579865,0.9350917339324951,-0.4031051695346832,-0.41133177280426025,-0.2966313660144806,0.8722226619720459,-0.28762689232826233,0.767981767654419,-0.2028353363275528,0.9147883057594299,-0.5988749861717224,-0.3728932738304138,-0.23158729076385498,0.8541471362113953,-0.4430217742919922,0.7818300724029541,-0.212421715259552,0.931795060634613
9,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
