frame,timestamp_sec,x_0,y_0,z_0,vis_0,x_1,y_1,z_1,vis_1,x_2,y_2,z_2,vis_2,x_3,y_3,z_3,vis_3,x_4,y_4,z_4,vis_4,x_5,y_5,z_5,vis_5,x_6,y_6,z_6,vis_6,x_7,y_7,z_7,vis_7,x_8,y_8,z_8,vis_8,x_9,y_9,z_9,vis_9,x_10,y_10,z_10,vis_10,x_11,y_11,z_11,vis_11,x_12,y_12,z_12,vis_12,x_13,y_13,z_13,vis_13,x_14,y_14,z_14,vis_14,x_15,y_15,z_15,vis_15,x_16,y_16,z_16,vis_16,x_17,y_17,z_17,vis_17,x_18,y_18,z_18,vis_18,x_19,y_19,z_19,vis_19,x_20,y_20,z_20,vis_20,x_21,y_21,z_21,vis_21,x_22,y_22,z_22,vis_22,x_23,y_23,z_23,vis_23,x_24,y_24,z_24,vis_24,x_25,y_25,z_25,vis_25,x_26,y_26,z_26,vis_26,x_27,y_27,z_27,vis_27,x_28,y_28,z_28,vis_28,x_29,y_29,z_29,vis_29,x_30,y_30,z_30,vis_30,x_31,y_31,z_31,vis_31,x_32,y_32,z_32,vis_32,angle_right_elbow,angle_right_elbow_smooth,angular_velocity_deg_s,angular_acceleration_deg_s2
0,0.0,0.4960088445433238,0.6718263220724472,0.4125336582654331,0.999916672706604,0.4942619784430436,0.670772047999128,0.4225105214048969,0.9999401569366456,0.4973588261637658,0.672019878711084,0.4224784049076544,0.9999271631240844,0.4997659877145126,0.6732418462052469,0.4225980384436403,0.9999468326568604,0.48998152327483574,0.6648555802294703,0.42294837484187314,0.9999738931655884,0.48944591231614626,0.661645779595933,0.42281859082318074,0.9999754428863524,0.48836651373667705,0.6585103561042583,0.4229463953440324,0.9999828338623048,0.5134024418517975,0.6717100710614724,0.4111881371819596,0.9998956918716432,0.49592212158606946,0.649990340450285,0.4014632873899988,0.9999419450759888,0.5087839351192761,0.6793685399146336,0.40831833277173685,0.9998095631599426,0.5023789186806048,0.6686903598794381,0.4060039519125751,0.9998620748519896,0.5580944706526582,0.6770964237594562,0.27553897601111754,0.9999583959579468,0.5041283037078151,0.6543908204801651,0.3443107658228271,0.9999934434890748,0.5845750298887696,0.685683558303071,0.13588022372571426,0.0281118098646402,0.447375183555713,0.7570152065002781,0.27409286967054497,0.0711882710456848,0.6019696982327833,0.7101431917561242,0.005522273833268948,0.0292566958814859,0.4365228569549801,0.8207360316793045,0.2288249403236717,0.2114320546388626,0.6088385061560223,0.7162482634893119,-0.0202891869094098,0.050833910703659,0.4258297053756119,0.8473333406331548,0.21632947514782097,0.2366323173046112,0.6020858396217788,0.719039192715394,-0.013909834710978097,0.0436434373259544,0.4288563802245842,0.8483838376198856,0.20884270895120952,0.2184260785579681,0.5980615673678119,0.7186275167137289,0.005255878989927336,0.0353677086532115,0.43322267059676256,0.8409515044309753,0.2210692723019986,0.2073075771331787,0.5844407183508785,0.6342115145342263,-0.039098266126303995,0.9999947547912598,0.5912517999078,0.5988202208776198,0.03865973126798574,0.9999990463256836,0.5554106429806511,0.699057178421953,-0.1908953303038865,0.9186893701553344,0.6673957212851377,0.5050116242937456,-0.2829689985521948,0.991230607032776,0.5459539088055642,0.8469512977357326,-0.38921661550322684,0.8816881775856018,0.709693043105653,0.3559740190181464,-0.47730812892990765,0.9719992280006408,0.5519182295043558,0.8556851183142461,-0.4116903169525652,0.9676056504249572,0.7014438317565531,0.3355483445377571,-0.4808759537228111,0.9853063821792604,0.5336786603363936,0.9399813289272695,-0.4923632931390534,0.9563162326812744,0.7634568015120825,0.34055876460214257,-0.631471676632921,0.9846230149269104,116.25562651216336,128.8550911736726,38.99493743232625,733.2295878607639
1,0.0333333333333333,0.4777185498493767,0.6959086672351397,0.2391264923381898,0.9999229311943054,0.4725814774140039,0.6964731205621671,0.23583217914815585,0.999945104122162,0.47375260679750936,0.6972203997435704,0.2357138962848414,0.999933123588562,0.4751730931025372,0.6976896049280734,0.23580438152692385,0.999951183795929,0.470122604734987,0.69380005585461,0.24649533776003985,0.9999759197235109,0.4698578796738352,0.6914176833604878,0.246311390617699,0.9999772906303406,0.46902303677189183,0.6893011314442601,0.24634082910588553,0.9999841451644896,0.4843149455656125,0.6933563746712752,0.20234620299743952,0.9999040961265564,0.47253932071234206,0.6833712031911694,0.23994153108720156,0.9999459981918336,0.4895143090679257,0.6972266433975428,0.2315343635999219,0.9998254776000975,0.4852993644553428,0.6904951264073929,0.242420315120021,0.999872088432312,0.5353977957237198,0.6817759015734073,0.09842284265454912,0.9999579787254332,0.4987800760252738,0.676186761319858,0.2506276624223427,0.9999935626983644,0.5819041118726294,0.6759300477736369,0.02292432367537335,0.0614475272595882,0.47343608807088705,0.7661538682299791,0.24501737472495966,0.0997639894485473,0.6132406557117326,0.6875146082097635,-0.017952553318076055,0.1174240559339523,0.4730666295681059,0.8202391221959792,0.22035869339782532,0.2886944115161896,0.6193788286158461,0.6920189307549769,-0.039148846450278635,0.1399324089288711,0.46674656670532744,0.8415477375416056,0.213086716905617,0.3115012943744659,0.6150918029049136,0.6944914041392949,-0.03321425017511651,0.1322426050901413,0.46792951719703835,0.8427419310942027,0.1968398291476822,0.2951013147830963,0.6126478147623988,0.6932410103027266,-0.015623626584416309,0.1182745322585105,0.4708810894588076,0.8358494222357397,0.20979681060949285,0.2844294011592865,0.6028431056917134,0.6187234746668409,-0.056939130291745875,0.9999942183494568,0.6129936326511881,0.5892536441737565,0.056563645632313996,0.9999990463256836,0.5845583322620206,0.7163670625322727,-0.0895489782275796,0.911406636238098,0.6871737077355434,0.5482493534904804,-0.12615161840153621,0.9919762015342712,0.5957162812738387,0.8525979739408619,-0.13434537820047115,0.8907687664031982,0.7485911129512149,0.4500380437172995,-0.18910115072981842,0.9742839336395264,0.6050494672973789,0.8610254941964708,-0.1415707578462833,0.9698545336723328,0.7495375644434061,0.42752198499648264,-0.19515064140453842,0.9866125583648682,0.5887835281156515,0.925851866636009,-0.2086673425561375,0.9594427347183228,0.8000697981151258,0.4380950138834496,-0.29039438688585056,0.9858797788619996,147.45872479613797,130.1549224214168,63.43592369435172,1099.8443817911525
2,0.0666666666666666,0.4744897622334184,0.7080531136120071,0.0720945252016078,0.999892234802246,0.4673629153919304,0.7093041926602102,0.059296006039590565,0.99992036819458,0.46703587586036366,0.7096165152385912,0.05910994915297357,0.9999157786369324,0.4676907868164218,0.7094671535998868,0.05917424782470143,0.9999404549598694,0.4661207781487314,0.7091276305600163,0.07658770360719985,0.9999383091926576,0.46594870334910266,0.7074012364168931,0.07635878955983,0.999938189983368,0.4652197289813158,0.7060825427458034,0.07630557726376785,0.9999449253082277,0.4726646816746812,0.7028320259325421,0.014761928224638288,0.9999048113822936,0.4651259278590004,0.701838573652229,0.08372629065974924,0.999890148639679,0.4847730027842083,0.7047119036123838,0.06417463151909508,0.999827802181244,0.48212990536646555,0.7011266920809395,0.08369252958849333,0.9998401999473572,0.5252058161368758,0.6803625287535259,-0.05518788897130267,0.9999611377716064,0.5007686161337039,0.6863641040259293,0.1487170497895855,0.9999845623970032,0.5836666116705977,0.6697345409372911,-0.07823658379092308,0.1535064578056335,0.4983365220275195,0.7654329781724476,0.1939213632405869,0.1115387007594108,0.6226106715746372,0.677709026960937,-0.051652529641736715,0.2052946537733078,0.5062259549289857,0.812362348203516,0.18876900750192493,0.3476552069187164,0.6277057311519603,0.6819770931581759,-0.0689692973813139,0.2253733724355697,0.5034037377164068,0.8295078134299466,0.18460234766532435,0.3711403608322143,0.6253522576935803,0.6841355131494706,-0.0651509671050192,0.218294009566307,0.503619612426106,0.8306754611480601,0.16192777267060468,0.3561066389083862,0.6242992705567413,0.6818023996624891,-0.04806705522621845,0.2047424167394638,0.5053576501571677,0.8243494841323596,0.1763673930413399,0.3444634079933166,0.6176178023049436,0.6056537239603312,-0.06634998487375321,0.9999921321868896,0.6285844767564711,0.5809369690473136,0.06603314975760446,0.9999984502792358,0.6104081244052164,0.7226579567823411,-0.007470613612396565,0.9193705320358276,0.69801638541405,0.5797280149631775,-0.018573180988516347,0.9927127361297609,0.6358049058499604,0.8435901296215387,0.07258178824261874,0.9013182520866394,0.7708843043043287,0.5266686206913646,0.02463500764346399,0.9767913818359376,0.6469129332629341,0.8514029306579439,0.07782123145233455,0.9725419878959656,0.7787648467958693,0.5037232586909813,0.016498564188205944,0.9878880381584167,0.6341982572838168,0.8989207025745549,0.021243441113673656,0.9631791114807128,0.8188811055887986,0.5187586948640563,-0.034390042723655645,0.9872215390205384,144.4868260416754,133.08415275329605,112.31789621840306,724.3088839642603
3,0.1,0.48632248169544895,0.7082596612030492,-0.08856224314431294,0.999900758266449,0.4786062923768232,0.7092652642932573,-0.10709799792079894,0.999926507472992,0.4772086333523286,0.7092082251961463,-0.10733343648794902,0.9999226331710817,0.4773190688561664,0.708574492220687,-0.10729236266302689,0.9999456405639648,0.4779760435160687,0.7108383043456891,-0.08677452761664689,0.9999416470527648,0.47771838334194866,0.7095964387651489,-0.08703921235042633,0.9999407529830932,0.476956590364949,0.7088545900088882,-0.08715936018232068,0.9999473094940186,0.47845165017900354,0.7001370248452734,-0.15156468713644417,0.9999138712882996,0.47368194302604455,0.705392451833464,-0.06718243389235823,0.9998937249183656,0.49456001626812396,0.7018243205591563,-0.09376086347074358,0.9998443126678468,0.4928705414139731,0.7005850569000779,-0.070179404682008,0.9998538494110109,0.527518531892126,0.672856305299812,-0.18529321886643774,0.9999645948410034,0.5100939240331054,0.6849228485983788,0.03857892792455564,0.9999805092811584,0.5898625292826747,0.667097037794034,-0.16760249867317503,0.2367350310087204,0.5220764854256104,0.7548525363276838,0.12080483521742674,0.1436946094036102,0.6300797458214973,0.6807264480096449,-0.09557765513771303,0.2842758297920227,0.5360008330376195,0.7971057097019152,0.1340558826359705,0.4001160562038421,0.6338192137643648,0.6861227506989087,-0.10975053970251557,0.3017893731594085,0.5358012184088499,0.8112135682981779,0.13087636742694292,0.4216380715370178,0.6328672039877785,0.6879715197459212,-0.10971998550068618,0.2953532338142395,0.5359266659117873,0.8121844277814577,0.104106539519977,0.407662957906723,0.6330159347508395,0.6843116847930164,-0.09207440693547907,0.2821521759033203,0.5366523526918431,0.8064516901208353,0.12078101959753977,0.3958071768283844,0.6287648081905691,0.5950022624146971,-0.067330829872326,0.9999870657920836,0.638024332223649,0.573870195498291,0.06706824364385716,0.999996542930603,0.6329600194102386,0.7179298611721583,0.05533976354166259,0.9221218228340148,0.6999237543206573,0.5994476087118368,0.039766313686864674,0.9928084015846252,0.6662197825339295,0.8199277647777632,0.231564883826043,0.9099841713905334,0.7765726171649943,0.5858657499403416,0.16390034618993948,0.9786396026611328,0.6775086274010216,0.8268174276986656,0.24648565094328834,0.973311185836792,0.7891256788139426,0.5641521656212531,0.15407166305542186,0.9879701137542723,0.6699228478408897,0.8591878367429071,0.19736905787038012,0.9655450582504272,0.8198907239331009,0.5825498075439626,0.13654135585366378,0.98739755153656,127.23695548176522,137.64278216931035,111.7231826253024,941.5217975792536
4,0.1333333333333333,0.5132167082354678,0.6965283100082655,-0.24284381269957223,0.9998992681503296,0.5063116083686815,0.6963563354613076,-0.2633498327330124,0.9999247193336488,0.5042708792734039,0.6959955296162355,-0.2636162606379262,0.9999189972877502,0.5040579392217702,0.6950116207904733,-0.26359544993626116,0.9999457597732544,0.5056884008369985,0.698932077211628,-0.24359135591150016,0.9999395608901978,0.5051669196523725,0.6980032904052547,-0.24388261511306963,0.999936580657959,0.504233620922791,0.697617273233514,-0.24405398323237992,0.999947428703308,0.501675851078579,0.6852713714094683,-0.2966336430858077,0.999914526939392,0.49820736621347383,0.6940328377348737,-0.21278464256912064,0.999879002571106,0.5188753495196718,0.6885638942378601,-0.24227212136959453,0.9998547434806824,0.5175212725978648,0.6888702208648076,-0.21919548769148284,0.999858558177948,0.5423359429894701,0.6592572312122648,-0.29189314703085645,0.999964714050293,0.5267559997234776,0.6718629950372061,-0.07978670317274672,0.999980330467224,0.6004918647088597,0.6680175383438647,-0.2451734209713825,0.21924988925457,0.544655978265159,0.7344125426956867,0.025667790655479295,0.1475738137960434,0.6356478784523122,0.6965668713558859,-0.14972792980600488,0.2629947662353515,0.5623912638940067,0.7744692066911756,0.0562193187999619,0.4155064523220062,0.637719276453059,0.7044559033771749,-0.1614925734138836,0.2779420912265777,0.5639390087826563,0.7866650021462986,0.05190877619047283,0.4319915473461151,0.6376366417875081,0.7059994239286458,-0.1669213053621173,0.2719555497169494,0.5648506776540816,0.7872688309943948,0.023376129695798983,0.4187356531620025,0.6387978073446927,0.7007688656943076,-0.14764568171219816,0.2583614885807037,0.564765197062833,0.7821560402011657,0.043037690278092344,0.4011036157608032,0.6362841233485894,0.5867690900299382,-0.05988166528746423,0.9999685883522034,0.6413131990527208,0.5680533235266881,0.05966892729107208,0.9999929666519164,0.6522140172770863,0.7021827757017235,0.09888215323459794,0.8448486328125,0.6928958144553646,0.6074081347364575,0.04886686562460705,0.9233726859092712,0.6869609113257455,0.7816108794095344,0.3426039085498015,0.8669877052307129,0.7656560515332105,0.6276294314642299,0.2286948649096084,0.9297183752059937,0.6968365497116404,0.787268985318635,0.3644225006265786,0.9218994975090028,0.780620060497625,0.6088087057872975,0.2175686551971097,0.920971691608429,0.6959572997868697,0.8066532691410648,0.31970950771398177,0.9219934940338136,0.803098653148032,0.6294683519231681,0.22239980884610777,0.923574149608612,122.5861971772452,140.5323649283162,175.08601605701998,1790.0873295672752
5,0.1666666666666666,0.5687113471696059,0.6654903720900012,-0.44404529308896046,0.9995312690734864,0.5646189009384781,0.6634576217165711,-0.4622791031560184,0.9997882843017578,0.5619940948182766,0.6626128936628304,-0.4625677083001898,0.9996808171272278,0.5616106706559181,0.6610557970963451,-0.46257609881961304,0.999821126461029,0.5632492780698108,0.6677598765966322,-0.45219371259175567,0.9998506307601928,0.5619527358082137,0.6676348355045141,-0.4525315423667673,0.9998062252998352,0.5605267894372625,0.6680988766728699,-0.4527677136311914,0.9998793005943298,0.5540094668707229,0.6511005935253544,-0.4636047901828836,0.9997776746749878,0.5515171458083881,0.6655393006735133,-0.41818969456301497,0.9996249675750732,0.5705428333619439,0.6558260959786444,-0.4309895537552545,0.9985542893409728,0.5691045295946763,0.6592578906106314,-0.41997557788022444,0.9987015724182128,0.5757231133113376,0.631681000072844,-0.39360105165594217,0.9999512434005736,0.5589969344297108,0.644864534974858,-0.269458850982345,0.999955415725708,0.6206420422833588,0.6746031952795111,-0.29679323843248745,0.1989807039499282,0.5761739309853109,0.6963868499563189,-0.1386850945696422,0.1329161077737808,0.6368597422990112,0.7345342210649346,-0.16891274865813677,0.23875193297863,0.6003871588784767,0.7264444457611586,-0.052848884614661244,0.3739812076091766,0.6338792510019111,0.7493831367638413,-0.16945904351823138,0.2517769932746887,0.6046520780720251,0.7363138747383835,-0.05419238898851587,0.3888145983219147,0.6340529691441001,0.7489003187594151,-0.18588451639965992,0.2465464174747467,0.6079416373120843,0.7350956626459537,-0.07948035393917675,0.3768865764141083,0.6389485331989677,0.7407665883971122,-0.17015576046833264,0.2337253987789154,0.6062035520493034,0.7316430572998786,-0.062124195527440265,0.3610134124755859,0.6452410818746357,0.5755946250331192,-0.029882666885503728,0.9999579191207886,0.6393398306318627,0.5634607409896254,0.02973765030575471,0.9999815225601196,0.6810179354624164,0.6557349598667432,0.10954959680455245,0.7604703903198242,0.670990205330041,0.6114491352095222,-0.06903371468072682,0.8327301740646362,0.7089064511593945,0.7023566240978483,0.381826131321235,0.7804429531097412,0.7248517885152017,0.6822198751128288,0.11938258953894254,0.8390622138977051,0.7139941312219565,0.7055684995756297,0.406724518786145,0.8299431204795837,0.7409945146681116,0.669612179896842,0.09855539642684341,0.8307406306266785,0.728407299308901,0.7117837883150986,0.3609187551863813,0.8301191926002502,0.7501919196973166,0.6926067509293732,0.1240860829177318,0.835957407951355,168.82202824273944,149.31518323977835,231.06233792978745,-1318.9360927361463
6,0.2,0.635832861231119,0.6317026028651762,-0.6431595874795843,,0.6354746315269638,0.6264429284619202,-0.6575579578852236,,0.6327844598808527,0.6253160850779893,-0.6578616566117699,,0.6323899671960334,0.6235737267851849,-0.6578848498182308,,0.6328271383788409,0.6306751993869493,-0.6547265989109723,,0.6305362521458465,0.6306359101113415,-0.6550894143573334,,0.6285053539884805,0.6310606526956435,-0.6553482660197488,,0.620852046919974,0.611831253030608,-0.6217234722920674,,0.6166260469919117,0.6244750228093023,-0.6037806504628498,,0.633524633151157,0.6228310651287781,-0.6170483537054832,,0.6309590207755171,0.6254637306077865,-0.614264833915068,,0.6212740909780092,0.6034699080588983,-0.49883551165092477,,0.5948658299029062,0.6062234192824643,-0.44730938933133624,,0.6400520596157184,0.6969510053723694,-0.41564353086612366,,0.6005562590037642,0.6509607762264735,-0.30488882378049353,,0.6292894220017127,0.8115048632043487,-0.3374445957105684,,0.6262935537607683,0.6826557258690993,-0.1896625923931164,,0.622094301547679,0.8375711955699678,-0.34524966283290265,,0.6300555954910179,0.6911786971434544,-0.1959931716738726,,0.6212909182701082,0.83580895713617,-0.37195943905124357,,0.6359218668030998,0.6890953221187301,-0.21893841585086857,,0.6240452370528642,0.823722740632556,-0.34459981272242124,,0.6339514493128126,0.6870211622325222,-0.1968182448801622,,0.6454746417173867,0.5708600951701914,-0.003277859665288361,,0.62957912097658,0.5611204715802764,0.0031569016243302482,,0.6911070620448923,0.5952207595500267,0.153451578000515,,0.6367434494911526,0.6015624253818469,-0.12407306358653174,,0.7086448518809965,0.5894642070820801,0.4605593553609147,,0.6751442837697487,0.6981438343088999,0.09652952660001064,,0.7097501233014536,0.5855828145180921,0.4897793617772814,,0.6907276967816292,0.692826561044682,0.07637080556394696,,0.7343976406559671,0.5884966236328499,0.44497747756770456,,0.6912152951294721,0.7156115781747301,0.10675546333024881,,,155.93652079030204,87.15694320794356,-6081.713713947592
7,0.2333333333333333,0.6917707621257938,0.5860299600286744,-0.745727015168149,,0.6959942841612583,0.5775210401031577,-0.75049934632262,,0.6940190063788281,0.5768295306297553,-0.7507769190591578,,0.6939411802772119,0.5756549788073895,-0.7507657724583201,,0.6918098339890415,0.5789285582444513,-0.750507474431274,,0.6893338907650493,0.5778944763461724,-0.7508579759855087,,0.6870545793291922,0.5773175223165872,-0.7511284816999457,,0.6820594723351984,0.5654808580263826,-0.6754890600987467,,0.6744947952118769,0.568856340663786,-0.6729534312605226,,0.6857287102104588,0.5822110351655194,-0.70555437968093,,0.6814315483378807,0.5817632518124709,-0.7067372991830597,,0.6633779303002708,0.5781226166111164,-0.5239432363686133,,0.6275948158572534,0.5612632337117937,-0.5255478172826344,,0.6580214426625092,0.6986475219731116,-0.4595723873074241,,0.6154375695385634,0.6058085585984858,-0.40528206996954574,,0.631342619251355,0.8369778051601748,-0.4235593403786949,,0.6336965150222368,0.6464757314586653,-0.30034411491373836,,0.6243696426679918,0.8636905977252594,-0.43575303238955204,,0.6329616377279637,0.6561716135394314,-0.31934153396560777,,0.623587519935888,0.8637812090696502,-0.46648619646609224,,0.6404671796038889,0.6559626872312728,-0.340116936382146,,0.6242839725475653,0.8496049027892745,-0.4334557812209032,,0.6398138341158401,0.6539075227836344,-0.3070550959535979,,0.6397791287446147,0.5715508549596329,0.012808943819850142,,0.6183514320540834,0.5576633175976785,-0.012872952445796497,,0.6894730053428264,0.5699073395660976,0.17858468552855275,,0.6089766179173512,0.5751887892619039,-0.16577608056818088,,0.6933803824084442,0.5430943476165458,0.5008143314406993,,0.6222620559758798,0.6772957546988205,0.06686238386571694,,0.6917342117958576,0.5390443000395793,0.5322156298526429,,0.635498716621061,0.6766753122800003,0.053480149691120936,,0.7162832169035073,0.5355795934725032,0.48822015422785214,,0.6263069353992392,0.7001051714588065,0.08050355584905176,,,155.12564612030792,-174.385243000052,-3533.5362268722806
8,0.2666666666666666,0.7306634698688166,0.5356400138411916,-0.7390794626603219,0.9995766282081604,0.7384630493059758,0.5246927699036035,-0.7357837915664969,0.9998082518577576,0.7377221570362121,0.5249036079576758,-0.7360343702465624,0.9997112154960632,0.7381284118687721,0.5249492219173961,-0.7360410402764792,0.9998380541801452,0.733256996321349,0.5216341839061639,-0.7402890411210026,0.9998649954795836,0.7306908357535753,0.5193454228536594,-0.7405980270008823,0.9998249411582948,0.7282091071546267,0.5173969960703344,-0.740844981061836,0.9998908638954164,0.727989047148627,0.5177455395501055,-0.6364015926601874,0.9997988939285278,0.716810920386203,0.5077463470270889,-0.654688069597684,0.9996610879898072,0.7229711473342784,0.5391587073945303,-0.6918479096264034,0.9986966848373412,0.7170466249205445,0.5344516476790888,-0.6987804085465918,0.998828649520874,0.7020899892854793,0.5580247954439425,-0.478191984532211,0.9999560117721558,0.6506716330426733,0.5159548971628531,-0.525035004483344,0.9999585747718812,0.6784212622979329,0.6806207961096381,-0.3976064881551373,0.2766179144382477,0.6174407003148485,0.5700074182275232,-0.4546155475627156,0.2145262211561203,0.6524862009581376,0.8145693048538545,-0.36360741297203053,0.3127296268939972,0.6203547742314124,0.6279315663977383,-0.39767023029238174,0.4355300068855285,0.646197653243817,0.837140406889152,-0.3735133055492729,0.3244808614253998,0.614462105108819,0.6393495083884975,-0.43088793735245146,0.4488395750522613,0.6455053427543844,0.8411248579364582,-0.4081878407340706,0.3201863467693329,0.6224738115375666,0.6409190265569469,-0.4480835023350521,0.4381557106971741,0.6440423527610188,0.8277307363859255,-0.3752133165858532,0.3083264827728271,0.6238550869575776,0.6385671478156159,-0.40407264363011897,0.422850638628006,0.6340153206006881,0.5754326266142964,0.021527858335326725,0.999949038028717,0.6075789016738952,0.5510536041891054,-0.021539857621966457,0.9999721050262452,0.6764747659379022,0.5803202134256391,0.16180535267921844,0.6909134984016418,0.5841533069134108,0.5408642400235435,-0.1719658428146806,0.8441093564033508,0.6672314594742617,0.565123796508987,0.46137223561780194,0.7050331830978394,0.5727299439310529,0.620907018315084,0.0692741838399909,0.7923412919044495,0.6627217004343374,0.5662390540485237,0.48990916898495246,0.7543351650238037,0.5797745612038367,0.6215390720896921,0.06961486053485452,0.7769435048103333,0.6806534706720674,0.5620284488578668,0.43413243459037687,0.7593325972557068,0.5630225180258341,0.6470305372857519,0.07073668864518062,0.7996637225151062,140.7500558485269,144.3108379236319,-148.4121385835418,3492.915575976483
9,0.3,0.7458435314869829,0.49312495044611593,-0.6494373478883596,0.9996189475059508,0.7572101407991569,0.48124432320248234,-0.6419186747461703,0.9998273849487304,0.7589934314783757,0.4827926215306405,-0.6421354719944106,0.9997400641441344,0.7606822425472847,0.4843989560438653,-0.6421435417877758,0.9998542070388794,0.7496610678990097,0.472179063876592,-0.6506580114189809,0.999878466129303,0.7466088565870312,0.4681534747723133,-0.6509092114699055,0.999842405319214,0.7435084633730931,0.46440669578147176,-0.6511064066992844,0.9999017715454102,0.7563324146757362,0.4814412435810973,-0.5391859073974218,0.9998189806938172,0.7326902758451637,0.4530585594940646,-0.5772463762412618,0.9996949434280396,0.738832701675082,0.5044977402212552,-0.6031865072575346,0.9988269209861756,0.7301366997305667,0.49421633652192587,-0.615489118681314,0.9989455938339232,0.7371776353915653,0.5469353886445909,-0.3906265739039175,0.9999603629112244,0.6583793063420229,0.4782774588176839,-0.4822665574895481,0.9999616146087646,0.7041213420583051,0.6517991275062307,-0.30120900878526163,0.3487529456615448,0.6040290332423245,0.5492126380042268,-0.4789340987383035,0.2886930704116821,0.6809942743697804,0.7578698769452696,-0.28271772398437456,0.3809775114059448,0.5929725697163619,0.6282621315480172,-0.5059808691712654,0.4905470907688141,0.6813521585160123,0.7701096779636283,-0.292503401402551,0.3909370601177215,0.5817006534012727,0.6442065517536384,-0.5521071320066697,0.502124547958374,0.6792947882039067,0.773439720634841,-0.3306143405147981,0.3874101936817169,0.5903626910782457,0.6490761274510595,-0.5657183504689169,0.4926587045192718,0.673969301707494,0.7665289130818387,-0.2962249488061899,0.376491904258728,0.5949243171150898,0.6449790578909893,-0.5145936152128482,0.4783088266849518,0.6342399313951348,0.5840503346596537,0.02407399032685231,0.9999534487724304,0.6019666936595929,0.538203712704261,-0.024101542979738426,0.999974250793457,0.6549898439802307,0.6237846330155064,0.11952127653910957,0.6587416529655457,0.5664275220873327,0.4998218086320837,-0.09175901259164289,0.8499086499214172,0.6356610926092965,0.6548272568326989,0.35284737427192886,0.6394980549812317,0.5300087269698277,0.5361548687877815,0.16320367160079,0.7457607388496399,0.6296224553125144,0.6638164584632342,0.373366115331635,0.682133138179779,0.5294051383255443,0.5405343375847682,0.18382049385435886,0.7140538096427917,0.6375095130438317,0.6660561942871956,0.29909421388425195,0.7017157673835754,0.5087034588604039,0.5571684516051187,0.13535545377443606,0.7701205015182495,145.34864481640747,145.2315035480718,58.47579539838023,1996.188816313476
