Frame,Time,FPS,Landmark_ID,Visibility,X_clean,Y_clean,Z_clean,X_raw,Y_raw,Z_raw
1,0.03333333333333333,30.0,10,0.999758780002594,770.2764587402344,445.66112887859344,38.67533826828003,0.39901962876319885,-0.36908555030822754,-0.08299507200717926
1,0.03333333333333333,30.0,11,0.9999123215675354,735.2937927246094,417.6906155347824,217.38266372680664,0.2947212755680084,-0.3229733109474182,0.18179982900619507
1,0.03333333333333333,30.0,12,0.9999926090240479,743.682746887207,432.1547816991806,-106.91480827331543,0.3311770558357239,-0.3794199228286743,-0.08674647659063339
1,0.03333333333333333,30.0,13,0.047958020120859146,752.1589736938477,370.5275158882141,255.97657012939453,0.3627212345600128,-0.1684228479862213,0.24906915426254272
1,0.03333333333333333,30.0,14,0.997014045715332,773.3559265136719,375.48031783103943,-171.07822608947754,0.3781498074531555,-0.1589898318052292,-0.16765394806861877
1,0.03333333333333333,30.0,15,0.07384130358695984,796.5706558227539,338.25019669532776,178.51665687561035,0.5167244076728821,-0.033895280212163925,0.25325942039489746
1,0.03333333333333333,30.0,16,0.987466037273407,824.8303756713867,342.40320897102356,-138.47419452667236,0.5188931226730347,-0.06293239444494247,-0.13970786333084106
1,0.03333333333333333,30.0,17,0.10774006694555283,807.5122833251953,334.110702753067,183.85417556762695,0.55678391456604,-0.04242296144366264,0.2715146243572235
1,0.03333333333333333,30.0,18,0.979832649230957,836.7794494628906,331.42591667175293,-168.09830474853516,0.5809494256973267,-0.03694002330303192,-0.19089724123477936
1,0.03333333333333333,30.0,19,0.11051511764526367,823.3457107543945,334.7151975631714,155.27549171447754,0.5696558356285095,-0.049365557730197906,0.24664011597633362
1,0.03333333333333333,30.0,20,0.9751944541931152,841.6194076538086,334.24593114852905,-147.77903938293457,0.6344828605651855,-0.058027204126119614,-0.1743055284023285
1,0.03333333333333333,30.0,21,0.12873278558254242,819.3887100219727,336.789270401001,164.63182640075684,0.5238800048828125,-0.016687290742993355,0.2411489486694336
1,0.03333333333333333,30.0,22,0.9501056671142578,837.177978515625,337.1137104034424,-131.12426376342773,0.5455525517463684,-0.06662954390048981,-0.13524456322193146
1,0.03333333333333333,30.0,23,0.9999945163726807,671.3743743896484,333.1334173679352,93.20804214477539,0.03634707257151604,0.010208314284682274,0.10895362496376038
1,0.03333333333333333,30.0,24,0.9999977350234985,662.9186096191406,340.38514709472656,-93.32303810119629,-0.03107568249106407,-0.013026819564402103,-0.10561653226613998
1,0.03333333333333333,30.0,25,0.9892310500144958,759.76611328125,268.17917704582214,51.26783323287964,0.27846431732177734,0.28432464599609375,0.03237157315015793
1,0.03333333333333333,30.0,26,0.9999091625213623,595.9908599853516,278.07694029808044,-179.5700225830078,-0.13071833550930023,0.19991829991340637,-0.16733011603355408
1,0.03333333333333333,30.0,27,0.996573805809021,777.5651321411133,171.640882730484,54.37774085998535,0.4285399317741394,0.6314266920089722,0.09078843146562576
1,0.03333333333333333,30.0,28,0.9998413324356079,508.2839813232422,242.6402063369751,-173.0716781616211,-0.5422987341880798,0.3500503599643707,-0.09028980135917664
1,0.03333333333333333,30.0,29,0.9934762120246887,770.5977401733398,150.92381143569946,49.90111684799194,0.43125978112220764,0.6521141529083252,0.1047225371003151
1,0.03333333333333333,30.0,30,0.9964566230773926,494.05023193359375,241.2197449207306,-175.0703830718994,-0.5830472111701965,0.35908663272857666,-0.11581052839756012
1,0.03333333333333333,30.0,31,0.9968048930168152,817.6677017211914,148.86163473129272,-10.289092183113098,0.547201931476593,0.6295114755630493,0.09686899185180664
1,0.03333333333333333,30.0,32,0.9994516372680664,494.2579765319824,215.31613969802856,-247.73888397216797,-0.579922080039978,0.38631361722946167,-0.17648883163928986
2,0.06666666666666667,30.0,0,0.9997066855430603,771.2278747558594,453.0702795982361,73.4571304321289,0.4287177622318268,-0.41577890515327454,-0.035498008131980896
2,0.06666666666666667,30.0,1,0.9994301795959473,768.0222702026367,461.0494759082794,93.61259651184082,0.4143815040588379,-0.447030246257782,-0.02242107130587101
2,0.06666666666666667,30.0,2,0.9993587732315063,766.8174133300781,461.49621176719666,93.48995304107666,0.41701453924179077,-0.4462493658065796,-0.01655680313706398
2,0.06666666666666667,30.0,3,0.999504029750824,765.4717254638672,461.77899277210236,93.56831645965576,0.41636326909065247,-0.44732269644737244,-0.01825682818889618
2,0.06666666666666667,30.0,4,0.9997385740280151,767.9468078613281,461.2099610567093,62.13988637924194,0.418946772813797,-0.44590336084365845,-0.06586966663599014
2,0.06666666666666667,30.0,5,0.9997979402542114,766.9229507446289,461.6736398935318,61.87468671798706,0.41992849111557007,-0.4426323175430298,-0.0757041648030281
2,0.06666666666666667,30.0,6,0.9998522996902466,765.8374328613281,462.0982732772827,61.73764514923096,0.4175136089324951,-0.4323880672454834,-0.055893365293741226
2,0.06666666666666667,30.0,7,0.9995618462562561,754.8291320800781,459.3007893562317,163.43658256530762,0.34285658597946167,-0.46753671765327454,0.058728452771902084
2,0.06666666666666667,30.0,8,0.9996963143348694,755.4238357543945,460.4157364368439,20.432546854019165,0.2856411933898926,-0.4272221326828003,-0.0790366381406784
2,0.06666666666666667,30.0,9,0.9994811415672302,765.9450988769531,445.43985629081726,101.07834720611572,0.4203944206237793,-0.40535297989845276,0.0035656457766890526
2,0.06666666666666667,30.0,10,0.9996204972267151,765.7849731445312,445.9728616476059,58.08893966674805,0.3875768184661865,-0.375250905752182,-0.061763688921928406
2,0.06666666666666667,30.0,11,0.9998896718025208,734.7537460327148,417.7113661766052,240.0296401977539,0.29470184445381165,-0.3187815248966217,0.19891192018985748
2,0.06666666666666667,30.0,12,0.9999874830245972,740.6472244262695,433.77907705307007,-80.74658489227295,0.31781142950057983,-0.3812076449394226,-0.061726123094558716
2,0.06666666666666667,30.0,13,0.05451853200793266,753.3531188964844,369.963485956192,263.84894371032715,0.38081416487693787,-0.1494826227426529,0.24116826057434082
2,0.06666666666666667,30.0,14,0.9944078326225281,770.5945816040039,377.1688027381897,-142.21118545532227,0.37705308198928833,-0.15890388190746307,-0.13164867460727692
2,0.06666666666666667,30.0,15,0.08490407466888428,811.0137634277344,335.70992159843445,177.0399398803711,0.5318566560745239,0.0015206014504656196,0.23453891277313232
2,0.06666666666666667,30.0,16,0.9794778823852539,819.8199234008789,341.14658975601196,-104.7802677154541,0.5204360485076904,-0.04543357715010643,-0.10296771675348282
2,0.06666666666666667,30.0,17,0.11972720175981522,820.5930862426758,325.97807335853577,182.14605903625488,0.5757046341896057,-0.002534950617700815,0.251891553401947
2,0.06666666666666667,30.0,18,0.9683193564414978,831.0027008056641,329.6483008861542,-132.9549379348755,0.5852938890457153,-0.016858162358403206,-0.15332619845867157
2,0.06666666666666667,30.0,19,0.12331569194793701,828.9063034057617,329.38523411750793,153.40769577026367,0.5874466300010681,-0.0063912104815244675,0.22552961111068726
2,0.06666666666666667,30.0,20,0.9611336588859558,835.2702713012695,332.9085624217987,-112.60077381134033,0.637145459651947,-0.04192003980278969,-0.1392587572336197
2,0.06666666666666667,30.0,21,0.1409119814634323,824.5542755126953,331.726699590683,162.8998317718506,0.5392798185348511,0.020730333402752876,0.22129866480827332
2,0.06666666666666667,30.0,22,0.9258268475532532,830.9356842041016,335.92454767227173,-97.27675151824951,0.5472166538238525,-0.04921107739210129,-0.09959449619054794
2,0.06666666666666667,30.0,23,0.9999932646751404,672.1987609863281,332.963942527771,92.98551750183105,0.03714786469936371,0.012141652405261993,0.10903901606798172
2,0.06666666666666667,30.0,24,0.999997079372406,662.7498321533203,341.85765409469604,-93.09908866882324,-0.03192882984876633,-0.014526926912367344,-0.1058846041560173
2,0.06666666666666667,30.0,25,0.9873708486557007,758.3128967285156,268.1934163570404,32.46408033370972,0.28046756982803345,0.29155850410461426,0.03405581787228584
2,0.06666666666666667,30.0,26,0.9998883605003357,597.0004348754883,279.419536113739,-181.0627384185791,-0.16986799240112305,0.1959332674741745,-0.16682690382003784
2,0.06666666666666667,30.0,27,0.9959802031517029,780.4948425292969,171.6643145084381,42.41634178161621,0.45018255710601807,0.6426917314529419,0.09379322081804276
2,0.06666666666666667,30.0,28,0.999794065952301,509.2271919250488,243.20013570785522,-165.45511436462402,-0.5930508375167847,0.3500347435474396,-0.08288374543190002
2,0.06666666666666667,30.0,29,0.99153071641922,773.2382354736328,150.91552019119263,38.38160419464111,0.4514900743961334,0.6652629971504211,0.10768598318099976
2,0.06666666666666667,30.0,30,0.9950593113899231,494.58598709106445,241.06725811958313,-165.53994941711426,-0.6329370141029358,0.359432190656662,-0.10728145390748978
2,0.06666666666666667,30.0,31,0.9960593581199646,823.3284072875977,149.398357629776,-37.24853181838989,0.5754920244216919,0.6420835256576538,0.08800429850816727
2,0.06666666666666667,30.0,32,0.9992318153381348,488.10374450683594,216.11209917068481,-252.7616786956787,-0.6164360642433167,0.3831998407840729,-0.17078962922096252
3,0.1,30.0,0,0.9996233582496643,752.1453094482422,466.07013988494873,95.34628200531006,0.38157030940055847,-0.45064499974250793,0.003475368022918701
3,0.1,30.0,1,0.9992964863777161,746.3459701538086,473.2066032886505,113.48502731323242,0.3628605306148529,-0.4798198640346527,0.011686936020851135
3,0.1,30.0,2,0.999248743057251,745.2642974853516,473.1233528852463,113.3335018157959,0.364475816488266,-0.47897446155548096,0.019026923924684525
3,0.1,30.0,3,0.9994046092033386,744.1276245117188,472.83804845809937,113.43848991394043,0.3658066391944885,-0.47936350107192993,0.016341065987944603
3,0.1,30.0,4,0.9996055960655212,746.6025695800781,473.26443922519684,83.26335525512695,0.3701937794685364,-0.4788511395454407,-0.026386544108390808
3,0.1,30.0,5,0.9996962547302246,745.7658233642578,473.22009909152985,83.0542802810669,0.3720075190067291,-0.47509080171585083,-0.03856677934527397
3,0.1,30.0,6,0.9997467994689941,744.9469299316406,473.16550755500793,82.93639183044434,0.3711036443710327,-0.46595969796180725,-0.018805231899023056
3,0.1,30.0,7,0.9995013475418091,735.2845230102539,467.3002406358719,171.73395538330078,0.28263548016548157,-0.48636338114738464,0.07494395226240158
3,0.1,30.0,8,0.99949711561203,737.4666137695312,468.2545223236084,33.15385866165161,0.25117602944374084,-0.43842431902885437,-0.05254148691892624
3,0.1,30.0,9,0.9993735551834106,750.3510360717773,458.3864994049072,118.4893684387207,0.3759150207042694,-0.43776935338974,0.03292154520750046
3,0.1,30.0,10,0.9994546175003052,750.0682754516602,458.7526659965515,77.00300216674805,0.3513021469116211,-0.4026947021484375,-0.030710281804203987
3,0.1,30.0,11,0.999896228313446,712.294189453125,423.7898622751236,230.34239387512207,0.19714006781578064,-0.32820579409599304,0.19708137214183807
3,0.1,30.0,12,0.9999857544898987,733.2913284301758,436.92526638507843,-79.34569931030273,0.31039509177207947,-0.3834528625011444,-0.052515070885419846
3,0.1,30.0,13,0.1075977310538292,657.6978378295898,379.1226750612259,247.99853897094727,0.011616998352110386,-0.16215017437934875,0.22027508914470673
3,0.1,30.0,14,0.9936657547950745,753.3880004882812,381.7333356142044,-171.44319534301758,0.3490730822086334,-0.16037900745868683,-0.14505062997341156
3,0.1,30.0,15,0.15045881271362305,597.6497268676758,345.5501868724823,172.21532821655273,-0.1730060577392578,-0.03219432756304741,0.23789426684379578
3,0.1,30.0,16,0.9771348834037781,790.4576568603516,339.32125425338745,-247.31901741027832,0.4623960852622986,-0.03098965436220169,-0.19704768061637878
3,0.1,30.0,17,0.18266479671001434,582.3249664306641,337.17904901504517,170.38754653930664,-0.22980332374572754,-0.027415255084633827,0.25746673345565796
3,0.1,30.0,18,0.9653021693229675,802.0785827636719,328.2761449813843,-293.434627532959,0.5114679336547852,0.0031437762081623077,-0.26984554529190063
3,0.1,30.0,19,0.18586495518684387,583.5421142578125,337.9919514656067,144.0330104827881,-0.24801218509674072,-0.016997097060084343,0.23364737629890442
3,0.1,30.0,20,0.9575258493423462,803.7456893920898,330.0595736503601,-268.7796936035156,0.5601460933685303,-0.006684551015496254,-0.24404305219650269
3,0.1,30.0,21,0.1953958421945572,589.88232421875,340.37113308906555,161.03641319274902,-0.1956830769777298,-0.008213247172534466,0.23111557960510254
3,0.1,30.0,22,0.9171352982521057,799.0298767089844,333.08493161201477,-239.8699436187744,0.4841410517692566,-0.02840185910463333,-0.19373862445354462
3,0.1,30.0,23,0.9999908208847046,664.9236145019531,336.86673045158386,97.22134780883789,0.028042767196893692,0.010853555984795094,0.10905641317367554
3,0.1,30.0,24,0.9999954104423523,662.4842376708984,347.4203131198883,-97.29195213317871,-0.02323724888265133,-0.013040337711572647,-0.10590492188930511
3,0.1,30.0,25,0.9821147918701172,751.0856781005859,269.8089473247528,5.228533029556274,0.28748956322669983,0.286203533411026,0.026732105761766434
3,0.1,30.0,26,0.9998602271080017,609.8703689575195,286.56681418418884,-259.9610023498535,-0.1591094583272934,0.19433359801769257,-0.21017245948314667
3,0.1,30.0,27,0.9949216246604919,782.5085678100586,173.72266101837158,-35.470767974853516,0.4829283356666565,0.6400731205940247,0.04366637393832207
3,0.1,30.0,28,0.9995651841163635,530.7427825927734,246.629376411438,-220.0774040222168,-0.5160426497459412,0.3518589437007904,-0.0894295945763588
3,0.1,30.0,29,0.9888765215873718,775.9785690307617,152.97697591781616,-48.09733772277832,0.48523038625717163,0.6648322939872742,0.05014721304178238
3,0.1,30.0,30,0.9927290081977844,517.4355926513672,242.50916862487793,-216.86628913879395,-0.5487187504768372,0.36135628819465637,-0.11264659464359283
3,0.1,30.0,31,0.9952990412712097,824.4599304199219,152.6740300655365,-135.95939826965332,0.6295791864395142,0.637156069278717,0.011836264282464981
3,0.1,30.0,32,0.9988153576850891,503.6326789855957,225.37688899040222,-292.43239974975586,-0.5298581719398499,0.3856212794780731,-0.16720859706401825
4,0.13333333333333333,30.0,0,0.9991174936294556,724.1653289794922,476.04198360443115,231.63739013671875,0.2830732464790344,-0.45971760153770447,0.1390240639448166
4,0.13333333333333333,30.0,1,0.998175323009491,718.2243347167969,481.16721189022064,250.97325897216797,0.2598820626735687,-0.488462895154953,0.15102769434452057
4,0.13333333333333333,30.0,2,0.9982638955116272,717.2359085083008,480.85068011283875,250.84691619873047,0.26144319772720337,-0.4870853126049042,0.15834535658359528
4,0.13333333333333333,30.0,3,0.9985652565956116,716.2706909179688,480.4286152124405,250.96246147155762,0.2641752064228058,-0.487150102853775,0.1542319506406784
4,0.13333333333333333,30.0,4,0.9986295104026794,718.1977615356445,481.29171574115753,224.8417625427246,0.271432489156723,-0.48720723390579224,0.11995603144168854
4,0.13333333333333333,30.0,5,0.9989523887634277,717.2014389038086,481.1163378953934,224.65566444396973,0.2740497887134552,-0.4839402437210083,0.10651673376560211
4,0.13333333333333333,30.0,6,0.9990115761756897,716.2353973388672,481.0194339752197,224.53502082824707,0.27373018860816956,-0.4757544696331024,0.125780388712883
4,0.13333333333333333,30.0,7,0.9988981485366821,711.1152191162109,475.3857135772705,296.8839569091797,0.1972929835319519,-0.48466750979423523,0.19609284400939941
4,0.13333333333333333,30.0,8,0.9980002045631409,711.7303848266602,476.66265535354614,175.51931190490723,0.1800316721200943,-0.43753713369369507,0.10020007938146591
4,0.13333333333333333,30.0,9,0.9983499050140381,722.7853088378906,468.52470874786377,248.87668991088867,0.28572869300842285,-0.4435103237628937,0.1606084406375885
4,0.13333333333333333,30.0,10,0.9979792237281799,722.2532272338867,469.3201950788498,212.4711742401123,0.2665247917175293,-0.4086858928203583,0.10511743277311325
4,0.13333333333333333,30.0,11,0.9999035000801086,699.7794570922852,428.37210416793823,306.1069793701172,0.1278696358203888,-0.32419469952583313,0.24863459169864655
4,0.13333333333333333,30.0,12,0.9999829530715942,714.6184158325195,449.14453303813934,36.71407699584961,0.2650091052055359,-0.3846740424633026,0.07348525524139404
4,0.13333333333333333,30.0,13,0.18805517256259918,629.7927703857422,387.6879587173462,288.0176467895508,-0.08324562013149261,-0.1666751503944397,0.23150016367435455
4,0.13333333333333333,30.0,14,0.9899923801422119,729.5299530029297,389.24285995960236,-104.18317794799805,0.2413521111011505,-0.1603429913520813,-0.05620691925287247
4,0.13333333333333333,30.0,15,0.2292519211769104,554.0421752929688,352.4539096355438,214.83635902404785,-0.31933876872062683,-0.051405467092990875,0.25715360045433044
4,0.13333333333333333,30.0,16,0.9648153185844421,750.1536254882812,344.1555004119873,-153.16398811340332,0.33349114656448364,-0.023711368441581726,-0.11165180802345276
4,0.13333333333333333,30.0,17,0.25704553723335266,538.4641799926758,342.34242153167725,209.62068557739258,-0.3898036479949951,-0.046994056552648544,0.2675625681877136
4,0.13333333333333333,30.0,18,0.9473106861114502,757.1677780151367,333.28320050239563,-195.5141372680664,0.3785875737667084,0.007188299670815468,-0.17689600586891174
4,0.13333333333333333,30.0,19,0.25948888063430786,536.6064949035645,340.887353181839,195.57327461242676,-0.4239087998867035,-0.04268241301178932,0.25728142261505127
4,0.13333333333333333,30.0,20,0.9362953305244446,759.421760559082,333.82848501205444,-166.9577178955078,0.42047634720802307,0.00046471241512335837,-0.14964140951633453
4,0.13333333333333333,30.0,21,0.26397278904914856,543.4295196533203,345.4866507053375,208.88939094543457,-0.3495281934738159,-0.030559681355953217,0.2582204341888428
4,0.13333333333333333,30.0,22,0.8835618495941162,756.028564453125,337.36163663864136,-144.04895782470703,0.35025137662887573,-0.020035522058606148,-0.10862388461828232
4,0.13333333333333333,30.0,23,0.9999904632568359,663.92138671875,339.8096716403961,99.88359260559082,0.014294548891484737,0.015145487152040005,0.10554198920726776
4,0.13333333333333333,30.0,24,0.9999947547912598,657.8533630371094,355.5549702644348,-99.94665241241455,-0.009954489767551422,-0.01768457144498825,-0.10209587216377258
4,0.13333333333333333,30.0,25,0.9768072962760925,740.4792022705078,270.99684834480286,28.26165747642517,0.2599376440048218,0.301908016204834,0.04122913256287575
4,0.13333333333333333,30.0,26,0.999859094619751,625.2041931152344,298.87584257125854,-338.8908348083496,-0.10291120409965515,0.19163677096366882,-0.27800559997558594
4,0.13333333333333333,30.0,27,0.9940308928489685,781.3108520507812,179.17649745941162,-15.124774932861328,0.46984538435935974,0.6377660632133484,0.03460394963622093
4,0.13333333333333333,30.0,28,0.9993234276771545,554.8474731445312,253.30198073387146,-323.1046829223633,-0.3888903558254242,0.33278289437294006,-0.18694253265857697
4,0.13333333333333333,30.0,29,0.9874199032783508,776.0260848999023,163.67236590385437,-27.52799391746521,0.47109562158584595,0.6634863615036011,0.03995935246348381
4,0.13333333333333333,30.0,30,0.9917196035385132,538.5254974365234,248.7545485496521,-321.0354766845703,-0.4152141511440277,0.342732697725296,-0.21297597885131836
4,0.13333333333333333,30.0,31,0.9940763711929321,817.6280822753906,160.4238202571869,-119.58037948608398,0.6080182194709778,0.6342324018478394,-0.004099295008927584
4,0.13333333333333333,30.0,32,0.9983043074607849,546.8062019348145,230.3303668498993,-408.52273178100586,-0.3845863938331604,0.37700513005256653,-0.2540586292743683
5,0.16666666666666666,30.0,0,0.9986394643783569,706.4224090576172,482.85116815567017,273.7570152282715,0.22712889313697815,-0.47866877913475037,0.18301546573638916
5,0.16666666666666666,30.0,1,0.9970846176147461,700.4814834594727,486.61771380901337,287.322057723999,0.2059331238269806,-0.5055001974105835,0.18549545109272003
5,0.16666666666666666,30.0,2,0.9971808791160583,699.088005065918,486.07860267162323,287.17951011657715,0.20745138823986053,-0.5043932795524597,0.1922680139541626
5,0.16666666666666666,30.0,3,0.997683048248291,697.738883972168,485.4537402391434,287.25964164733887,0.211022287607193,-0.5043792724609375,0.18852412700653076
5,0.16666666666666666,30.0,4,0.9975707530975342,702.2443084716797,486.75650203227997,263.40219497680664,0.22425957024097443,-0.5039462447166443,0.15582820773124695
5,0.16666666666666666,30.0,5,0.9981191754341125,702.0777282714844,486.4001137018204,263.25569915771484,0.22760578989982605,-0.5011177659034729,0.1412666290998459
5,0.16666666666666666,30.0,6,0.9981768131256104,701.9266662597656,486.1299948692322,263.1775245666504,0.22781258821487427,-0.49320873618125916,0.16129733622074127
5,0.16666666666666666,30.0,7,0.9983189702033997,693.5675811767578,479.9031125307083,307.0729522705078,0.13791954517364502,-0.5042075514793396,0.2020931839942932
5,0.16666666666666666,30.0,8,0.9960523843765259,699.0521621704102,481.58751940727234,195.75319290161133,0.15803401172161102,-0.44078099727630615,0.11566058546304703
5,0.16666666666666666,30.0,9,0.9968646168708801,704.4825668334961,475.29876816272736,281.8726501464844,0.22364363074302673,-0.4669248163700104,0.19383607804775238
5,0.16666666666666666,30.0,10,0.9958794116973877,706.3948059082031,476.3512830734253,248.52294731140137,0.2168445736169815,-0.4269352853298187,0.14097316563129425
5,0.16666666666666666,30.0,11,0.9999088644981384,671.6729965209961,435.80376291275024,297.62385177612305,0.03404398262500763,-0.34340164065361023,0.23786446452140808
5,0.16666666666666666,30.0,12,0.9999779462814331,711.0974349975586,454.26987397670746,46.466782093048096,0.26703909039497375,-0.39199963212013245,0.07523345202207565
5,0.16666666666666666,30.0,13,0.2658579647541046,606.4427032470703,398.0602380037308,280.32076263427734,-0.14734429121017456,-0.20407827198505402,0.2063041627407074
5,0.16666666666666666,30.0,14,0.9862819314002991,720.0541076660156,397.46986985206604,-118.45166301727295,0.2515943646430969,-0.16584938764572144,-0.07741790264844894
5,0.16666666666666666,30.0,15,0.30521467328071594,545.5391693115234,364.1748003959656,210.87185668945312,-0.34813937544822693,-0.05850253254175186,0.23390062153339386
