Frame,Time,FPS,Landmark_ID,Visibility,Detection_OK,X_raw,Y_raw,Z_raw,X_clean,Y_clean,Z_clean
1,0.033333,30.000000,17,0.997707,True,0.744998,0.389763,-0.101409,0.748387,0.394650,-0.156679
1,0.033333,30.000000,18,0.996000,False,-0.474822,0.508121,-0.177873,-0.501223,0.531314,-0.391907
1,0.033333,30.000000,19,0.998444,True,0.741441,0.393774,-0.140013,0.745991,0.398810,-0.196535
1,0.033333,30.000000,20,0.996345,False,-0.461066,0.546567,-0.213052,-0.481934,0.552438,-0.418155
1,0.033333,30.000000,21,0.998223,True,0.706313,0.375291,-0.130030,0.707080,0.379064,-0.180978
1,0.033333,30.000000,22,0.995638,False,-0.457759,0.505682,-0.166126,-0.477979,0.525673,-0.362050
1,0.033333,30.000000,23,0.999955,True,0.083983,0.004592,0.001251,0.087256,0.005383,0.001266
1,0.033333,30.000000,24,0.999888,True,-0.081674,-0.000500,0.000912,-0.084678,-0.001261,0.001691
1,0.033333,30.000000,25,0.948372,True,0.090163,-0.371375,-0.074224,0.082142,-0.377295,-0.073899
1,0.033333,30.000000,26,0.591485,True,-0.067302,-0.303744,0.016596,-0.070758,-0.315608,0.032985
1,0.033333,30.000000,27,0.985989,True,0.036240,-0.746193,0.002675,0.047652,-0.747254,0.005906
1,0.033333,30.000000,28,0.833839,True,0.011526,-0.674294,0.186871,0.002650,-0.693489,0.206727
1,0.033333,30.000000,29,0.949018,True,0.007424,-0.784265,0.012023,0.021900,-0.784453,0.016965
1,0.033333,30.000000,30,0.750586,True,0.018838,-0.704466,0.158568,0.009391,-0.723789,0.179168
1,0.033333,30.000000,31,0.988922,True,0.007850,-0.769216,-0.069482,0.010179,-0.768805,-0.062621
1,0.033333,30.000000,32,0.838595,True,-0.053189,-0.695481,0.108512,-0.059417,-0.721967,0.123609
2,0.066667,30.000000,0,0.999999,True,-0.025369,0.646356,-0.289080,-0.008695,0.646004,-0.303474
2,0.066667,30.000000,1,0.999997,True,0.004957,0.663760,-0.279295,0.022919,0.663800,-0.289834
2,0.066667,30.000000,2,0.999997,True,0.004976,0.665010,-0.269627,0.022224,0.665096,-0.280383
2,0.066667,30.000000,3,0.999997,True,0.003750,0.665873,-0.271612,0.021059,0.666135,-0.282551
2,0.066667,30.000000,4,0.999998,True,-0.017982,0.673936,-0.287410,-0.007037,0.673925,-0.300127
2,0.066667,30.000000,5,0.999999,True,-0.017592,0.675483,-0.299139,-0.005968,0.675603,-0.312379
2,0.066667,30.000000,6,0.999998,True,-0.013476,0.661082,-0.279312,-0.002418,0.661255,-0.292654
2,0.066667,30.000000,7,0.999998,True,0.089697,0.636462,-0.186909,0.105515,0.639643,-0.187206
2,0.066667,30.000000,8,0.999995,True,-0.058529,0.604664,-0.156138,-0.058796,0.605008,-0.160732
2,0.066667,30.000000,9,0.999995,True,0.020323,0.628208,-0.246501,0.037130,0.628442,-0.256834
2,0.066667,30.000000,10,0.999992,True,-0.019635,0.597332,-0.263973,-0.007129,0.597199,-0.276756
2,0.066667,30.000000,11,0.999985,True,0.182386,0.482067,-0.110640,0.202933,0.484498,-0.106425
2,0.066667,30.000000,12,0.999932,True,-0.111414,0.554588,0.047392,-0.124170,0.554129,0.025566
2,0.066667,30.000000,13,0.993875,True,0.399243,0.452730,-0.167451,0.405159,0.448235,-0.203261
2,0.066667,30.000000,14,0.954744,True,-0.327999,0.488904,0.050787,-0.355171,0.500070,-0.024818
2,0.066667,30.000000,15,0.997749,True,0.598959,0.403380,-0.193423,0.631945,0.402573,-0.296355
2,0.066667,30.000000,16,0.995404,True,-0.583965,0.532292,-0.019514,-0.581658,0.569113,-0.174015
2,0.066667,30.000000,17,0.997493,True,0.649681,0.405716,-0.194372,0.688945,0.401084,-0.307295
2,0.066667,30.000000,18,0.995312,True,-0.617470,0.551304,-0.046986,-0.616904,0.590550,-0.213628
2,0.066667,30.000000,19,0.998248,True,0.651518,0.412127,-0.228074,0.688098,0.406422,-0.342526
2,0.066667,30.000000,20,0.995779,True,-0.610725,0.589343,-0.086025,-0.602073,0.596562,-0.245758
2,0.066667,30.000000,21,0.998023,True,0.614072,0.385613,-0.214288,0.647345,0.383020,-0.320077
2,0.066667,30.000000,22,0.995333,True,-0.595784,0.544369,-0.046140,-0.590318,0.580685,-0.198030
2,0.066667,30.000000,23,0.999957,True,0.082379,0.003153,-0.022569,0.089028,0.004255,-0.018020
2,0.066667,30.000000,24,0.999897,True,-0.079660,0.000646,0.024240,-0.086193,-0.000428,0.020492
2,0.066667,30.000000,25,0.953090,True,0.088918,-0.384754,-0.089196,0.081556,-0.384450,-0.103218
2,0.066667,30.000000,26,0.629806,True,-0.076909,-0.324715,0.066049,-0.075791,-0.328785,0.053082
2,0.066667,30.000000,27,0.987004,True,0.080518,-0.752241,0.023821,0.092048,-0.750445,0.003498
2,0.066667,30.000000,28,0.849513,True,-0.022879,-0.728104,0.196740,-0.008079,-0.727280,0.191733
2,0.066667,30.000000,29,0.951884,True,0.057758,-0.788801,0.038464,0.072341,-0.786260,0.017210
2,0.066667,30.000000,30,0.773497,True,-0.021601,-0.761341,0.169136,-0.003156,-0.759879,0.163082
