Frame,Time,FPS,Landmark_ID,Visibility,Detection_OK,X_raw,Y_raw,Z_raw,X_clean,Y_clean,Z_clean
1,0.033333,30.000000,18,0.276779,False,-0.222308,0.106018,0.335870,0.178297,0.103862,0.148246
1,0.033333,30.000000,19,0.955728,True,-0.893266,0.251814,0.237752,-0.788607,0.213559,0.089832
1,0.033333,30.000000,20,0.263467,False,-0.254610,0.119781,0.321585,-0.283870,0.063259,-0.415971
1,0.033333,30.000000,21,0.934432,True,-0.828921,0.229438,0.221983,-0.728353,0.195846,0.082481
1,0.033333,30.000000,22,0.246519,False,-0.231422,0.078762,0.325843,-0.253146,0.078563,-0.412403
1,0.033333,30.000000,23,0.999999,True,-0.039630,-0.019970,-0.013183,-0.046704,-0.045354,-0.013925
1,0.033333,30.000000,24,0.999997,True,0.035293,0.024396,0.017371,0.042224,0.049814,0.016658
1,0.033333,30.000000,25,0.997095,True,0.116255,0.012992,-0.111814,0.000572,-0.260102,-0.076332
1,0.033333,30.000000,26,0.983778,True,0.080791,-0.179925,-0.007938,0.247577,0.091137,-0.024433
1,0.033333,30.000000,27,0.991672,False,0.272117,0.049123,-0.125000,0.108868,-0.717010,-0.138335
1,0.033333,30.000000,28,0.972988,False,0.132478,-0.485835,-0.087814,0.319005,0.391992,-0.079777
1,0.033333,30.000000,29,0.993657,False,0.276625,0.033448,-0.115658,0.108415,-0.775663,-0.132499
1,0.033333,30.000000,30,0.991007,False,0.128515,-0.519619,-0.137071,0.309190,0.411325,-0.125091
1,0.033333,30.000000,31,0.983500,False,0.269430,0.016313,-0.104060,0.074528,-0.865331,-0.135654
1,0.033333,30.000000,32,0.967940,False,0.037357,-0.529930,-0.164579,0.321935,0.505054,-0.110201
2,0.066667,30.000000,0,0.999717,True,-0.596544,0.182810,0.195274,-0.605766,0.174233,0.174456
2,0.066667,30.000000,1,0.999801,True,-0.602115,0.199802,0.162411,-0.607074,0.192577,0.141601
2,0.066667,30.000000,2,0.999760,True,-0.598930,0.202122,0.172382,-0.604590,0.195100,0.151741
2,0.066667,30.000000,3,0.999812,True,-0.602326,0.203633,0.168903,-0.607213,0.196316,0.149013
2,0.066667,30.000000,4,0.999886,True,-0.593095,0.226585,0.172747,-0.606564,0.220282,0.154007
2,0.066667,30.000000,5,0.999895,True,-0.592397,0.226621,0.158814,-0.604045,0.219474,0.140974
2,0.066667,30.000000,6,0.999923,True,-0.582341,0.222961,0.179844,-0.592935,0.216513,0.161746
2,0.066667,30.000000,7,0.999910,True,-0.525206,0.231608,0.068494,-0.532006,0.228086,0.056556
2,0.066667,30.000000,8,0.999866,True,-0.448100,0.267512,0.181251,-0.463495,0.262038,0.178840
2,0.066667,30.000000,9,0.999603,True,-0.558086,0.196535,0.176667,-0.559451,0.188381,0.158931
2,0.066667,30.000000,10,0.999665,True,-0.521834,0.195899,0.177957,-0.532669,0.185428,0.164036
2,0.066667,30.000000,11,0.999984,True,-0.454974,0.150809,0.025486,-0.459773,0.149514,0.031430
2,0.066667,30.000000,12,0.999881,True,-0.314550,0.284592,0.260084,-0.335953,0.288028,0.280446
2,0.066667,30.000000,13,0.967047,True,-0.553712,0.105605,-0.175519,-0.500929,0.122557,-0.122174
2,0.066667,30.000000,14,0.332003,True,-0.109023,0.192084,0.269208,-0.093497,0.179716,0.244466
2,0.066667,30.000000,15,0.963772,False,-0.654298,0.139472,-0.265961,-0.591870,0.134028,-0.076314
2,0.066667,30.000000,16,0.248238,False,-0.052278,0.116840,0.330449,0.122587,0.079843,0.122132
2,0.066667,30.000000,17,0.962614,False,-0.676174,0.156572,-0.275052,-0.629485,0.151177,-0.074914
2,0.066667,30.000000,18,0.252117,False,-0.023454,0.137478,0.310627,0.130067,0.101919,0.093920
2,0.066667,30.000000,19,0.958088,False,-0.680888,0.166303,-0.266293,-0.633799,0.157392,-0.063958
2,0.066667,30.000000,20,0.239991,False,-0.056201,0.149183,0.301826,-0.283870,0.063259,-0.415971
2,0.066667,30.000000,21,0.937332,False,-0.641086,0.153289,-0.263323,-0.581341,0.146603,-0.073230
2,0.066667,30.000000,22,0.224839,False,-0.068620,0.114754,0.319727,-0.253146,0.078563,-0.412403
2,0.066667,30.000000,23,0.999999,True,-0.040297,-0.044226,-0.021403,-0.044723,-0.048536,-0.026776
2,0.066667,30.000000,24,0.999997,True,0.036864,0.047386,0.023109,0.041372,0.052152,0.028691
2,0.066667,30.000000,25,0.996868,True,0.021288,-0.313085,-0.029188,-0.042231,-0.341640,-0.045419
2,0.066667,30.000000,26,0.984673,True,0.248244,0.135731,0.046045,0.310490,0.175991,0.028406
2,0.066667,30.000000,27,0.991917,False,0.004745,-0.608705,0.011015,0.040078,-0.801020,-0.031309
2,0.066667,30.000000,28,0.974129,False,0.266431,0.226076,0.128536,0.306488,0.477987,0.071529
2,0.066667,30.000000,29,0.993430,False,-0.012381,-0.657974,0.030830,0.033053,-0.861216,-0.017432
2,0.066667,30.000000,30,0.991162,False,0.220548,0.237726,0.101763,0.286096,0.503193,0.040453
2,0.066667,30.000000,31,0.982859,False,-0.075432,-0.738065,0.046819,-0.039459,-0.945627,-0.012874
2,0.066667,30.000000,32,0.966421,False,0.315850,0.323223,0.162345,0.322927,0.609628,0.078278
3,0.100000,30.000000,0,0.999731,True,-0.669594,0.126653,0.064329,-0.664431,0.138767,0.071455
3,0.100000,30.000000,1,0.999817,True,-0.669464,0.155729,0.029941,-0.663663,0.163908,0.035309
3,0.100000,30.000000,2,0.999780,True,-0.667056,0.158710,0.039950,-0.661824,0.167030,0.044579
3,0.100000,30.000000,3,0.999828,True,-0.669183,0.159292,0.037390,-0.664305,0.167297,0.043040
3,0.100000,30.000000,4,0.999894,True,-0.672331,0.179341,0.049765,-0.666005,0.189672,0.052356
3,0.100000,30.000000,5,0.999902,True,-0.670037,0.178102,0.035929,-0.663476,0.188769,0.039925
3,0.100000,30.000000,6,0.999927,True,-0.659117,0.176319,0.057018,-0.651384,0.186719,0.061096
3,0.100000,30.000000,7,0.999918,True,-0.565222,0.215592,-0.039877,-0.570124,0.215777,-0.048519
3,0.100000,30.000000,8,0.999872,True,-0.528823,0.245583,0.104590,-0.517891,0.245100,0.095644
3,0.100000,30.000000,9,0.999629,True,-0.618759,0.149568,0.053487,-0.612453,0.159719,0.056931
3,0.100000,30.000000,10,0.999674,True,-0.595532,0.144842,0.067043,-0.588606,0.156070,0.069063
3,0.100000,30.000000,11,0.999984,True,-0.438926,0.149634,-0.031644,-0.458551,0.151725,-0.046237
3,0.100000,30.000000,12,0.999867,True,-0.409252,0.283257,0.240770,-0.397738,0.281215,0.229341
3,0.100000,30.000000,13,0.958890,True,-0.314500,0.098680,-0.223164,-0.399624,0.109460,-0.206168
3,0.100000,30.000000,14,0.299342,False,-0.173779,0.191315,0.241622,-0.136735,0.176521,0.207670
3,0.100000,30.000000,15,0.961778,True,-0.348048,0.048618,-0.292339,-0.430005,0.108932,-0.176417
3,0.100000,30.000000,16,0.223728,False,-0.011532,0.114257,0.228926,0.077863,0.079977,0.070682
3,0.100000,30.000000,17,0.962746,True,-0.380660,0.048641,-0.305792,-0.457645,0.120387,-0.177173
3,0.100000,30.000000,18,0.227428,False,0.031531,0.137114,0.203913,0.081837,0.099976,0.039594
3,0.100000,30.000000,19,0.958388,True,-0.393410,0.047221,-0.287627,-0.461874,0.122357,-0.166637
3,0.100000,30.000000,20,0.216503,False,0.005735,0.153819,0.189082,-0.283870,0.063259,-0.415971
3,0.100000,30.000000,21,0.936267,True,-0.341409,0.056276,-0.288125,-0.417947,0.118070,-0.175828
3,0.100000,30.000000,22,0.202876,False,-0.017920,0.112818,0.212244,-0.253146,0.078563,-0.412403
3,0.100000,30.000000,23,0.999999,True,-0.037712,-0.046856,-0.039024,-0.034689,-0.041248,-0.035361
3,0.100000,30.000000,24,0.999997,True,0.035499,0.050281,0.039547,0.032186,0.044499,0.036579
3,0.100000,30.000000,25,0.996152,True,-0.050328,-0.388796,-0.023677,-0.024179,-0.336064,-0.035456
3,0.100000,30.000000,26,0.984932,True,0.364599,0.226472,0.061116,0.307896,0.181281,0.059483
3,0.100000,30.000000,27,0.992350,True,-0.043514,-0.702852,0.028852,0.006559,-0.729106,0.036498
3,0.100000,30.000000,28,0.975634,True,0.301903,0.381589,0.208143,0.256156,0.415174,0.159469
3,0.100000,30.000000,29,0.993284,True,-0.060045,-0.754975,0.045930,-0.011351,-0.783928,0.055844
3,0.100000,30.000000,30,0.991526,True,0.292047,0.402127,0.193326,0.229589,0.436596,0.137139
3,0.100000,30.000000,31,0.983991,True,-0.179646,-0.822544,0.046242,-0.113816,-0.854103,0.069570
3,0.100000,30.000000,32,0.968303,True,0.331501,0.492384,0.243562,0.261963,0.540898,0.183740
4,0.133333,30.000000,0,0.999612,True,-0.661347,0.102270,-0.028182,-0.679744,0.108683,-0.058993
4,0.133333,30.000000,1,0.999783,True,-0.661532,0.131892,-0.064951,-0.675915,0.140548,-0.095138
4,0.133333,30.000000,2,0.999757,True,-0.659708,0.134977,-0.057041,-0.673902,0.143468,-0.086788
4,0.133333,30.000000,3,0.999815,True,-0.662656,0.135392,-0.056775,-0.676618,0.143442,-0.087017
4,0.133333,30.000000,4,0.999854,True,-0.662232,0.155658,-0.047083,-0.675744,0.163372,-0.074505
4,0.133333,30.000000,5,0.999864,True,-0.659831,0.154829,-0.059307,-0.673776,0.162119,-0.086329
4,0.133333,30.000000,6,0.999891,True,-0.646814,0.152915,-0.038232,-0.661755,0.160106,-0.064774
4,0.133333,30.000000,7,0.999912,True,-0.555478,0.199252,-0.138535,-0.558601,0.201628,-0.159502
4,0.133333,30.000000,8,0.999789,True,-0.518041,0.219187,0.015289,-0.526660,0.220161,-0.006926
4,0.133333,30.000000,9,0.999518,True,-0.609835,0.126778,-0.037153,-0.633111,0.131952,-0.068439
4,0.133333,30.000000,10,0.999420,True,-0.584717,0.121664,-0.023051,-0.602775,0.126073,-0.052105
4,0.133333,30.000000,11,0.999970,True,-0.427321,0.149150,-0.103150,-0.417909,0.149534,-0.117750
4,0.133333,30.000000,12,0.999615,True,-0.422453,0.269674,0.183862,-0.426765,0.259290,0.151796
4,0.133333,30.000000,13,0.874351,True,-0.261611,0.112286,-0.269939,-0.258730,0.109905,-0.244886
4,0.133333,30.000000,14,0.269501,False,-0.349650,0.192267,0.245736,-0.112613,0.163058,0.138913
4,0.133333,30.000000,15,0.877838,True,-0.206451,0.100384,-0.303020,-0.217875,0.113577,-0.231408
4,0.133333,30.000000,16,0.201469,False,-0.444862,0.142539,0.341172,0.033140,0.080110,0.019231
4,0.133333,30.000000,17,0.890491,True,-0.222073,0.116467,-0.315079,-0.235173,0.121112,-0.229784
4,0.133333,30.000000,18,0.204884,False,-0.466740,0.180930,0.333037,0.033606,0.098033,-0.014732
4,0.133333,30.000000,19,0.885862,True,-0.222645,0.106777,-0.304741,-0.238964,0.113306,-0.228483
4,0.133333,30.000000,20,0.195054,False,-0.506999,0.194051,0.315997,-0.283870,0.063259,-0.415971
4,0.133333,30.000000,21,0.861291,True,-0.190646,0.104389,-0.306307,-0.203553,0.116526,-0.235207
4,0.133333,30.000000,22,0.182819,False,-0.472034,0.141604,0.324514,-0.253146,0.078563,-0.412403
4,0.133333,30.000000,23,0.999996,True,-0.030286,-0.045317,-0.042095,-0.014710,-0.027279,-0.041543
4,0.133333,30.000000,24,0.999993,True,0.027908,0.049567,0.042219,0.012652,0.030744,0.041978
4,0.133333,30.000000,25,0.960927,True,-0.051266,-0.385717,-0.038561,0.042477,-0.292277,-0.049147
4,0.133333,30.000000,26,0.963902,True,0.344768,0.263915,0.045403,0.268114,0.159628,0.056349
4,0.133333,30.000000,27,0.956677,True,-0.042369,-0.727961,0.037375,-0.005313,-0.485813,0.041253
4,0.133333,30.000000,28,0.959462,True,0.269314,0.432339,0.082189,0.203004,0.192949,0.156158
4,0.133333,30.000000,29,0.961939,True,-0.060717,-0.782789,0.054254,-0.042543,-0.527868,0.061088
4,0.133333,30.000000,30,0.984350,True,0.243068,0.453280,0.056078,0.176500,0.199980,0.135152
4,0.133333,30.000000,31,0.947578,True,-0.181886,-0.844398,0.071050,-0.174516,-0.573116,0.083804
4,0.133333,30.000000,32,0.950315,True,0.248087,0.579024,0.103760,0.182974,0.288508,0.181252
5,0.166667,30.000000,0,0.999639,True,-0.649837,0.092872,-0.251856,-0.648772,0.085114,-0.258188
5,0.166667,30.000000,1,0.999792,True,-0.633215,0.126140,-0.287188,-0.643476,0.120337,-0.291548
5,0.166667,30.000000,2,0.999764,True,-0.631247,0.128867,-0.278384,-0.641012,0.122706,-0.282599
5,0.166667,30.000000,3,0.999822,True,-0.634212,0.127534,-0.277692,-0.642809,0.122645,-0.282896
5,0.166667,30.000000,4,0.999858,True,-0.645925,0.147959,-0.264579,-0.643625,0.140087,-0.271682
5,0.166667,30.000000,5,0.999868,True,-0.642366,0.146097,-0.272867,-0.641361,0.138281,-0.281666
5,0.166667,30.000000,6,0.999895,True,-0.628275,0.144105,-0.250478,-0.628753,0.136815,-0.260098
5,0.166667,30.000000,7,0.999913,True,-0.518658,0.177498,-0.328539,-0.510234,0.181673,-0.325554
5,0.166667,30.000000,8,0.999795,True,-0.501708,0.176401,-0.174488,-0.502729,0.179885,-0.179584
5,0.166667,30.000000,9,0.999545,True,-0.600486,0.114173,-0.257698,-0.606332,0.108994,-0.258670
5,0.166667,30.000000,10,0.999450,True,-0.578643,0.104884,-0.237817,-0.571435,0.099897,-0.243236
5,0.166667,30.000000,11,0.999967,True,-0.363638,0.144791,-0.235604,-0.347527,0.148494,-0.228454
5,0.166667,30.000000,12,0.999648,True,-0.444203,0.199389,0.019411,-0.443443,0.204713,0.029682
5,0.166667,30.000000,13,0.820549,True,-0.180881,0.133728,-0.200360,-0.139298,0.126761,-0.259309
5,0.166667,30.000000,14,0.242703,False,-0.250842,0.181203,0.131862,-0.115973,0.143282,0.064951
5,0.166667,30.000000,15,0.795214,True,-0.079512,0.202766,-0.081410,-0.027674,0.139100,-0.215758
5,0.166667,30.000000,16,0.181440,False,-0.171459,0.148790,0.231304,-0.011584,0.080244,-0.032220
5,0.166667,30.000000,17,0.807257,True,-0.094992,0.215883,-0.047384,-0.037221,0.149065,-0.208176
5,0.166667,30.000000,18,0.184643,False,-0.162127,0.187493,0.235219,-0.014624,0.096090,-0.069058
5,0.166667,30.000000,19,0.802133,True,-0.090206,0.201095,-0.072786,-0.033573,0.124388,-0.217129
5,0.166667,30.000000,20,0.175788,False,-0.197936,0.205144,0.218856,-0.283870,0.063259,-0.415971
5,0.166667,30.000000,21,0.779150,True,-0.059661,0.199450,-0.093718,-0.007310,0.131308,-0.220856
5,0.166667,30.000000,22,0.164813,False,-0.185660,0.152207,0.216564,-0.253146,0.078563,-0.412403
5,0.166667,30.000000,23,0.999995,True,0.022714,0.017475,-0.038619,0.011451,0.006242,-0.040807
5,0.166667,30.000000,24,0.999993,True,-0.024187,-0.014486,0.039770,-0.013007,-0.002206,0.041126
5,0.166667,30.000000,25,0.963863,False,0.401452,0.208355,-0.102680,0.206915,-0.066196,-0.083525
5,0.166667,30.000000,26,0.951380,False,-0.113921,-0.309786,0.046133,0.119448,-0.041055,0.051217
5,0.166667,30.000000,27,0.943988,False,0.109841,0.466355,0.031509,0.078461,-0.115095,0.056677
5,0.166667,30.000000,28,0.954859,False,-0.168515,-0.747349,0.137431,0.059313,-0.156909,0.120477
5,0.166667,30.000000,29,0.941927,False,0.042325,0.475367,0.053732,0.026558,-0.138210,0.078557
5,0.166667,30.000000,30,0.969734,False,-0.190443,-0.801212,0.110906,0.039922,-0.171870,0.095623
5,0.166667,30.000000,31,0.934302,False,-0.109152,0.524025,0.093346,-0.110495,-0.148804,0.110754
5,0.166667,30.000000,32,0.943095,False,-0.338502,-0.823900,0.121684,-0.038607,-0.114667,0.112486
6,0.200000,30.000000,0,0.999673,True,-0.613717,0.068949,-0.454669,-0.569688,0.056932,-0.435056
6,0.200000,30.000000,1,0.999811,True,-0.616078,0.109297,-0.482013,-0.565314,0.092603,-0.462941
6,0.200000,30.000000,2,0.999786,True,-0.612908,0.110422,-0.472369,-0.561103,0.094346,-0.452362
